sequence,visible_label,title,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_candidate,confidence
355,"355화","법보다 주먹(완전판) 355화","카지노를 장악했지만 형우 시체와 명성 킬러의 흔적이 남아 있다.","적이 남긴 살인 누명을 읽고 즉시 증거를 지우는 어두운 생존 비용을 보여 준다.","박동철·조명득은 명성을 잡고 형우 피살 누명을 피하려 한다.","최은희·미선에게 일하는 중이라 둘러댄 뒤 상황실을 찾아 시체와 녹취를 확인하고 명성 호텔을 특정한다.","명성은 이미 귀국 명령을 받고 도망쳤으며 CCTV에는 박동철 일행의 난투가 가득하다.","조명득은 명성이 킬러를 써 형우를 죽이고 자신들에게 덤터기를 씌웠다고 정확히 해석한다.","부부의 걱정 섞인 사랑과 조명득의 빠른 상황 판단이 관계·정보 보상으로 지급된다.","세계","법적 증거 수집은 자신들의 흔적까지 지워야 하는 범죄 은폐로 변질된다.","조명득이 CCTV 영상과 하드를 전부 제거한다.","형우 사망 원인 파악이 닫힌다.","시체 처리·알리바이 조작·명성 귀국 추적이 열린다.","카지노 생환과 광수의 500억 배신","high"
356,"356화","법보다 주먹(완전판) 356화","박동철 일행은 형우 피살 현장을 그대로 두면 살인범이 될 위기에 놓였다.","정의로운 주인공이 생존을 위해 암매장·지문 제거까지 감수하는 장기 도덕 비용을 선명히 한다.","박동철은 증거를 없애고 알리바이를 만든 뒤 원래 의뢰를 끝내려 한다.","청명회에 시체·부상자 이동과 물청소를 지시하고 빈 호텔을 확인한 뒤 카지노에서 의뢰 인터뷰를 연출한다.","증거인멸 자체가 범죄이고 부상 조폭들을 중국에서 수년 격리해야 입을 막을 수 있다.","곤잘레스에게 편지를 누가 대신 써 줬는지 묻자 아이는 박동철을 원래 몰랐다고 답한다.","최악의 누명에서 빠져나갈 즉석 알리바이를 세우고 아이에게 다시 집중하는 회복 보상이 나온다.","세계","박동철 팀은 필리핀 사건을 해결하는 대가로 살인 현장 은폐라는 되돌릴 수 없는 비밀을 공유한다.","박동철이 편지 대필자의 존재를 본격 추궁한다.","카지노 살인 현장 정리가 닫힌다.","대필자 광수·생부 최성수 확인이 열린다.","카지노 생환과 광수의 500억 배신","high"
357,"357화","법보다 주먹(완전판) 357화","곤잘레스는 편지를 썼지만 박동철 이름조차 직접 쓰지 못한다.","대필자 미스터리와 생부 사진을 동시에 풀어 정치 공작자 최성수를 코피노 책임자로 뒤집는다.","박동철은 편지 조작자를 찾고 곤잘레스 생부를 확정해 양육비 소송을 준비하려 한다.","한글 받아쓰기로 대필을 확인하고 생부 사진을 조명득·미스 문에게 보내 학창 사진과 대조한다.","유전자 검사와 국제 소송은 느리고 병든 생모에게 시간이 없다.","사진 속 생부가 박동철 학폭 지라시를 사주한 국회의원 보좌관 최성수와 거의 일치한다.","자신을 흠집 낸 정치 공작자를 아이의 책임으로 응징할 정당한 연결고리를 얻는다.","관계","최성수는 익명 정치 공작자에서 곤잘레스 가족을 버린 생부이자 박동철 의뢰 상대가 된다.","곤잘레스가 엄마 병원비를 꼭 받아 달라고 요구한다.","곤잘레스 생부 후보 탐색이 최성수로 닫힌다.","양육비 확보·대필자 광수 추적·최성수 이중 응징이 열린다.","최성수 생부 폭로와 광수 회유","high"
358,"358화","법보다 주먹(완전판) 358화","미스 문은 사진 대조로 곤잘레스 생부가 최성수임을 확인한다.","느린 소송 대신 공개 압박을 택하고 동시에 광수의 흔적을 좁힌다.","박동철은 생모의 소원대로 곤잘레스가 학교에 다닐 돈을 받아내려 한다.","양육비 소송을 표면에 두되 최은희 방송과 증거 수집으로 최성수를 먼저 굴복시키기로 한다.","최 의원·최성수는 최문탁에게 폭행당한 뒤 보복을 모색하고 최문탁 조직도 광수를 찾는다.","곤잘레스 편지를 써 준 남자가 파파라 불리며 500억과 연관된 광수일 가능성이 커진다.","생모에게 실질적 양육비 수단을 약속하고 최성수를 역으로 칠 준비를 마친다.","관계","박동철의 개인 원한과 곤잘레스 가족의 권리가 같은 최성수 표적으로 결합된다.","최문탁이 박동철 귀국 후 직원들을 다시 필리핀에 보내라고 지시한다.","최성수 신원 대조가 닫힌다.","광수 추적과 최문탁·최 의원 공모가 열린다.","최성수 생부 폭로와 광수 회유","high"
359,"359화","법보다 주먹(완전판) 359화","최문탁은 병원 기부와 건설사 확장으로 양지 이미지를 만들고 박동철은 코피노 면담을 이어 간다.","해외 가족 찾기가 탈북자 박문송의 사망 보상금과 북한 가족 구출로 재장전된다.","박동철은 곤잘레스 대필자를 확인하는 한편 박문송의 필리핀 아내 안젤리에게 사망 사실을 알리려 한다.","곤잘레스에게 편지를 써 준 아저씨를 캐고 서해 여객선 사망자 자료에서 박문송의 북한 어머니·여동생을 확인한다.","안젤리는 남편 사망을 모르고 있고 보험·보상과 북한 가족 권리 문제가 얽힌다.","곤잘레스가 한국에서 유명한 박동철에게 쓰라고 한 사람이 따로 있었다고 인정한다.","박문송의 유족을 아무도 없는 피해자로 두지 않고 필리핀 가족까지 직접 찾아온 책임 보상이 나온다.","세계","코피노 구조가 서해 사망자의 국제 유족·북한 잔류 가족 구조 문제로 확장된다.","박동철이 안젤리에게 박문송이 사망했다고 말한다.","박문송 가족 신원 확인이 닫힌다.","안젤리 보상금·북한 가족 탈북과 대필자 대면이 열린다.","최성수 생부 폭로와 광수 회유","high"
360,"360화","법보다 주먹(완전판) 360화","안젤리는 박문송 사망 소식에 무너졌지만 보상금과 북한 가족 문제를 들어야 한다.","죽음을 현실적 생계와 가족 책임으로 전환하고 한수선에게 최문탁의 정치 야망을 알려 준다.","박동철은 안젤리의 권리를 확보하고 한수선이 필리핀 사건을 더 파다가 죽지 않게 하려 한다.","보상금 수령 절차와 박문송 어머니·여동생 구출 구상을 설명하고 부상한 한수선과 최문탁 정보를 나눈다.","한수선은 조사권 없이 혼자 칠승파 카지노에 들어왔고 최문탁은 국회의원으로 신분 세탁하려 한다.","최문탁의 필리핀 비자금 관리자 광수가 오래전부터 그의 심복이었다는 전사가 드러난다.","안젤리가 돈은 꼭 받아 달라며 삶을 이어 갈 목표를 잡고 박동철이 실질 지원을 약속한다.","관계","박동철은 안젤리의 변호인과 북한 잔류 가족 구출 책임까지 맡는다.","한수선은 최문탁을 끝까지 파겠다는 기색을 보인다.","안젤리에게 사망 통보하는 고비가 닫힌다.","한수선 귀국·광수 대면·탈북 작전이 열린다.","최성수 생부 폭로와 광수 회유","high"
361,"361화","법보다 주먹(완전판) 361화","한수선은 부상해도 필리핀 수사를 계속하려 하지만 검찰 직원 이무송이 귀국 명령을 들고 온다.","검사라는 법적 축을 안전하게 돌려보내고 박동철·조명득의 비공식 추적을 분리한다.","박동철은 한수선을 귀국시키고 곤잘레스 편지 대필자 광수를 찾으려 한다.","이무송과 함께 한수선을 설득해 비행기에 태우고 광수가 쓰던 카지노 폐쇄를 확인한다.","한수선은 울릉도 발령 협박에도 버티며 광수는 형우 때문에 잠적해 위치가 없다.","조명득이 한수선 귀에 울릉도 이야기를 속삭이자 그녀가 마지못해 귀국에 응한다.","박동철·조명득 둘이 위험을 떠맡아 한수선을 살려 보내는 동료 보상이 지급된다.","관계","한수선은 현장 동행자에서 한국에서 법적 수사를 이어 갈 후방 협력자로 이동한다.","광수는 카지노가 폐쇄됐다는 말을 듣고 더 깊이 숨는다.","한수선 필리핀 현장 참여가 닫힌다.","광수 집 추적과 500억 협상이 열린다.","최성수 생부 폭로와 광수 회유","high"
362,"362화","법보다 주먹(완전판) 362화","박동철·조명득은 광수의 필리핀 가족 집을 찾아 그의 어린 딸과 아내를 만난다.","적 심복의 평범한 가족 행복을 먼저 보여 줘 주먹보다 회유가 필요한 충돌로 만든다.","박동철은 광수에게 곤잘레스 대필과 최문탁 500억의 목적을 묻고 가족을 해치지 않겠다고 설득하려 한다.","한국에서 온 아빠 친구라며 집에 들어가 광수의 총을 경계하면서 곤잘레스 사정을 화제로 꺼낸다.","광수는 눈보다 손이 빠른 총잡이이고 가족과 행복을 지키려 500억을 놓지 않으려 한다.","광수는 곤잘레스가 불쌍해 편지를 써 줬다고 인정하면서도 비자금은 자기 가족의 생명줄이라 버틴다.","광수의 선의와 가족 사랑이 확인돼 단순 악당 응징이 아닌 갱생 협상 보상이 열린다.","관계","박동철과 광수는 추적자·도망자에서 곤잘레스와 가족 보호를 공유하는 협상 상대가 된다.","박동철이 행복을 유지하는 데 최문탁 500억까지 필요하냐고 묻는다.","편지 대필자 미스터리가 광수로 닫힌다.","광수 무장 해제와 비자금 처리 조건이 열린다.","최성수 생부 폭로와 광수 회유","high"
363,"363화","법보다 주먹(완전판) 363화","광수는 가족을 지키려 총을 들고 500억을 포기하지 않으려 한다.","2달러에도 행복한 아내의 선택이 조폭 비자금 욕망을 꺾는 관계 보상을 준다.","박동철은 광수가 살아서 가족과 떠나도록 총과 500억을 내려놓게 하려 한다.","총구 앞에서도 물러서지 않고 아내의 작은 생활비를 보여 주며 최문탁을 속일 계획을 제안한다.","광수는 배신하면 최문탁에게 죽고 500억을 넘기면 가족의 새 출발 자금이 사라진다고 믿는다.","광수 아내가 꼬깃한 2달러를 내며 돈보다 함께 사는 것이 중요하다고 하고 광수는 권총을 넘긴다.","광수의 자발적 무장 해제와 가족 선택, 컨테이너 속 현금 500억 확인이 지급된다.","돈","최문탁의 500억은 광수 은퇴 자금에서 박동철이 조폭 자금줄을 끊을 함정 재료로 바뀐다.","광수는 최문탁이 자신의 말을 믿을지 걱정한다.","광수와의 무력 충돌 가능성이 회유로 닫힌다.","500억 반환 위장·광수 가족 탈출이 열린다.","광수 500억 사마리아호 침몰","high"
364,"364화","법보다 주먹(완전판) 364화","광수는 박동철 계획에 동의하지만 최문탁의 의심과 보복을 두려워한다.","최문탁의 신뢰와 탐욕을 이용해 500억 전부를 배에 싣게 하는 사기 설계를 시작한다.","박동철은 광수가 은퇴하는 모양새로 최문탁 스스로 비자금을 한국으로 받게 하려 한다.","몇 달 숨을 아지트를 약속하고 광수에게 최문탁과 통화해 망고 암호로 500억 반환을 제안하게 한다.","최문탁은 은퇴를 배신으로 보고 명성을 의심하면서도 돈이 돌아온다는 유혹을 버리지 못한다.","최문탁은 광수에게 망고 두 박스 즉 20억만 퇴직금으로 갖고 나머지를 보내라고 허락한다.","광수가 가족과 살 기회를 얻고 최문탁의 욕망이 함정 안으로 들어오는 정보전 보상이 지급된다.","돈","500억의 소유권이 광수 비자금에서 최문탁이 직접 회수하려는 불법 반입 화물로 전환된다.","조명득이 20억 퇴직금 규모에 놀라자 박동철이 째려본다.","최문탁의 500억 수령 동의가 닫힌다.","광수 제거 명령과 사마리아호 위장 운송이 열린다.","광수 500억 사마리아호 침몰","high"
365,"365화","법보다 주먹(완전판) 365화","광수는 20억을 받고 나머지 480억을 돌려주는 척하며 박동철 팀은 운송을 준비한다.","조폭의 의리 없음과 주인공의 거대한 역공 투자를 나란히 세워 장기 함정을 단단히 한다.","박동철은 비자금이 최문탁 손에 닿기 전 공개·추적 가능한 표적으로 바꾸려 한다.","광수 가족 아지트를 마련하고 작은 배의 모든 컨테이너를 망고로 채우며 연료를 최소화한다.","최문탁은 돈을 받자마자 광수를 죽이라 명성에게 지시하고 공천 꼭두각시 최성수도 만나려 한다.","박동철은 배 자체를 미끼로 삼아 최문탁이 500억 회수에 집착하도록 설계한다.","광수 가족에게 생존로를 주고 500억을 되돌릴 수 없는 덫으로 바꾸는 지략 보상이 지급된다.","돈","최문탁은 500억을 되찾는 대신 광수 살인과 밀반입 증거를 더 쌓는다.","최문탁이 망고를 받은 뒤 광수에게 직원을 보내라고 명령한다.","광수 가족의 국내 노출 없는 은신 준비가 닫힌다.","사마리아호 좌초·최성수 정치 거래가 열린다.","광수 500억 사마리아호 침몰","high"
366,"366화","법보다 주먹(완전판) 366화","최문탁은 최성수를 불러 전국구 공천 거래를 하고 500억 실은 사마리아호 입항을 기다린다.","정치인 암살과 비자금선 침몰을 교차해 최문탁의 세력 확장과 대손실을 동시에 준다.","박동철은 최문탁의 비자금 회수를 실패시키고 광수 가족을 지키려 한다.","조명득과 함께 사마리아호를 서해에서 침몰시키고 해상보험까지 미리 든다.","최문탁은 최성수 숙부 최한호 의원을 교통사고로 죽여 보궐선거와 자기 공천을 거래한다.","최한호 사망 속보 직후 500억 실은 사마리아호도 원인 미상 폭발로 침몰한다.","최문탁에게 500억 손실을 안기고 광수의 배신 누명을 피하도록 실제 화물까지 바다에 남기는 거대한 응징이 지급된다.","돈","최문탁은 정치 진출 발판을 얻는 동시에 핵심 비자금 500억을 바다에 묶이는 손실을 입는다.","박동철은 최성수도 꼭 조지겠다며 한국으로 귀국한다.","사마리아호 함정 실행과 광수 1차 생환이 닫힌다.","침몰선 인양전·최성수 보궐선거 응징이 열린다.","광수 500억 사마리아호 침몰","high"
367,"367화","법보다 주먹(완전판) 367화","귀국한 박동철 앞에는 학폭 시위가 다시 섰고 최문탁은 사마리아호 인양 소식에 초조하다.","과거 사죄·최성수 응징·최문탁 500억 봉쇄라는 세 전선을 다음 단계로 정렬한다.","박동철은 동창에게 직접 사죄한 뒤 최성수와 최문탁을 차례로 무너뜨리려 한다.","마산인의 밤 참석을 준비하고 곤잘레스 입국·휴먼다큐 압박·박문송 탈북 작전을 조율한다.","최문탁은 광수를 못 찾고 침몰선 인양 시 500억이 드러날 위험을 안는다.","조명득은 최성수에게 사기꾼 배우를 붙여 한 번 먹고 소송으로 또 먹는 이중 응징을 예고한다.","흩어진 의뢰와 복수 목표가 실행 가능한 순서로 재정렬되는 추진력 보상이 지급된다.","세계","필리핀 현장 Arc가 국내 동창회·보궐선거·침몰선·탈북 작전으로 다축 확장된다.","최문탁이 광수부터 찾아 죽이라고 명령한다.","필리핀 현장 생환이 닫힌다.","마산인의 밤 사죄와 사마리아호 인양 방해가 열린다.","마산인의 밤 사죄와 최성수 정치 사기","high"
368,"368화","법보다 주먹(완전판) 368화","박동철은 모교 운동장 마산인의 밤에서 과거 피해자들을 마주할 준비를 한다.","카메라를 차단한 실제 사죄 자리에서 피해자 목소리가 주인공의 자기혐오를 검증한다.","박동철은 동창들에게 용서를 구하고 다시 공적 역할을 맡을 자격이 있는지 듣고 싶다.","쌤에게 검사 복귀와 부패 두려움을 고백하고 천 명 넘는 동문 앞 단상에 올라 육성으로 사죄한다.","언론 드론이 학교를 에워싸고 박동철은 피해자들이 용서하지 않을 가능성을 감수한다.","학교 측 드론이 취재 드론을 막고 동창들은 외부 구경거리가 아닌 당사자 판단 자리를 지킨다.","쌤과 동문 공동체가 박동철의 진심을 직접 심판하는 감정적 무대를 확보한다.","관계","대중 여론 대신 실제 피해자·동문과의 관계 회복 여부가 핵심 판정축이 된다.","한 동문이 오버하지 말라며 쌤에게 자랑할 아들로 남으라고 외친다.","사죄 자리를 마련하는 일은 닫힌다.","동문 용서와 출마 요구가 열린다.","마산인의 밤 사죄와 최성수 정치 사기","high"
369,"369화","법보다 주먹(완전판) 369화","박동철은 동문 앞에 무릎을 꿇고 과거 잘못을 사죄한다.","피해 당사자들이 그의 갱생과 현재를 인정하며 대중 프레임을 뒤집는 큰 관계 결산을 준다.","박동철은 용서를 강요하지 않고 앞으로 실망시키지 않겠다고 다짐하려 한다.","무릎 꿇어 사과하고 쌤이 일으켜 세운 뒤 동문들의 말을 끝까지 듣는다.","자기 죄책감과 언론·시위의 지속 압력, 정치 출마 요구가 한꺼번에 몰린다.","맞지 않은 사람이 없다는 동문들조차 돈을 돌려주고 달라진 그를 인정하며 출마하라고 외친다.","실제 피해자 집단의 용서와 신뢰 회복, 시위대 철수라는 사회적 보상이 지급된다.","지위","박동철은 학폭 폭로로 추락한 영웅에서 과오를 인정하고 당사자에게 다시 인정받은 인물로 회복된다.","박동철은 곤잘레스와 생모를 위해 최성수 응징 작전을 시작하려 한다.","고교 갈취 사죄와 피해자 관계 회복이 닫힌다.","최성수 휴먼다큐·선거 사기와 최문탁 수사가 열린다.","마산인의 밤 사죄와 최성수 정치 사기","high"
370,"370화","법보다 주먹(완전판) 370화","최성수는 숙부 사망 지역구 보궐선거 후보가 되어 유세를 준비한다.","피해자를 도구로 쓴 정치 공작자가 스스로 후보가 된 순간 사기꾼 함정에 들어가게 한다.","박동철은 최성수의 선거 욕망을 이용해 곤잘레스 책임과 지라시 대가를 치르게 하려 한다.","고용한 사기꾼들을 선거운동원·보좌진으로 잠입시키고 최성수의 구호와 자금 흐름을 장악한다.","최성수는 박동철 반격을 모른 채 당선 욕망에 취해 있고 최문탁은 해군 장성을 만나 인양을 막으려 한다.","최문탁이 군납 비리 결재를 지렛대로 문성철 소장에게 사마리아호에서 물러나라고 협박한다.","두 적이 정치·군 권력을 사유화하는 구체 장면을 보여 줘 이후 응징 정당성을 높인다.","세계","최성수 선거 사기와 최문탁 비자금 인양전이 병렬로 본격 실행된다.","최문탁은 잠수부로 500억을 직접 회수할 계획을 밝힌다.","최성수의 보궐후보 진입이 닫힌다.","선거자금 탈취·문성철 뇌물 증거·비자금 회수가 열린다.","최성수 선거 사기와 사마리아호 인양전","high"
371,"371화","법보다 주먹(완전판) 371화","최문탁은 문성철 소장을 협박해 군을 물리고 민간 잠수부를 투입하려 한다.","제도권마다 인맥을 심어 적의 자금줄을 단계적으로 틀어막는 세력전 보상을 준다.","박동철은 최문탁이 500억을 건지기 전에 군·세무·경찰·검찰을 각기 움직이려 한다.","한수선에게 사마리아호와 문성철 만남 단서를 주고 세무서 동기·검찰총장·경찰 인맥에 연쇄 연락한다.","최문탁은 해군 장성까지 매수했고 증거 없이 수사를 요구하면 박동철 공조가 드러난다.","한수선은 요정 밖에서 최문탁과 문성철의 만남을 직접 목격해 군납 비리 가능성을 잡는다.","주인공 개인 주먹이 여러 제도권 인맥을 움직이는 사회적 세력 보상으로 커진다.","지위","박동철은 무직 변호사지만 검찰·국세청·경찰을 비공식 조율하는 실질 수사 지휘자가 된다.","세무서 동기가 무슨 일이냐며 전화를 받는다.","최문탁의 군 협박 존재 확인이 닫힌다.","동시 세무조사·경찰 압박·한수선 내사가 열린다.","최성수 선거 사기와 사마리아호 인양전","high"
372,"372화","법보다 주먹(완전판) 372화","박동철은 동기 인맥을 통해 최문탁 주변 회사의 세무조사를 요청한다.","합법·불법 경계의 다중 압박과 탈북 구조를 한꺼번에 가동하는 세력 확장 회차다.","박동철은 최문탁의 쉬운 자금줄을 막고 박문송 북한 가족을 데려올 준비를 한다.","국세청장 자리를 미끼로 세무서 동기를 움직이고 청명회에는 주가·토지 자산을 압박하게 하며 탈북 브로커를 붙인다.","청탁이 드러날 위험과 북한 국경을 넘는 어머니·여동생의 생명 위험이 크다.","조명득은 최문탁 측 인물의 절대농지 매입까지 찾아 이미 큰 손실 덫을 놨다고 밝힌다.","국가기관·시장·청명회·탈북망을 동시에 움직이는 박동철 팀의 규모 보상이 지급된다.","세계","응징 대상은 한 사람의 범죄가 아니라 자금·토지·경찰·세무·국경망 전체로 확장된다.","보험사 직원이 박문송 관련 제출 서류를 보고 상급자를 부른다.","세무·경찰 압박 계획 수립이 닫힌다.","보험금 법적 장애와 탈북 가족 접선이 열린다.","최성수 선거 사기와 사마리아호 인양전","high"
373,"373화","법보다 주먹(완전판) 373화","박동철은 안젤리 보험금을 청구하지만 박문송의 북한 생존 가족 때문에 지급이 막힌다.","법의 꽉 막힘과 권력형 수사 방해를 나란히 보여 주며 법 밖 해결 유혹을 키운다.","박동철은 보험금 권리와 최문탁 내사를 모두 합법적으로 열어 보려 한다.","보험사 직원과 논쟁한 뒤 한수선이 문성철·최문탁 연결 사진을 부장검사에게 보고하는 상황을 확인한다.","북한 어머니가 법정 상속인으로 살아 있고 부장검사는 사진을 첩보도 아닌 소설이라며 내사를 거부한다.","부장검사는 최문탁이 필리핀 도박금을 국내로 가져오면 애국자라며 조롱해 사실상 방패가 된다.","박동철은 어머니를 직접 모셔오면 보험금이 열린다는 역설적 목표를 얻는다.","세계","박문송 가족 탈북은 인도주의뿐 아니라 상속·보험 권리를 완성하는 법적 필수 조건이 된다.","한수선이 부장검사의 면박에도 물러서지 않는다.","일반 보험 청구로 끝낼 길이 닫힌다.","부장검사 배후·무기명채권 미끼·직접 탈북이 열린다.","최성수 선거 사기와 사마리아호 인양전","high"
374,"374화","법보다 주먹(완전판) 374화","부장검사는 증거 없이는 최문탁 내사를 못 한다며 한수선을 쫓아낸다.","적의 방어와 주인공 측 방송·수사·탈북 준비가 동시에 맞물리는 전환을 준다.","박동철은 한수선에게 수사 착수용 증거를 주고 최성수에게 코피노 책임을 공개 압박하려 한다.","한수선 전화를 받고 최은희에게 SBC 인생극장을 이용한 코피노 특집을 준비시키며 희망교회로 간다.","최문탁은 부장검사에게 뇌물을 먹이고 독서회 서류까지 조작해 정치 진출을 세탁한다.","최은희는 적은 출연료에도 돈나와 코피노 가족을 섭외해 방송 지속권을 협상 카드로 쓴다.","최은희의 스타 권력이 다시 사회적 약자의 목소리를 크게 만드는 작전 자산으로 지급된다.","세계","사마리아호 수사·최성수 선거·코피노 방송·탈북이 하나의 동시 압박 국면으로 결집한다.","희망교회 앞에서 한수선 전화가 걸려 온다.","SBC 방송 협조 확보가 닫힌다.","문성철 무기명채권 미끼와 조선족 목사 배신이 열린다.","최성수 선거 사기와 사마리아호 인양전","high"
375,"375화","법보다 주먹(완전판) 375화","한수선은 사마리아호를 당장 까자고 하지만 박동철은 선거 중 영장이 안 나올 것을 안다.","법으로 막힌 수사에 불법 증거를 공급하되 목표와 책임을 분리하는 회색 공조를 보여 준다.","박동철은 최문탁이 500억을 건지기 전 수사 명분을 만들어 한수선을 전면에 세우려 한다.","문성철 금고를 턴 협력자와 무기명채권을 준비해 한수선에게 넘길 계획을 설명한다.","차장검사까지 최문탁과 연결됐을 수 있고 불법 취득 증거가 역으로 박동철을 잡을 수 있다.","박동철은 법으로 안 돼 자신에게 전화했음을 지적하고 똥별이라도 잡게 서포트하겠다고 한다.","한수선의 공권력과 박동철의 비공식 실행력이 상호보완되는 공조 보상을 준다.","관계","박동철·한수선은 검사·변호사 경쟁자에서 역할을 나눈 비밀 수사 동맹이 된다.","박동철이 조명득에게 금고 미끼 작업을 맡긴다.","한수선의 성급한 직접 인양 요구가 보류로 닫힌다.","무기명채권 지문·문성철 소환이 열린다.","최문탁 자금줄 봉쇄와 무산 탈북","high"
376,"376화","법보다 주먹(완전판) 376화","박동철은 조명득에게 문성철 금고 증거와 사마리아호 계획 수정을 맡긴다.","국내 비자금전에서 북한 국경 구조로 현장을 전환하며 더 큰 생명 위험을 건다.","박동철은 박문송 어머니·여동생을 무산 국경에서 직접 받아오려 한다.","희망교회 조선족 목사에게 브로커 진행을 확인하고 자신도 접선 장소에 가겠다고 고집한다.","북한은 13명 집단 탈북 후 보복을 준비하고 중국 공안이 북한 공작원에게 정보를 줄 수 있다.","목사의 선악 수치가 악으로 기울어 박동철은 좋은 협력자가 배신자로 바뀌었음을 감지한다.","가족 구출이 순조롭다는 소식과 박동철의 직접 책임 결단이 지급된다.","관계","조선족 목사는 신뢰받던 탈북 협력자에서 감시해야 할 이중적 인물로 바뀐다.","박동철은 뒤통수를 맞을 위험을 알면서도 접선을 강행한다.","탈북 가족의 무산 인근 이동이 닫힌다.","목사의 밀고와 무산 접선 매복이 열린다.","최문탁 자금줄 봉쇄와 무산 탈북","high"
377,"377화","법보다 주먹(완전판) 377화","목사는 북한 보복을 경고하면서 박동철에게 모레 새벽 무산 접선을 알려 준다.","배신자를 알고도 작전에 들어가는 긴장과 한수선에게 던질 수사 미끼를 준비한다.","박동철은 탈북 가족을 살리면서 한수선에게 최문탁 수사 명분을 넘기려 한다.","목사에게 감사하고 나온 뒤 영등포 다방 아지트에서 금고털이 전문가가 가져온 무기명채권을 한수선에게 건넨다.","목사는 오진석에게 박동철 동선을 보고하는 이중간첩이고 채권 출처도 불법이다.","문성철 금고에서 나온 10억 무기명채권에 그의 지문이 남아 있을 가능성이 생긴다.","한수선이 똥별을 소환할 현실적 증거를 얻고 독자는 목사의 배신을 선명히 안다.","세계","무산 매복과 서울 검찰 미끼 수사가 동시에 카운트다운에 들어간다.","한수선은 13억 가치의 채권을 보고 즉시 관심을 보인다.","최문탁 수사용 실물 미끼 확보가 닫힌다.","채권 지문 수사와 북한 공작원의 마지막 처단 지시가 열린다.","최문탁 자금줄 봉쇄와 무산 탈북","high"
378,"378화","법보다 주먹(완전판) 378화","한수선은 불법 무기명채권을 받았고 박동철은 꼬리를 남기지 않을 자신이 있다.","차장검사의 허가를 끌어내는 뇌물성 선물과 도청으로 제도권 부패를 직접 확인한다.","박동철은 수사 승인 여부와 상부 배신을 확인한 뒤 밤바다·무산 작전에 들어가려 한다.","한수선이 채권 지문을 보고하고 비싼 라이터를 선물하며 차장검사의 반응을 봉고차에서 도청한다.","김영란법 경계와 불법 도청, 차장검사까지 돈에 팔렸을 가능성이 부담이다.","차장검사는 최문탁·문성철 소환을 허가하면서 뒤로는 통화 내용을 최문탁 측에 흘린다.","한수선은 정식 수사 명령을 얻지만 박동철은 제도권 최상부의 부패를 증거로 확인한다.","지위","최문탁의 방패가 부장검사 한 명이 아니라 차장검사까지 이어진 구조로 드러난다.","박동철은 11시 배를 타야 한다며 도청을 끝낸다.","한수선의 수사 승인 확보가 닫힌다.","최문탁 선제 대응·문성철 체포·해상 GPS 작전이 열린다.","최문탁 자금줄 봉쇄와 무산 탈북","high"
379,"379화","법보다 주먹(완전판) 379화","차장검사는 수사를 허가한 뒤 최문탁에게 정보를 흘리고 한수선은 바로 움직인다.","적의 내부 경고망보다 빠르게 영장을 받아내는 검사 행동 보상과 탈북 매복을 병치한다.","박동철 측은 문성철·최문탁을 묶고 무산 가족의 이동을 지켜야 한다.","한수선은 문성철 체포영장을 신속히 발부받고 최문탁을 소환하며 박동철은 최문탁 통화를 도청한다.","최문탁은 초등 동창 오두한을 통해 문성철과 말을 맞추고 북한 공작원은 탈북 가족 운전자로 위장한다.","오진석은 운전원에게 두 여자를 마지막에 처단하라고 명령한다.","한수선이 부패한 상부의 경고보다 먼저 체포영장을 확보하는 속도 보상이 지급된다.","세계","서울의 체포 작전과 무산의 살해 매복이 동시에 실행 단계로 넘어간다.","운전원은 사이드미러로 두 여자를 보며 안전하게 모시겠다고 거짓말한다.","문성철 수사 착수와 영장 확보가 닫힌다.","탈북 가족 배신·최문탁 말맞추기가 열린다.","최문탁 자금줄 봉쇄와 무산 탈북","high"
380,"380화","법보다 주먹(완전판) 380화","박동철·조명득은 서해 20킬로미터 해상에서 사마리아호 쪽 잠수부를 기다린다.","친구의 천재 해킹 장비가 적의 회수팀을 추적하는 세력전 보상을 주고 세계기관의 시선을 부른다.","박동철은 최문탁 잠수부가 500억에 접근하는 순간 위치·행동을 완전히 잡으려 한다.","조명득이 미 해군 심해 GPS 도안을 해킹해 만든 추적기를 망고 컨테이너에 넣었다고 밝힌다.","CIA가 하데스 흔적을 다시 포착해 생포 작전을 재개하고 국제적 추적 위험이 커진다.","미국은 최근 해군 기밀 해킹을 중국 소행으로 오판했지만 CIA 국장은 대한민국의 천재 해커임을 안다.","박동철이 조명득을 진심으로 천재라 인정하고 적 잠수부 접근을 실시간 확인한다.","능력","조명득의 청명회 기술전은 국내 조폭 응징을 넘어 CIA가 추적하는 국제 첩보 자산이 된다.","CIA 국장이 하데스 생포 작전을 다시 시작하라고 명령한다.","사마리아호 화물 위치 추적 수단 확보가 닫힌다.","잠수부 대치·CIA 추적·무산 접선이 열린다.","최문탁 자금줄 봉쇄와 무산 탈북","high"
