"sequence","visible_label","title","start_line","end_line","entry_state","reader_promise","protagonist_goal","action","resistance_or_cost","turn_or_reveal","paid_reward","state_change_axis","state_change","ending_hook","closed_loops","opened_loops","arc_id","confidence"
"74","74화","진출 (3)","13605","13786","기획본부에서 해외시장·인터넷 매출을 키우는 상태","중국 자동차와 인터넷을 외환위기 전에 선점하는 보상","태우 전 계열사를 해외·인터넷 친화적으로 바꾼다: 포드 대주주 지위를 활용하며 MCA 레코드로 최초 음원구매 사이트와 전기차·배터리 연구를 준비한다","포드 대주주 지위를 활용하며 MCA 레코드로 최초 음원구매 사이트와 전기차·배터리 연구를 준비한다","중국 규제·합작 위험·낡은 조직이 압박한다","루마니아차 중국 완판과 음원 원천유통망·포드 협상 조건을 얻는다","루마니아차 중국 완판과 음원 원천유통망·포드 협상 조건을 얻는다","시장·조직·기술","성장축이 차입 인수에서 수출·인터넷으로 이동한다","중국 판매 2만 대·월 5천 대 실적으로 포드·태우·상하이자동차 3자 합작을 타결한다","포드 대주주 지위를 활용하며 MCA 레코드로 최초 음원구매 사이트와 전기차·배터리 연구를 준비한다의 당면 실행","중국 판매 2만 대·월 5천 대 실적으로 포드·태우·상하이자동차 3자 합작을 타결한다","S1-A13","high"
"75","75화","진출 (4)","13787","13971","기획본부에서 해외시장·인터넷 매출을 키우는 상태","중국 자동차와 인터넷을 외환위기 전에 선점하는 보상","태우 전 계열사를 해외·인터넷 친화적으로 바꾼다: 중국 판매 2만 대·월 5천 대 실적으로 포드·태우·상하이자동차 3자 합작을 타결한다","중국 판매 2만 대·월 5천 대 실적으로 포드·태우·상하이자동차 3자 합작을 타결한다","중국 규제·합작 위험·낡은 조직이 압박한다","중국 완성차 공장과 미국시장 진입·외환위기용 수출 캐시카우를 얻는다","중국 완성차 공장과 미국시장 진입·외환위기용 수출 캐시카우를 얻는다","시장·조직·기술","성장축이 차입 인수에서 수출·인터넷으로 이동한다","중국 합작법인 출범과 인터넷 전환을 실행한다","중국 판매 2만 대·월 5천 대 실적으로 포드·태우·상하이자동차 3자 합작을 타결한다의 당면 실행","중국 합작법인 출범과 인터넷 전환을 실행한다","S1-A13","high"
"76","76화","진출 (5)","13972","14141","기획본부에서 해외시장·인터넷 매출을 키우는 상태","중국 자동차와 인터넷을 외환위기 전에 선점하는 보상","태우 전 계열사를 해외·인터넷 친화적으로 바꾼다: 1996년 3자 합작회사를 출범시키고 태우백화점 전자상거래·태우증권 HTS 보고서를 김태중에게 올린다","1996년 3자 합작회사를 출범시키고 태우백화점 전자상거래·태우증권 HTS 보고서를 김태중에게 올린다","중국 규제·합작 위험·낡은 조직이 압박한다","태우 전 계열사 인터넷 전환과 법 개정 전 HTS 개발 승인을 얻는다","태우 전 계열사 인터넷 전환과 법 개정 전 HTS 개발 승인을 얻는다","시장·조직·기술","성장축이 차입 인수에서 수출·인터넷으로 이동한다","IT 인재를 뽑아 전자상거래·음원·HTS 팀과 자유출퇴근제를 만들고 제프리를 한국으로 부른다","1996년 3자 합작회사를 출범시키고 태우백화점 전자상거래·태우증권 HTS 보고서를 김태중에게 올린다의 당면 실행","IT 인재를 뽑아 전자상거래·음원·HTS 팀과 자유출퇴근제를 만들고 제프리를 한국으로 부른다","S1-A13","high"
"77","77화","진출 (6)","14142","14342","기획본부에서 해외시장·인터넷 매출을 키우는 상태","중국 자동차와 인터넷을 외환위기 전에 선점하는 보상","태우 전 계열사를 해외·인터넷 친화적으로 바꾼다: IT 인재를 뽑아 전자상거래·음원·HTS 팀과 자유출퇴근제를 만들고 제프리를 한국으로 부른다","IT 인재를 뽑아 전자상거래·음원·HTS 팀과 자유출퇴근제를 만들고 제프리를 한국으로 부른다","중국 규제·합작 위험·낡은 조직이 압박한다","제프리가 30분 만에 낡은 태우 IT 조직을 성과 중심 전쟁터로 바꾼다","제프리가 30분 만에 낡은 태우 IT 조직을 성과 중심 전쟁터로 바꾼다","시장·조직·기술","성장축이 차입 인수에서 수출·인터넷으로 이동한다","1997년 중국차 10만 대·미국 70퍼센트 성장에도 김태중이 통신사업용 일본 차입을 추진하자 막는다","IT 인재를 뽑아 전자상거래·음원·HTS 팀과 자유출퇴근제를 만들고 제프리를 한국으로 부른다의 당면 실행","1997년 중국차 10만 대·미국 70퍼센트 성장에도 김태중이 통신사업용 일본 차입을 추진하자 막는다","S1-A13","high"
"78","78화","1997년 (1)","14343","14507","1997년 국가 부도에서 태우를 살려야 하는 상태","준비를 무부채 생존과 헐값 인수로 결산하는 보상","부채를 0으로 만들고 위기 기업을 인수한다: 1997년 중국차 10만 대·미국 70퍼센트 성장에도 김태중이 통신사업용 일본 차입을 추진하자 막는다","1997년 중국차 10만 대·미국 70퍼센트 성장에도 김태중이 통신사업용 일본 차입을 추진하자 막는다","김태중의 욕심·자본이탈·정부·IMF가 압박한다","수출 성과와 외환위기 직전 일본 차입 위험을 확인하고 조지의 태국 공격 제안을 받는다","수출 성과와 외환위기 직전 일본 차입 위험을 확인하고 조지의 태국 공격 제안을 받는다","국가위기·부채·기업지위","태우가 부도 위험사에서 달러를 가진 인수자로 역전된다","SAVE 150억 달러와 퀀텀 자금을 태국에 걸고 이선일에게 한보 부도 직전 명동 정리를 확인한다","1997년 중국차 10만 대·미국 70퍼센트 성장에도 김태중이 통신사업용 일본 차입을 추진하자 막는다의 당면 실행","SAVE 150억 달러와 퀀텀 자금을 태국에 걸고 이선일에게 한보 부도 직전 명동 정리를 확인한다","S1-A14","high"
"79","79화","1997년 (2)","14508","14696","1997년 국가 부도에서 태우를 살려야 하는 상태","준비를 무부채 생존과 헐값 인수로 결산하는 보상","부채를 0으로 만들고 위기 기업을 인수한다: SAVE 150억 달러와 퀀텀 자금을 태국에 걸고 이선일에게 한보 부도 직전 명동 정리를 확인한다","SAVE 150억 달러와 퀀텀 자금을 태국에 걸고 이선일에게 한보 부도 직전 명동 정리를 확인한다","김태중의 욕심·자본이탈·정부·IMF가 압박한다","아시아 위기 수익 포지션과 명동을 장악할 이선일의 현금을 얻는다","아시아 위기 수익 포지션과 명동을 장악할 이선일의 현금을 얻는다","국가위기·부채·기업지위","태우가 부도 위험사에서 달러를 가진 인수자로 역전된다","국가 부도와 대마불사 종말을 김태중에게 처음 밝히고 신규 기업 인수를 중단시킨다","SAVE 150억 달러와 퀀텀 자금을 태국에 걸고 이선일에게 한보 부도 직전 명동 정리를 확인한다의 당면 실행","국가 부도와 대마불사 종말을 김태중에게 처음 밝히고 신규 기업 인수를 중단시킨다","S1-A14","high"
"80","80화","1997년 (3)","14697","14870","1997년 국가 부도에서 태우를 살려야 하는 상태","준비를 무부채 생존과 헐값 인수로 결산하는 보상","부채를 0으로 만들고 위기 기업을 인수한다: 국가 부도와 대마불사 종말을 김태중에게 처음 밝히고 신규 기업 인수를 중단시킨다","국가 부도와 대마불사 종말을 김태중에게 처음 밝히고 신규 기업 인수를 중단시킨다","김태중의 욕심·자본이탈·정부·IMF가 압박한다","김태중의 위기 공감과 야당 후보 지원 결정을 얻는다","김태중의 위기 공감과 야당 후보 지원 결정을 얻는다","국가위기·부채·기업지위","태우가 부도 위험사에서 달러를 가진 인수자로 역전된다","야당 후원회장 펀드를 3개월 만에 10배로 만들어 100억 정치자금을 합법 수익처럼 지급한다","국가 부도와 대마불사 종말을 김태중에게 처음 밝히고 신규 기업 인수를 중단시킨다의 당면 실행","야당 후원회장 펀드를 3개월 만에 10배로 만들어 100억 정치자금을 합법 수익처럼 지급한다","S1-A14","high"
"81","81화","1997년 (4)","14871","15040","1997년 국가 부도에서 태우를 살려야 하는 상태","준비를 무부채 생존과 헐값 인수로 결산하는 보상","부채를 0으로 만들고 위기 기업을 인수한다: 야당 후원회장 펀드를 3개월 만에 10배로 만들어 100억 정치자금을 합법 수익처럼 지급한다","야당 후원회장 펀드를 3개월 만에 10배로 만들어 100억 정치자금을 합법 수익처럼 지급한다","김태중의 욕심·자본이탈·정부·IMF가 압박한다","차기 정부 우호와 증거 단절을 얻고 SAVE의 200억 달러를 현금화한다","차기 정부 우호와 증거 단절을 얻고 SAVE의 200억 달러를 현금화한다","국가위기·부채·기업지위","태우가 부도 위험사에서 달러를 가진 인수자로 역전된다","잡스와 냅스터 조기 출현을 논의하는 동안 김태중이 뜻밖에 전경련 회장으로 추대된다","야당 후원회장 펀드를 3개월 만에 10배로 만들어 100억 정치자금을 합법 수익처럼 지급한다의 당면 실행","잡스와 냅스터 조기 출현을 논의하는 동안 김태중이 뜻밖에 전경련 회장으로 추대된다","S1-A14","high"
"82","82화","1997년 (5)","15041","15242","1997년 국가 부도에서 태우를 살려야 하는 상태","준비를 무부채 생존과 헐값 인수로 결산하는 보상","부채를 0으로 만들고 위기 기업을 인수한다: 잡스와 냅스터 조기 출현을 논의하는 동안 김태중이 뜻밖에 전경련 회장으로 추대된다","잡스와 냅스터 조기 출현을 논의하는 동안 김태중이 뜻밖에 전경련 회장으로 추대된다","김태중의 욕심·자본이탈·정부·IMF가 압박한다","애플 음원 대응과 정부 빅딜을 주도할 김태중의 전경련 지위를 얻는다","애플 음원 대응과 정부 빅딜을 주도할 김태중의 전경련 지위를 얻는다","국가위기·부채·기업지위","태우가 부도 위험사에서 달러를 가진 인수자로 역전된다","김태중에게 조선·휴대폰 매각대금 약 3조를 인수자금으로 쓰자고 밝히며 위기 속 역할을 되돌린다","잡스와 냅스터 조기 출현을 논의하는 동안 김태중이 뜻밖에 전경련 회장으로 추대된다의 당면 실행","김태중에게 조선·휴대폰 매각대금 약 3조를 인수자금으로 쓰자고 밝히며 위기 속 역할을 되돌린다","S1-A14","high"
"83","83화","국가 부도의 날 (1)","15243","15431","1997년 국가 부도에서 태우를 살려야 하는 상태","준비를 무부채 생존과 헐값 인수로 결산하는 보상","부채를 0으로 만들고 위기 기업을 인수한다: 김태중에게 조선·휴대폰 매각대금 약 3조를 인수자금으로 쓰자고 밝히며 위기 속 역할을 되돌린다","김태중에게 조선·휴대폰 매각대금 약 3조를 인수자금으로 쓰자고 밝히며 위기 속 역할을 되돌린다","김태중의 욕심·자본이탈·정부·IMF가 압박한다","조손 화해와 전경련 빅딜 지휘·아람코 달러 자금 회수 동의를 얻는다","조손 화해와 전경련 빅딜 지휘·아람코 달러 자금 회수 동의를 얻는다","국가위기·부채·기업지위","태우가 부도 위험사에서 달러를 가진 인수자로 역전된다","환율 정점에 아람코 자금 100억 달러를 옮겨 태우 모든 부채를 갚고 SS오일 지분을 협상한다","김태중에게 조선·휴대폰 매각대금 약 3조를 인수자금으로 쓰자고 밝히며 위기 속 역할을 되돌린다의 당면 실행","환율 정점에 아람코 자금 100억 달러를 옮겨 태우 모든 부채를 갚고 SS오일 지분을 협상한다","S1-A14","high"
"84","84화","국가 부도의 날 (2)","15432","15607","1997년 국가 부도에서 태우를 살려야 하는 상태","준비를 무부채 생존과 헐값 인수로 결산하는 보상","부채를 0으로 만들고 위기 기업을 인수한다: 환율 정점에 아람코 자금 100억 달러를 옮겨 태우 모든 부채를 갚고 SS오일 지분을 협상한다","환율 정점에 아람코 자금 100억 달러를 옮겨 태우 모든 부채를 갚고 SS오일 지분을 협상한다","김태중의 욕심·자본이탈·정부·IMF가 압박한다","국내 유일 부채율 0퍼센트 대기업과 SS오일 인수 합의를 얻는다","국내 유일 부채율 0퍼센트 대기업과 SS오일 인수 합의를 얻는다","국가위기·부채·기업지위","태우가 부도 위험사에서 달러를 가진 인수자로 역전된다","김태중이 사우디에서 SS오일을 정리하고 압둘라에게 태우 정유 6조 투자 계약 서명을 받는다","환율 정점에 아람코 자금 100억 달러를 옮겨 태우 모든 부채를 갚고 SS오일 지분을 협상한다의 당면 실행","김태중이 사우디에서 SS오일을 정리하고 압둘라에게 태우 정유 6조 투자 계약 서명을 받는다","S1-A14","high"
"85","85화","국가 부도의 날 (3)","15608","15801","1997년 국가 부도에서 태우를 살려야 하는 상태","준비를 무부채 생존과 헐값 인수로 결산하는 보상","부채를 0으로 만들고 위기 기업을 인수한다: 김태중이 사우디에서 SS오일을 정리하고 압둘라에게 태우 정유 6조 투자 계약 서명을 받는다","김태중이 사우디에서 SS오일을 정리하고 압둘라에게 태우 정유 6조 투자 계약 서명을 받는다","김태중의 욕심·자본이탈·정부·IMF가 압박한다","말뿐인 MOU가 아닌 실계약과 안정적 원유 공급을 얻는다","말뿐인 MOU가 아닌 실계약과 안정적 원유 공급을 얻는다","국가위기·부채·기업지위","태우가 부도 위험사에서 달러를 가진 인수자로 역전된다","워싱턴 IMF 임원에게 무부채 태우를 각인하고 잡스와 아이팟·음원사이트를 CES에서 공개한다","김태중이 사우디에서 SS오일을 정리하고 압둘라에게 태우 정유 6조 투자 계약 서명을 받는다의 당면 실행","워싱턴 IMF 임원에게 무부채 태우를 각인하고 잡스와 아이팟·음원사이트를 CES에서 공개한다","S1-A14","high"
"86","86화","국가 부도의 날 (4)","15802","15983","1997년 국가 부도에서 태우를 살려야 하는 상태","준비를 무부채 생존과 헐값 인수로 결산하는 보상","부채를 0으로 만들고 위기 기업을 인수한다: 워싱턴 IMF 임원에게 무부채 태우를 각인하고 잡스와 아이팟·음원사이트를 CES에서 공개한다","워싱턴 IMF 임원에게 무부채 태우를 각인하고 잡스와 아이팟·음원사이트를 CES에서 공개한다","김태중의 욕심·자본이탈·정부·IMF가 압박한다","아이팟 3일 완판·애플 주가 일주일 두 배와 IMF 우호를 얻는다","아이팟 3일 완판·애플 주가 일주일 두 배와 IMF 우호를 얻는다","국가위기·부채·기업지위","태우가 부도 위험사에서 달러를 가진 인수자로 역전된다","다이먼을 한국으로 불러 카이자동차 인수를 시작하고 베리뮤직 실시간 순위 시스템을 지시한다","워싱턴 IMF 임원에게 무부채 태우를 각인하고 잡스와 아이팟·음원사이트를 CES에서 공개한다의 당면 실행","다이먼을 한국으로 불러 카이자동차 인수를 시작하고 베리뮤직 실시간 순위 시스템을 지시한다","S1-A14","high"
"87","87화","국가 부도의 날 (5)","15984","16165","1997년 국가 부도에서 태우를 살려야 하는 상태","준비를 무부채 생존과 헐값 인수로 결산하는 보상","부채를 0으로 만들고 위기 기업을 인수한다: 다이먼을 한국으로 불러 카이자동차 인수를 시작하고 베리뮤직 실시간 순위 시스템을 지시한다","다이먼을 한국으로 불러 카이자동차 인수를 시작하고 베리뮤직 실시간 순위 시스템을 지시한다","김태중의 욕심·자본이탈·정부·IMF가 압박한다","아이팟·이노폰2 로열티와 한국 음원플랫폼·통신사 인수 명분을 얻는다","아이팟·이노폰2 로열티와 한국 음원플랫폼·통신사 인수 명분을 얻는다","국가위기·부채·기업지위","태우가 부도 위험사에서 달러를 가진 인수자로 역전된다","카이자동차 채권단에 현금 3조5천억 원을 달러로 제시해 현재자동차의 출자전환안을 압도한다","다이먼을 한국으로 불러 카이자동차 인수를 시작하고 베리뮤직 실시간 순위 시스템을 지시한다의 당면 실행","카이자동차 채권단에 현금 3조5천억 원을 달러로 제시해 현재자동차의 출자전환안을 압도한다","S1-A14","high"
"88","88화","빅딜 (1)","16166","16347","외환위기 매물을 빅딜과 민자사업으로 흡수하는 상태","자동차·배터리·통신·건설을 한꺼번에 키우는 보상","부실기업을 미래 사업축으로 결합한다: 카이자동차 채권단에 현금 3조5천억 원을 달러로 제시해 현재자동차의 출자전환안을 압도한다","카이자동차 채권단에 현금 3조5천억 원을 달러로 제시해 현재자동차의 출자전환안을 압도한다","채권단·재벌 경쟁·부채·장수영이 압박한다","카이자동차 우선 인수권과 김태중의 후계자 신뢰를 얻는다","카이자동차 우선 인수권과 김태중의 후계자 신뢰를 얻는다","인수합병·점유율·인재","태우가 정부 빅딜과 민자사업의 주도자로 바뀐다","카이자동차 지분 51퍼센트를 인수하고 태우차와 별도 브랜드·내부경쟁 체제를 선택한다","카이자동차 채권단에 현금 3조5천억 원을 달러로 제시해 현재자동차의 출자전환안을 압도한다의 당면 실행","카이자동차 지분 51퍼센트를 인수하고 태우차와 별도 브랜드·내부경쟁 체제를 선택한다","S1-A15","high"
"89","89화","빅딜 (2)","16348","16547","외환위기 매물을 빅딜과 민자사업으로 흡수하는 상태","자동차·배터리·통신·건설을 한꺼번에 키우는 보상","부실기업을 미래 사업축으로 결합한다: 카이자동차 지분 51퍼센트를 인수하고 태우차와 별도 브랜드·내부경쟁 체제를 선택한다","카이자동차 지분 51퍼센트를 인수하고 태우차와 별도 브랜드·내부경쟁 체제를 선택한다","채권단·재벌 경쟁·부채·장수영이 압박한다","국내 자동차 점유율 확대와 카이차 독립 경영 원칙을 얻는다","국내 자동차 점유율 확대와 카이차 독립 경영 원칙을 얻는다","인수합병·점유율·인재","태우가 정부 빅딜과 민자사업의 주도자로 바뀐다","S급 카를로스 곤에게 전권을 약속해 카이차 사장으로 영입하고 김태중에게 소개한다","카이자동차 지분 51퍼센트를 인수하고 태우차와 별도 브랜드·내부경쟁 체제를 선택한다의 당면 실행","S급 카를로스 곤에게 전권을 약속해 카이차 사장으로 영입하고 김태중에게 소개한다","S1-A15","high"
"90","90화","빅딜 (3)","16548","16721","외환위기 매물을 빅딜과 민자사업으로 흡수하는 상태","자동차·배터리·통신·건설을 한꺼번에 키우는 보상","부실기업을 미래 사업축으로 결합한다: S급 카를로스 곤에게 전권을 약속해 카이차 사장으로 영입하고 김태중에게 소개한다","S급 카를로스 곤에게 전권을 약속해 카이차 사장으로 영입하고 김태중에게 소개한다","채권단·재벌 경쟁·부채·장수영이 압박한다","세계급 자동차 구조조정 역량을 얻고 고연진 맞선이라는 다음 판에 들어간다","세계급 자동차 구조조정 역량을 얻고 고연진 맞선이라는 다음 판에 들어간다","인수합병·점유율·인재","태우가 정부 빅딜과 민자사업의 주도자로 바뀐다","고연진에게 장녀 승계를 부추기고 아이돌 팬덤을 겨냥한 방송 3사 베리뮤직 후원을 지시한다","S급 카를로스 곤에게 전권을 약속해 카이차 사장으로 영입하고 김태중에게 소개한다의 당면 실행","고연진에게 장녀 승계를 부추기고 아이돌 팬덤을 겨냥한 방송 3사 베리뮤직 후원을 지시한다","S1-A15","high"
"91","91화","빅딜 (4)","16722","16900","외환위기 매물을 빅딜과 민자사업으로 흡수하는 상태","자동차·배터리·통신·건설을 한꺼번에 키우는 보상","부실기업을 미래 사업축으로 결합한다: 고연진에게 장녀 승계를 부추기고 아이돌 팬덤을 겨냥한 방송 3사 베리뮤직 후원을 지시한다","고연진에게 장녀 승계를 부추기고 아이돌 팬덤을 겨냥한 방송 3사 베리뮤직 후원을 지시한다","채권단·재벌 경쟁·부채·장수영이 압박한다","CL 내부 우호인물과 배터리 빅딜 유도선을 얻는다","CL 내부 우호인물과 배터리 빅딜 유도선을 얻는다","인수합병·점유율·인재","태우가 정부 빅딜과 민자사업의 주도자로 바뀐다","태우백화점·카드를 CL 배터리·통신과 바꾸는 빅딜을 설계하고 30초 애국 펀드 광고를 내보낸다","고연진에게 장녀 승계를 부추기고 아이돌 팬덤을 겨냥한 방송 3사 베리뮤직 후원을 지시한다의 당면 실행","태우백화점·카드를 CL 배터리·통신과 바꾸는 빅딜을 설계하고 30초 애국 펀드 광고를 내보낸다","S1-A15","high"
"92","92화","빅딜 (5)","16901","17076","외환위기 매물을 빅딜과 민자사업으로 흡수하는 상태","자동차·배터리·통신·건설을 한꺼번에 키우는 보상","부실기업을 미래 사업축으로 결합한다: 태우백화점·카드를 CL 배터리·통신과 바꾸는 빅딜을 설계하고 30초 애국 펀드 광고를 내보낸다","태우백화점·카드를 CL 배터리·통신과 바꾸는 빅딜을 설계하고 30초 애국 펀드 광고를 내보낸다","채권단·재벌 경쟁·부채·장수영이 압박한다","배터리·통신 인수안과 카드 매출 공백을 메울 가입 폭주를 얻는다","배터리·통신 인수안과 카드 매출 공백을 메울 가입 폭주를 얻는다","인수합병·점유율·인재","태우가 정부 빅딜과 민자사업의 주도자로 바뀐다","애국 펀드가 일주일 만에 3조를 모으자 백화점 매각설을 흘려 CL이 먼저 협상하게 만든다","태우백화점·카드를 CL 배터리·통신과 바꾸는 빅딜을 설계하고 30초 애국 펀드 광고를 내보낸다의 당면 실행","애국 펀드가 일주일 만에 3조를 모으자 백화점 매각설을 흘려 CL이 먼저 협상하게 만든다","S1-A15","high"
"93","93화","WIN-WIN (1)","17077","17271","외환위기 매물을 빅딜과 민자사업으로 흡수하는 상태","자동차·배터리·통신·건설을 한꺼번에 키우는 보상","부실기업을 미래 사업축으로 결합한다: 애국 펀드가 일주일 만에 3조를 모으자 백화점 매각설을 흘려 CL이 먼저 협상하게 만든다","애국 펀드가 일주일 만에 3조를 모으자 백화점 매각설을 흘려 CL이 먼저 협상하게 만든다","채권단·재벌 경쟁·부채·장수영이 압박한다","태우증권 새 캐시카우와 CL통신·배터리 협상 주도권을 얻는다","태우증권 새 캐시카우와 CL통신·배터리 협상 주도권을 얻는다","인수합병·점유율·인재","태우가 정부 빅딜과 민자사업의 주도자로 바뀐다","고승택에게 카드·백화점을 주고 통신·배터리를 받는 교환과 현재그룹 견제 이익을 제시한다","애국 펀드가 일주일 만에 3조를 모으자 백화점 매각설을 흘려 CL이 먼저 협상하게 만든다의 당면 실행","고승택에게 카드·백화점을 주고 통신·배터리를 받는 교환과 현재그룹 견제 이익을 제시한다","S1-A15","high"
"94","94화","WIN-WIN (2)","17272","17445","외환위기 매물을 빅딜과 민자사업으로 흡수하는 상태","자동차·배터리·통신·건설을 한꺼번에 키우는 보상","부실기업을 미래 사업축으로 결합한다: 고승택에게 카드·백화점을 주고 통신·배터리를 받는 교환과 현재그룹 견제 이익을 제시한다","고승택에게 카드·백화점을 주고 통신·배터리를 받는 교환과 현재그룹 견제 이익을 제시한다","채권단·재벌 경쟁·부채·장수영이 압박한다","CL 포괄 빅딜 합의와 코카콜라·스타벅스 유통 확장 여지를 얻는다","CL 포괄 빅딜 합의와 코카콜라·스타벅스 유통 확장 여지를 얻는다","인수합병·점유율·인재","태우가 정부 빅딜과 민자사업의 주도자로 바뀐다","스타벅스 한국법인 50대50 독점권을 계약하고 태우전자 20퍼센트 성장과 태우건설 부진을 결산한다","고승택에게 카드·백화점을 주고 통신·배터리를 받는 교환과 현재그룹 견제 이익을 제시한다의 당면 실행","스타벅스 한국법인 50대50 독점권을 계약하고 태우전자 20퍼센트 성장과 태우건설 부진을 결산한다","S1-A15","high"
"95","95화","WIN-WIN (3)","17446","17615","외환위기 매물을 빅딜과 민자사업으로 흡수하는 상태","자동차·배터리·통신·건설을 한꺼번에 키우는 보상","부실기업을 미래 사업축으로 결합한다: 스타벅스 한국법인 50대50 독점권을 계약하고 태우전자 20퍼센트 성장과 태우건설 부진을 결산한다","스타벅스 한국법인 50대50 독점권을 계약하고 태우전자 20퍼센트 성장과 태우건설 부진을 결산한다","채권단·재벌 경쟁·부채·장수영이 압박한다","스타벅스·코카콜라 유통권과 장수영 태우건설의 권력 약화를 얻는다","스타벅스·코카콜라 유통권과 장수영 태우건설의 권력 약화를 얻는다","인수합병·점유율·인재","태우가 정부 빅딜과 민자사업의 주도자로 바뀐다","장수영이 외부 자금 없이는 수주가 불가능하다고 하자 SAVE·퀀텀 7퍼센트의 비밀 민자 컨소시엄을 설계한다","스타벅스 한국법인 50대50 독점권을 계약하고 태우전자 20퍼센트 성장과 태우건설 부진을 결산한다의 당면 실행","장수영이 외부 자금 없이는 수주가 불가능하다고 하자 SAVE·퀀텀 7퍼센트의 비밀 민자 컨소시엄을 설계한다","S1-A15","high"
"96","96화","WIN-WIN (4)","17616","17784","외환위기 매물을 빅딜과 민자사업으로 흡수하는 상태","자동차·배터리·통신·건설을 한꺼번에 키우는 보상","부실기업을 미래 사업축으로 결합한다: 장수영이 외부 자금 없이는 수주가 불가능하다고 하자 SAVE·퀀텀 7퍼센트의 비밀 민자 컨소시엄을 설계한다","장수영이 외부 자금 없이는 수주가 불가능하다고 하자 SAVE·퀀텀 7퍼센트의 비밀 민자 컨소시엄을 설계한다","채권단·재벌 경쟁·부채·장수영이 압박한다","실소유를 감춘 퀀텀 컨소시엄과 태우건설 반전 구조를 얻는다","실소유를 감춘 퀀텀 컨소시엄과 태우건설 반전 구조를 얻는다","인수합병·점유율·인재","태우가 정부 빅딜과 민자사업의 주도자로 바뀐다","퀀텀 컨소시엄으로 지하철 9호선·거가대교를 따내고 태우건설을 시공사로 정한다","장수영이 외부 자금 없이는 수주가 불가능하다고 하자 SAVE·퀀텀 7퍼센트의 비밀 민자 컨소시엄을 설계한다의 당면 실행","퀀텀 컨소시엄으로 지하철 9호선·거가대교를 따내고 태우건설을 시공사로 정한다","S1-A15","high"
"97","97화","WIN-WIN (5)","17785","17953","외환위기 매물을 빅딜과 민자사업으로 흡수하는 상태","자동차·배터리·통신·건설을 한꺼번에 키우는 보상","부실기업을 미래 사업축으로 결합한다: 퀀텀 컨소시엄으로 지하철 9호선·거가대교를 따내고 태우건설을 시공사로 정한다","퀀텀 컨소시엄으로 지하철 9호선·거가대교를 따내고 태우건설을 시공사로 정한다","채권단·재벌 경쟁·부채·장수영이 압박한다","40년 운영권과 태우건설 도급 1위 반전·장기 인프라 현금흐름을 얻는다","40년 운영권과 태우건설 도급 1위 반전·장기 인프라 현금흐름을 얻는다","인수합병·점유율·인재","태우가 정부 빅딜과 민자사업의 주도자로 바뀐다","사장단에 태우건설 수주를 공개하고 다이먼이 CL·신세계·태우 통신 3사를 한 달 만에 합병한다","퀀텀 컨소시엄으로 지하철 9호선·거가대교를 따내고 태우건설을 시공사로 정한다의 당면 실행","사장단에 태우건설 수주를 공개하고 다이먼이 CL·신세계·태우 통신 3사를 한 달 만에 합병한다","S1-A15","high"
"98","98화","잠룡 (1)","17954","18127","합병 통신사와 IT 조직을 플랫폼으로 묶는 상태","디지털 유통의 잠룡을 먼저 키우는 보상","통신·게임·소프트웨어 플랫폼을 선점한다: 사장단에 태우건설 수주를 공개하고 다이먼이 CL·신세계·태우 통신 3사를 한 달 만에 합병한다","사장단에 태우건설 수주를 공개하고 다이먼이 CL·신세계·태우 통신 3사를 한 달 만에 합병한다","낮은 점유율·게임 편견·기술인력이 압박한다","거대 태우통신과 이주영 사장 연임·27퍼센트 점유율 기반을 얻는다","거대 태우통신과 이주영 사장 연임·27퍼센트 점유율 기반을 얻는다","플랫폼·통신·디지털시장","IT 조직이 통신·게임 유통의 독립 성장축이 된다","태우통신 점유율을 높이려고 밸캐나다 전환사채를 일주일 만에 확보하고 HTS를 완성한다","사장단에 태우건설 수주를 공개하고 다이먼이 CL·신세계·태우 통신 3사를 한 달 만에 합병한다의 당면 실행","태우통신 점유율을 높이려고 밸캐나다 전환사채를 일주일 만에 확보하고 HTS를 완성한다","S1-A16","high"
"99","99화","잠룡 (2)","18128","18314","합병 통신사와 IT 조직을 플랫폼으로 묶는 상태","디지털 유통의 잠룡을 먼저 키우는 보상","통신·게임·소프트웨어 플랫폼을 선점한다: 태우통신 점유율을 높이려고 밸캐나다 전환사채를 일주일 만에 확보하고 HTS를 완성한다","태우통신 점유율을 높이려고 밸캐나다 전환사채를 일주일 만에 확보하고 HTS를 완성한다","낮은 점유율·게임 편견·기술인력이 압박한다","해외 통신 지분과 게임·소프트웨어 유통으로 넘어갈 IT 여력을 얻는다","해외 통신 지분과 게임·소프트웨어 유통으로 넘어갈 IT 여력을 얻는다","플랫폼·통신·디지털시장","IT 조직이 통신·게임 유통의 독립 성장축이 된다","MC소프트 린지와 향후 전 게임 유통권에 100억을 투자하고 5천 게임 ESD 사이트 플랫폼을 출시한다","태우통신 점유율을 높이려고 밸캐나다 전환사채를 일주일 만에 확보하고 HTS를 완성한다의 당면 실행","MC소프트 린지와 향후 전 게임 유통권에 100억을 투자하고 5천 게임 ESD 사이트 플랫폼을 출시한다","S1-A16","high"
