"sequence","visible_label","arc_id","arc_phase","concrete_event","tension_1_10","reward_1_10","hook_1_10","information_weight","action_weight","relationship_weight","emotion_weight","material_or_status_weight","pacing_note"
"635","635","S3-A09","압박","이 상무의 CNC가 북한으로 흘러가는 것을 허용하고 기업농 법안을 통과시킨다; 장남 자금줄과 국내 식량개혁이 반대여론을 뚫고 전진한다","7","6","7","4","5","5","4","3","압박 구간. 장남 자금줄과 국내 식량개혁이 반대여론을 뚫고 전진한다; 다음 압력은 농민시위 속 가격효과를 밀고 손실 나는 28GHz를 자율주행·스마트팜 때문에 유지한다"
"636","636","S3-A09","압박","농민시위 속 가격효과를 밀고 손실 나는 28GHz를 자율주행·스마트팜 때문에 유지한다; 단기 지지율·적자를 감수한 장기 인프라 약속이 지켜진다","7","6","7","4","5","5","4","3","압박 구간. 단기 지지율·적자를 감수한 장기 인프라 약속이 지켜진다; 다음 압력은 김태중이 손자의 과부하를 걱정하자 EPL 리즈 구단을 선물하겠다고 한다"
"637","637","S3-A09","전환","김태중이 손자의 과부하를 걱정하자 EPL 리즈 구단을 선물하겠다고 한다; 회귀 뒤 가족 빚을 갚는 휴식·명예의 보상이 구체화된다","8","7","8","4","5","5","4","3","전환 구간. 회귀 뒤 가족 빚을 갚는 휴식·명예의 보상이 구체화된다; 다음 압력은 데이비드가 안드레아에게 1억 파운드 성적연동 옵션을 제시해 리즈를 확보한다"
"638","638","S3-A09","전환","데이비드가 안드레아에게 1억 파운드 성적연동 옵션을 제시해 리즈를 확보한다; 구단 인수가 위험을 제한한 가족 선물로 성사된다","8","8","8","4","5","5","4","3","전환 구간. 구단 인수가 위험을 제한한 가족 선물로 성사된다; 다음 압력은 EPL 승인을 받고 홀란드·이강임과 감독 영입계획을 세운다"
"639","639","S3-A09","결산","EPL 승인을 받고 홀란드·이강임과 감독 영입계획을 세운다; 김태중의 새 무대가 실제 우승경쟁 전력으로 채워지기 시작한다","8","7","9","4","5","5","4","3","결산 구간. 김태중의 새 무대가 실제 우승경쟁 전력으로 채워지기 시작한다; 다음 압력은 연준 금리인상·크레디트스위스·암호화폐 위험을 점검하고 홀란드 고액계약을 감수한다"
"640","640","S3-A09","결산","연준 금리인상·크레디트스위스·암호화폐 위험을 점검하고 홀란드 고액계약을 감수한다; 금융폭풍 준비와 축구투자가 병행되며 개전 직전으로 넘어간다","8","8","9","4","5","5","4","3","결산 구간. 금융폭풍 준비와 축구투자가 병행되며 개전 직전으로 넘어간다; 다음 압력은 홀란드 3년 유럽조항을 포함해 영입하고 베이징올림픽 외교를 주도한다"
"641","641","S3-A09","진입","홀란드 3년 유럽조항을 포함해 영입하고 베이징올림픽 외교를 주도한다; 가족 구단은 스타를 얻고 한국은 전쟁 전 국제주도권을 쌓는다","5","5","7","4","5","3","4","5","진입 구간. 가족 구단은 스타를 얻고 한국은 전쟁 전 국제주도권을 쌓는다; 다음 압력은 장남이 이 상무의 CNC를 위조수표·암호화폐 역공으로 빼앗는다"
"642","642","S3-A09","진입","장남이 이 상무의 CNC를 위조수표·암호화폐 역공으로 빼앗는다; 김민재가 직접 죽이지 않고도 원수의 자금과 신뢰가 붕괴한다","5","4","7","4","5","3","4","5","진입 구간. 김민재가 직접 죽이지 않고도 원수의 자금과 신뢰가 붕괴한다; 다음 압력은 장남의 복수가 끝난 날 러시아가 우크라이나를 침공한다"
"643","643","S3-A09","상승","장남의 복수가 끝난 날 러시아가 우크라이나를 침공한다; 개인 복수선이 세계 에너지·식량전쟁의 본전으로 전환된다","7","5","7","4","5","3","4","5","상승 구간. 개인 복수선이 세계 에너지·식량전쟁의 본전으로 전환된다; 다음 압력은 천민정의 비밀 게임·플랫폼으로 친우크라이나 여론을 만들고 최재석에게 간접 탄약지원을 제안한다"
"644","644","S3-A09","상승","천민정의 비밀 게임·플랫폼으로 친우크라이나 여론을 만들고 최재석에게 간접 탄약지원을 제안한다; 군사개입 없이 정보전과 보급으로 전황에 영향력을 갖는다","6","5","7","4","5","3","4","5","상승 구간. 군사개입 없이 정보전과 보급으로 전황에 영향력을 갖는다; 다음 압력은 미국 보충판매 형식의 탄약·방산·원전·물류·식량 유럽계획을 데이비드에게 펼친다"
"645","645","S3-A09","압박","미국 보충판매 형식의 탄약·방산·원전·물류·식량 유럽계획을 데이비드에게 펼친다; 전쟁 피해를 한국 산업의 장기 유럽진출로 바꾸는 판이 완성된다","7","7","7","4","5","3","4","5","압박 구간. 전쟁 피해를 한국 산업의 장기 유럽진출로 바꾸는 판이 완성된다; 다음 압력은 러시아전쟁으로 니켈 공매도에 걸린 창산 시안을 만나 구제조건을 묻는다"
"646","646","S3-A09","압박","러시아전쟁으로 니켈 공매도에 걸린 창산 시안을 만나 구제조건을 묻는다; 중국 기업의 마진콜 위기가 인도네시아 광산 인수기회가 된다","8","6","7","4","5","3","4","5","압박 구간. 중국 기업의 마진콜 위기가 인도네시아 광산 인수기회가 된다; 다음 압력은 시안의 니켈광산을 받고 200억 달러 지급보증을 서며 LME를 설득한다"
"647","647","S3-A09","전환","시안의 니켈광산을 받고 200억 달러 지급보증을 서며 LME를 설득한다; 가격폭등을 막고 배터리 핵심광물 지배권을 얻는다","8","7","8","4","5","3","4","5","전환 구간. 가격폭등을 막고 배터리 핵심광물 지배권을 얻는다; 다음 압력은 LME 마진콜 유예로 헤지펀드를 물리고 동남아 정유로 러시아 에너지를 돌린다"
"648","648","S3-A09","전환","LME 마진콜 유예로 헤지펀드를 물리고 동남아 정유로 러시아 에너지를 돌린다; 니켈전쟁과 제재에 막힌 원유가 태우 공급망의 이익으로 결산된다","8","8","8","4","5","3","4","5","전환 구간. 니켈전쟁과 제재에 막힌 원유가 태우 공급망의 이익으로 결산된다; 다음 압력은 폴란드·루마니아 방산·원전 협상을 넓히던 중 SVB의 200억 달러 채권매각을 포착한다"
"649","649","S3-A09","결산","폴란드·루마니아 방산·원전 협상을 넓히던 중 SVB의 200억 달러 채권매각을 포착한다; 유럽 수주전과 미국 은행위기가 한 금융판으로 합쳐진다","8","7","8","4","5","3","4","5","결산 구간. 유럽 수주전과 미국 은행위기가 한 금융판으로 합쳐진다; 다음 압력은 다이아몬드의 보고로 SVB·연쇄은행 실패를 금융타워 통합 기회로 정한다"
"650","650","S3-A09","결산","다이아몬드의 보고로 SVB·연쇄은행 실패를 금융타워 통합 기회로 정한다; FED·백악관과 1달러 인수를 흥정할 다음 국면이 열린다","8","8","9","4","5","3","4","5","결산 구간. FED·백악관과 1달러 인수를 흥정할 다음 국면이 열린다; 다음 압력은 파월·옐런·FDIC 앞에서 SVB를 1달러에 인수하겠다고 제안한다"
"651","651","S3-A10","진입","파월·옐런·FDIC 앞에서 SVB를 1달러에 인수하겠다고 제안한다; 예금자 구제와 금융타워 확장을 미국 정책 해결책으로 묶는다","5","4","7","4","3","3","2","5","진입 구간. 예금자 구제와 금융타워 확장을 미국 정책 해결책으로 묶는다; 다음 압력은 미 국채를 보유하고 유동성을 책임지는 조건으로 SVB를 받고 400억 달러 원전사업 약속을 얻는다"
"652","652","S3-A10","진입","미 국채를 보유하고 유동성을 책임지는 조건으로 SVB를 받고 400억 달러 원전사업 약속을 얻는다; 1달러 은행과 미국 원전 진입권이라는 이중 보상을 거둔다","5","5","7","4","3","3","2","5","진입 구간. 1달러 은행과 미국 원전 진입권이라는 이중 보상을 거둔다; 다음 압력은 다이아몬드가 은행들을 통합하고 김민재가 사우디로 원유카르텔을 흔들 준비를 한다"
"653","653","S3-A10","상승","다이아몬드가 은행들을 통합하고 김민재가 사우디로 원유카르텔을 흔들 준비를 한다; 금융타워가 세계금융 중심으로 커지고 원자재 반격선이 열린다","6","5","8","4","3","3","2","5","상승 구간. 금융타워가 세계금융 중심으로 커지고 원자재 반격선이 열린다; 다음 압력은 기업농 성과 뒤 태우상사에 직거래·전자상거래 유통개혁을 맡긴다"
"654","654","S3-A10","상승","기업농 성과 뒤 태우상사에 직거래·전자상거래 유통개혁을 맡긴다; 생산개혁이 소비자 물가와 그룹 유통지배로 연결된다","6","5","7","4","3","3","2","5","상승 구간. 생산개혁이 소비자 물가와 그룹 유통지배로 연결된다; 다음 압력은 중국에 잡힌 이 상무의 결말을 확인하고 조지의 엔캐리 작전을 승인한다"
"655","655","S3-A10","압박","중국에 잡힌 이 상무의 결말을 확인하고 조지의 엔캐리 작전을 승인한다; 개인 복수의 잔여선이 닫히고 미래지식 없는 일본전이 시작된다","7","6","8","4","3","3","2","5","압박 구간. 개인 복수의 잔여선이 닫히고 미래지식 없는 일본전이 시작된다; 다음 압력은 금융타워를 거절한 리퍼블릭은행의 뱅크런을 방치해 본보기로 만들고 시그니처를 인수한다"
"656","656","S3-A10","압박","금융타워를 거절한 리퍼블릭은행의 뱅크런을 방치해 본보기로 만들고 시그니처를 인수한다; 미국 은행들이 금융타워 보호망에 자발적으로 들어오기 시작한다","8","6","8","4","3","3","2","5","압박 구간. 미국 은행들이 금융타워 보호망에 자발적으로 들어오기 시작한다; 다음 압력은 일본에서 70조 원을 초저금리로 빌려 미 국채와 원유·에너지에 나눈다"
"657","657","S3-A10","전환","일본에서 70조 원을 초저금리로 빌려 미 국채와 원유·에너지에 나눈다; 엔화 부채가 미국 영향력과 실물자산 가치상승으로 바뀐다","8","6","8","4","3","3","2","5","전환 구간. 엔화 부채가 미국 영향력과 실물자산 가치상승으로 바뀐다; 다음 압력은 엔캐리를 굳힌 뒤 크레디트스위스를 1달러에 받고 스위스의 유럽 방공망 참여를 요구한다"
"658","658","S3-A10","전환","엔캐리를 굳힌 뒤 크레디트스위스를 1달러에 받고 스위스의 유럽 방공망 참여를 요구한다; 은행 구제가 유럽 방산시장 공정경쟁 카드가 된다","8","7","8","4","3","3","2","5","전환 구간. 은행 구제가 유럽 방산시장 공정경쟁 카드가 된다; 다음 압력은 스위스 지지를 지렛대로 EU 에너지·교통 사업의 태우 참가를 보장받는다"
"659","659","S3-A10","결산","스위스 지지를 지렛대로 EU 에너지·교통 사업의 태우 참가를 보장받는다; 금융 인수가 유럽 산업계약의 제도적 문을 연다","8","7","8","4","3","3","2","5","결산 구간. 금융 인수가 유럽 산업계약의 제도적 문을 연다; 다음 압력은 폴란드 20조 방산·체코 원전 계약을 굳히고 로나코인 붕괴로 베릴의 신뢰를 높인다"
"660","660","S3-A10","결산","폴란드 20조 방산·체코 원전 계약을 굳히고 로나코인 붕괴로 베릴의 신뢰를 높인다; 은행·방산·원전·시장규율이 예정된 승리로 묶인다","9","9","8","4","3","3","2","5","결산 구간. 은행·방산·원전·시장규율이 예정된 승리로 묶인다; 다음 압력은 로나코인 99퍼센트 폭락 뒤 김태중에게 동남아 식량·러시아에너지 순방을 부탁한다"
"661","661","S3-A11","진입","로나코인 99퍼센트 폭락 뒤 김태중에게 동남아 식량·러시아에너지 순방을 부탁한다; 베릴의 경고가 입증되고 가족의 마지막 회사 임무가 시작된다","5","4","8","5","3","5","2","4","진입 구간. 베릴의 경고가 입증되고 가족의 마지막 회사 임무가 시작된다; 다음 압력은 김태중이 베트남·동남아 농산물·팜유 수출예외를 확보한다"
"662","662","S3-A11","진입","김태중이 베트남·동남아 농산물·팜유 수출예외를 확보한다; 한국 물가를 안정시키며 태우가 보이지 않게 유통을 통제한다","5","4","7","5","3","5","2","4","진입 구간. 한국 물가를 안정시키며 태우가 보이지 않게 유통을 통제한다; 다음 압력은 로봇 물류와 일본 3대 상사 지분 50퍼센트를 활용하고 엔캐리 500억 달러 이익을 전망한다"
"663","663","S3-A11","상승","로봇 물류와 일본 3대 상사 지분 50퍼센트를 활용하고 엔캐리 500억 달러 이익을 전망한다; 식량·유통·일본 자산이 마르지 않는 현금원으로 합쳐진다","6","5","7","5","3","5","2","4","상승 구간. 식량·유통·일본 자산이 마르지 않는 현금원으로 합쳐진다; 다음 압력은 태우엔터·MCA·테일러 스위프트로 10만 석 경기장과 해외 스포츠 흥행을 채운다"
"664","664","S3-A11","상승","태우엔터·MCA·테일러 스위프트로 10만 석 경기장과 해외 스포츠 흥행을 채운다; 대형 인프라가 문화·관광 수익과 브랜드로 살아난다","6","5","7","5","3","5","2","4","상승 구간. 대형 인프라가 문화·관광 수익과 브랜드로 살아난다; 다음 압력은 빈 살만이 개막축제에 오자 미·사우디 중재 가능성을 흘리고 곡물카르텔의 팜뷰로 공격을 받는다"
"665","665","S3-A11","압박","빈 살만이 개막축제에 오자 미·사우디 중재 가능성을 흘리고 곡물카르텔의 팜뷰로 공격을 받는다; 왕실 친분이 카르텔을 꺾을 국제정치 카드로 변한다","8","6","7","5","3","5","2","4","압박 구간. 왕실 친분이 카르텔을 꺾을 국제정치 카드로 변한다; 다음 압력은 바이든의 방한을 유도해 한미 통화스와프·증시개혁과 사우디 중재를 묶는다"
"666","666","S3-A11","압박","바이든의 방한을 유도해 한미 통화스와프·증시개혁과 사우디 중재를 묶는다; 백악관이 곡물카르텔을 누를 대가로 한국 금융안전판을 협상한다","7","6","7","5","3","5","2","4","압박 구간. 백악관이 곡물카르텔을 누를 대가로 한국 금융안전판을 협상한다; 다음 압력은 바이든에게 금융타워를 보여 주고 반도체 특별대우를 받은 뒤 사우디 협상을 제안한다"
"667","667","S3-A11","전환","바이든에게 금융타워를 보여 주고 반도체 특별대우를 받은 뒤 사우디 협상을 제안한다; 한국·태우의 전략가치가 현직 대통령의 직접 양보로 확인된다","8","6","8","5","3","5","2","4","전환 구간. 한국·태우의 전략가치가 현직 대통령의 직접 양보로 확인된다; 다음 압력은 MBS에게 증산안을 받고 바이든·IRS가 곡물메이저를 압박하게 한다"
"668","668","S3-A11","전환","MBS에게 증산안을 받고 바이든·IRS가 곡물메이저를 압박하게 한다; 식량카르텔이 태우 방해를 포기하고 사우디 협상도 타결된다","8","7","8","5","3","5","2","4","전환 구간. 식량카르텔이 태우 방해를 포기하고 사우디 협상도 타결된다; 다음 압력은 제재로 구단 급료가 막힌 로만을 간접 지원해 러시아 인맥을 보존한다"
"669","669","S3-A11","결산","제재로 구단 급료가 막힌 로만을 간접 지원해 러시아 인맥을 보존한다; 서방선 안에서 미래 러시아 출구를 쥔 양면 연결선이 남는다","8","7","8","5","3","5","2","4","결산 구간. 서방선 안에서 미래 러시아 출구를 쥔 양면 연결선이 남는다; 다음 압력은 로만이 프리고진과 튀르키예에서 만나 군부 불만과 생존책을 공유한다"
"670","670","S3-A11","결산","로만이 프리고진과 튀르키예에서 만나 군부 불만과 생존책을 공유한다; 러시아전쟁을 뒤흔들 통제하기 어려운 변수가 모습을 드러낸다","8","8","8","5","3","5","2","4","결산 구간. 러시아전쟁을 뒤흔들 통제하기 어려운 변수가 모습을 드러낸다; 다음 압력은 로만·프리고진을 보안 메타버스에서 강 대위와 연결하고 동남아 에너지 수익을 제공한다"
"671","671","S3-A11","진입","로만·프리고진을 보안 메타버스에서 강 대위와 연결하고 동남아 에너지 수익을 제공한다; 바그너가 태우 자금줄에 묶여 독자행동 가능한 세력이 된다","5","4","7","4","3","3","2","4","진입 구간. 바그너가 태우 자금줄에 묶여 독자행동 가능한 세력이 된다; 다음 압력은 바그너를 아프리카 카드로 관리하면서 곡물·원유카르텔이 트럼프에 붙는 것을 역이용한다"
"672","672","S3-A11","진입","바그너를 아프리카 카드로 관리하면서 곡물·원유카르텔이 트럼프에 붙는 것을 역이용한다; 현직 바이든과 차기 트럼프 모두를 가진 양날의 정치보험이 생긴다","5","4","7","4","3","3","2","4","진입 구간. 현직 바이든과 차기 트럼프 모두를 가진 양날의 정치보험이 생긴다; 다음 압력은 러시아의 노르트스트림 차단 뒤 사우디에서 살만 국왕의 6천억 달러 PIF 위탁 제안을 받는다"
"673","673","S3-A11","상승","러시아의 노르트스트림 차단 뒤 사우디에서 살만 국왕의 6천억 달러 PIF 위탁 제안을 받는다; 에너지위기가 금융타워 사상 최대 운용자산으로 바뀐다","6","5","7","4","3","3","2","4","상승 구간. 에너지위기가 금융타워 사상 최대 운용자산으로 바뀐다; 다음 압력은 PIF를 성과보수·위험조건으로 받고 바이든·MBS 증산 뒤 원유 공매도를 건다"
"674","674","S3-A11","상승","PIF를 성과보수·위험조건으로 받고 바이든·MBS 증산 뒤 원유 공매도를 건다; 왕실 신뢰를 지키면서 유가하락 수익을 선점한다","7","5","7","4","3","3","2","4","상승 구간. 왕실 신뢰를 지키면서 유가하락 수익을 선점한다; 다음 압력은 사우디 케이블·IT·원전·인프라 계약을 따내고 바그너 보급선을 점검한다"
"675","675","S3-A11","압박","사우디 케이블·IT·원전·인프라 계약을 따내고 바그너 보급선을 점검한다; 중동 성장과 러시아 변수 관리가 태우 중심 투자열풍으로 연결된다","7","6","7","4","3","3","2","4","압박 구간. 중동 성장과 러시아 변수 관리가 태우 중심 투자열풍으로 연결된다; 다음 압력은 한국 성장세를 이용해 최재석에게 주주가치·자본시장 개혁을 요구한다"
"676","676","S3-A11","압박","한국 성장세를 이용해 최재석에게 주주가치·자본시장 개혁을 요구한다; 정부·태우·주주가 기존 재벌을 압박하는 시장혁신 동맹이 선다","7","6","7","4","3","3","2","4","압박 구간. 정부·태우·주주가 기존 재벌을 압박하는 시장혁신 동맹이 선다; 다음 압력은 천민정의 생성형 AI·영상 기술을 확인하고 오용재에게 AI폰 협업을 제안한다"
"677","677","S3-A11","전환","천민정의 생성형 AI·영상 기술을 확인하고 오용재에게 AI폰 협업을 제안한다; 감산할 레거시칩을 AI 수요와 한국형 스마트폰 혁신으로 돌린다","8","6","8","4","3","3","2","4","전환 구간. 감산할 레거시칩을 AI 수요와 한국형 스마트폰 혁신으로 돌린다; 다음 압력은 삼진이 AI폰·칩 협업을 수락하고 다른 한국 대기업도 증시 부흥판에 끌어들인다"
"678","678","S3-A11","전환","삼진이 AI폰·칩 협업을 수락하고 다른 한국 대기업도 증시 부흥판에 끌어들인다; 태우 단독 상승이 한국시장 전체 재평가로 번질 준비가 된다","8","7","8","4","3","3","2","4","전환 구간. 태우 단독 상승이 한국시장 전체 재평가로 번질 준비가 된다; 다음 압력은 아마존·구글·MS·메타와 1천억 달러 AI 데이터센터를 동등지분으로 만든다"
"679","679","S3-A11","결산","아마존·구글·MS·메타와 1천억 달러 AI 데이터센터를 동등지분으로 만든다; 경쟁 빅테크의 주문이 태우 반도체·전력·클라우드 수요로 결집된다","8","7","8","4","3","3","2","4","결산 구간. 경쟁 빅테크의 주문이 태우 반도체·전력·클라우드 수요로 결집된다; 다음 압력은 AI 주문 폭증과 고체배터리 완성을 확인하고 파리 모터쇼 공개를 결정한다"
"680","680","S3-A11","결산","AI 주문 폭증과 고체배터리 완성을 확인하고 파리 모터쇼 공개를 결정한다; 회귀 지식 밖 두 핵심기술이 실물 제품으로 날아오를 문턱에 선다","8","8","8","4","3","3","2","4","결산 구간. 회귀 지식 밖 두 핵심기술이 실물 제품으로 날아오를 문턱에 선다; 다음 압력은 파리 모터쇼에서 구디너프와 고체배터리·T-9을 공개한다"
"681","681","S3-A12","진입","파리 모터쇼에서 구디너프와 고체배터리·T-9을 공개한다; 세계 완성차가 공급계약을 요구하며 전기차 판도가 태우 쪽으로 기운다","5","5","7","4","3","3","2","5","진입 구간. 세계 완성차가 공급계약을 요구하며 전기차 판도가 태우 쪽으로 기운다; 다음 압력은 태우주가 급등과 계열분리를 검토하다 N&K 주가조작을 포착한다"
"682","682","S3-A12","진입","태우주가 급등과 계열분리를 검토하다 N&K 주가조작을 포착한다; 시장축제 속 내부 시장교란자를 조용히 가지칠 필요가 생긴다","5","4","7","4","3","3","2","5","진입 구간. 시장축제 속 내부 시장교란자를 조용히 가지칠 필요가 생긴다; 다음 압력은 이영한이 나기연·김남훈 계좌망을 파고 김남훈의 즉시 배신을 받아낸다"
"683","683","S3-A12","상승","이영한이 나기연·김남훈 계좌망을 파고 김남훈의 즉시 배신을 받아낸다; 주가조작 조직의 증거와 검찰 투입 타이밍을 확보한다","6","6","7","4","3","3","2","5","상승 구간. 주가조작 조직의 증거와 검찰 투입 타이밍을 확보한다; 다음 압력은 계좌를 동결하고 검찰이 둘을 체포하게 해 시장충격 없이 제거한다"
"684","684","S3-A12","상승","계좌를 동결하고 검찰이 둘을 체포하게 해 시장충격 없이 제거한다; 증시 가지치기가 끝나자 태우건설의 대형 수주가 전면에 나온다","7","5","7","4","3","3","2","5","상승 구간. 증시 가지치기가 끝나자 태우건설의 대형 수주가 전면에 나온다; 다음 압력은 체코 원전 24조 우선협상과 현지 공장·데이터센터를 발표하고 하나제약 인수를 겨냥한다"
"685","685","S3-A12","압박","체코 원전 24조 우선협상과 현지 공장·데이터센터를 발표하고 하나제약 인수를 겨냥한다; 건설·센트리언 주가 보상 뒤 제약 확장전이 열린다","7","7","8","4","3","3","2","5","압박 구간. 건설·센트리언 주가 보상 뒤 제약 확장전이 열린다; 다음 압력은 하나제약 모녀 지분을 20퍼센트 프리미엄에 사서 아폴로가 붙은 아들들과 맞선다"
"686","686","S3-A12","압박","하나제약 모녀 지분을 20퍼센트 프리미엄에 사서 아폴로가 붙은 아들들과 맞선다; 가족 상속분쟁을 이용해 경영권 과반으로 가는 길을 잡는다","7","6","7","4","3","3","2","5","압박 구간. 가족 상속분쟁을 이용해 경영권 과반으로 가는 길을 잡는다; 다음 압력은 아폴로가 아들 지분을 금융타워에 넘기며 하나제약을 확보하지만 북한 미사일이 남하한다"
"687","687","S3-A12","전환","아폴로가 아들 지분을 금융타워에 넘기며 하나제약을 확보하지만 북한 미사일이 남하한다; 기업 인수의 보상 직후 국가안보 변수가 증시를 흔든다","8","7","8","4","3","3","2","5","전환 구간. 기업 인수의 보상 직후 국가안보 변수가 증시를 흔든다; 다음 압력은 러시아·북한 무기·식량 거래를 포착하고 언론·한국 방산으로 양쪽을 갈라놓는다"
"688","688","S3-A12","전환","러시아·북한 무기·식량 거래를 포착하고 언론·한국 방산으로 양쪽을 갈라놓는다; 북한 도발을 러시아와의 협상력·장남 카드 강화로 전환한다","8","7","8","4","3","3","2","5","전환 구간. 북한 도발을 러시아와의 협상력·장남 카드 강화로 전환한다; 다음 압력은 총리가 된 리강의 장남 지원을 확인하고 걸프 스와프·자산으로 원화 국제화를 짠다"
"689","689","S3-A12","결산","총리가 된 리강의 장남 지원을 확인하고 걸프 스와프·자산으로 원화 국제화를 짠다; 북한 대안세력과 한국 금융통화 전략이 같은 축에 놓인다","8","7","8","4","3","3","2","5","결산 구간. 북한 대안세력과 한국 금융통화 전략이 같은 축에 놓인다; 다음 압력은 사우디와 원화스와프·원화 원유결제를 성사시키고 유럽 원전·방산도 원화로 금융한다"
"690","690","S3-A12","결산","사우디와 원화스와프·원화 원유결제를 성사시키고 유럽 원전·방산도 원화로 금융한다; 코리아 디스카운트를 줄일 통화 주권의 첫 실적이 생긴다","8","8","8","4","3","3","2","5","결산 구간. 코리아 디스카운트를 줄일 통화 주권의 첫 실적이 생긴다; 다음 압력은 고체배터리 가격장벽을 넘기 위해 전기차 화재·한파를 뉴스 의제로 설계한다"
"691","691","S3-A12","진입","고체배터리 가격장벽을 넘기 위해 전기차 화재·한파를 뉴스 의제로 설계한다; 위험한 홍보전이 성공하면 태우가 전기차시장을 독식할 양날의 판이 선다","5","4","7","4","3","3","2","4","진입 구간. 위험한 홍보전이 성공하면 태우가 전기차시장을 독식할 양날의 판이 선다; 다음 압력은 화재보도 반응과 중국 기술요구를 확인하다 직원명부로 산업스파이를 추적한다"
"692","692","S3-A12","진입","화재보도 반응과 중국 기술요구를 확인하다 직원명부로 산업스파이를 추적한다; 고체배터리 관심이 기술탈취 위협으로 번지며 내부 숙청이 시작된다","5","4","8","4","3","3","2","4","진입 구간. 고체배터리 관심이 기술탈취 위협으로 번지며 내부 숙청이 시작된다; 다음 압력은 유출 제보자에게 보너스를 주고 범죄자 자산을 환수하며 유럽 보조금 재설계를 제안한다"
"693","693","S3-A12","상승","유출 제보자에게 보너스를 주고 범죄자 자산을 환수하며 유럽 보조금 재설계를 제안한다; 직원 신뢰와 고체배터리 수요를 동시에 높일 정책전선이 열린다","6","5","8","4","3","3","2","4","상승 구간. 직원 신뢰와 고체배터리 수요를 동시에 높일 정책전선이 열린다; 다음 압력은 폴란드 원전 설명회에서 동유럽 정상들에게 금융타워 중심 경제블록을 제안한다"
"694","694","S3-A12","상승","폴란드 원전 설명회에서 동유럽 정상들에게 금융타워 중심 경제블록을 제안한다; 원전·자본을 미끼로 EU 안의 새 구심점을 세우기 시작한다","6","5","8","4","3","3","2","4","상승 구간. 원전·자본을 미끼로 EU 안의 새 구심점을 세우기 시작한다; 다음 압력은 방산·원전·연구투자를 묶어 동유럽 정상 전원의 경제블록 동의를 받는다"
"695","695","S3-A12","압박","방산·원전·연구투자를 묶어 동유럽 정상 전원의 경제블록 동의를 받는다; 독·프 중심 EU에 맞설 태우 우호권이 공식화된다","7","6","7","4","3","3","2","4","압박 구간. 독·프 중심 EU에 맞설 태우 우호권이 공식화된다; 다음 압력은 자동차동맹에 고체배터리 물량을 양보하며 중국 전기차 관세 공동로비를 이끈다"
"696","696","S3-A12","압박","자동차동맹에 고체배터리 물량을 양보하며 중국 전기차 관세 공동로비를 이끈다; 태우의 단기 손해가 EU 분열과 장기시장 확대의 지렛대가 된다","7","6","7","4","3","3","2","4","압박 구간. 태우의 단기 손해가 EU 분열과 장기시장 확대의 지렛대가 된다; 다음 압력은 미국 대중관세 시점을 점검하고 오셔닉스 해상도시에 AI 데이터센터를 결합한다"
"697","697","S3-A12","전환","미국 대중관세 시점을 점검하고 오셔닉스 해상도시에 AI 데이터센터를 결합한다; 부산 엑스포에서 네옴시티와 맞설 지속가능한 도시안이 나온다","8","6","8","4","3","3","2","4","전환 구간. 부산 엑스포에서 네옴시티와 맞설 지속가능한 도시안이 나온다; 다음 압력은 필립 호프만에게 부유도시를 3배 키우고 데이터센터·원전을 넣는 투자를 제시한다"
"698","698","S3-A12","전환","필립 호프만에게 부유도시를 3배 키우고 데이터센터·원전을 넣는 투자를 제시한다; 오셔닉스가 제안을 수락해 부산 해상도시가 실제 사업이 된다","8","7","8","4","3","3","2","4","전환 구간. 오셔닉스가 제안을 수락해 부산 해상도시가 실제 사업이 된다; 다음 압력은 천민정이 태풍 매미까지 시뮬레이션하고 최재석에게 엑스포용 인허가·부산 부흥을 요구한다"
"699","699","S3-A12","결산","천민정이 태풍 매미까지 시뮬레이션하고 최재석에게 엑스포용 인허가·부산 부흥을 요구한다; 정부가 여름 착공과 규제해소에 총력 지원하기로 한다","8","7","8","4","3","3","2","4","결산 구간. 정부가 여름 착공과 규제해소에 총력 지원하기로 한다; 다음 압력은 한일 해저터널은 거절하고 북한·러시아 육로 구상만 남긴 채 혁신 전기차 출시를 준비한다"
"700","700","S3-A12","결산","한일 해저터널은 거절하고 북한·러시아 육로 구상만 남긴 채 혁신 전기차 출시를 준비한다; 엑스포·대륙물류의 장기그림과 이오닉스 공개가 다음 폭풍을 부른다","8","8","8","4","3","3","2","4","결산 구간. 엑스포·대륙물류의 장기그림과 이오닉스 공개가 다음 폭풍을 부른다; 다음 압력은 세계 최초 고체배터리 전기차 이오닉스 6천 대를 하루 만에 팔고 10만 대 예약을 받는다"
"701","701","S3-A13","진입","세계 최초 고체배터리 전기차 이오닉스 6천 대를 하루 만에 팔고 10만 대 예약을 받는다; AI와 15분 충전이 태우 충성고객·1년 대기열을 만든다","5","4","7","5","3","5","2","4","진입 구간. AI와 15분 충전이 태우 충성고객·1년 대기열을 만든다; 다음 압력은 완성차의 한국 진출 문의를 로열티 사업으로 받고 고체배터리 양산규격을 확정한다"
