"sequence","visible_label","arc_id","arc_phase","concrete_event","tension_1_10","reward_1_10","hook_1_10","information_weight","action_weight","relationship_weight","emotion_weight","material_or_status_weight","pacing_note"
"134","134화","S1-A20","반전","1월 9일 CES에서 잡스가 음악·OTT·록키를 담은 아이폰을 공개하고 300만 대 대기 수요를 확인한다; 아이폰 세계 흥행과 애플 주가 반등으로 태우의 선행 특허·부품 투자가 시장에서 증명된다","9","8","9","8","7","5","5","8","반전 구간. 아이폰 세계 흥행과 애플 주가 반등으로 태우의 선행 특허·부품 투자가 시장에서 증명된다; 다음 압력은 현 반도체 수율과 미국 취임식 이후의 정치 관계가 다음 과제로 남는다"
"135","135화","S1-A20","반전","부시 취임식에서 100억 달러 공장 약속을 고정한 뒤 국내 공격 조짐을 살피며 중국의 차기 실력자 쩡홍친을 만나러 간다; 미국 제조 투자라는 방패와 중국 성장축을 동시에 관리할 외교 경로를 연다","9","8","9","6","8","3","6","6","반전 구간. 미국 제조 투자라는 방패와 중국 성장축을 동시에 관리할 외교 경로를 연다; 다음 압력은 중국 자동차 성장과 텐센트 창업자를 잇는 모바일 게임 제안이 기다린다"
"136","136화","S1-A20","결산","연 100% 가까이 크는 중국 자동차 사업을 확인하고 쩡홍친 소개로 마화명과 텐센트 합작 지분 51%를 구성해 한국 게임사에 아이폰 게임을 주문한다; 중국 게임 유통망과 모바일 게임 선점권을 한꺼번에 확보한다","7","9","9","7","5","4","3","7","결산 구간. 중국 게임 유통망과 모바일 게임 선점권을 한꺼번에 확보한다; 다음 압력은 국내에서는 윤현길이 김태중을 겨냥한 정치수사를 시작한다"
"137","137화","S1-A21","진입","아이폰 게임 개발에 당근을 제시하던 중 윤현길의 회계·뇌물 수사로 김태중의 구속 위험이 커지자 지연전과 역공 자료를 찾는다; 정치 공격의 목표와 수사 시간표를 파악하고 윤현길을 잡을 국제 증거망을 가동한다","7","8","9","8","6","5","4","8","진입 구간. 정치 공격의 목표와 수사 시간표를 파악하고 윤현길을 잡을 국제 증거망을 가동한다; 다음 압력은 현 그룹 장례식과 푸틴 방문이 증거를 건네는 은폐막이 된다"
"138","138화","S1-A21","확장","장영주 장례식에 온 푸틴 및 중국·미국 인맥이 모은 윤현길 비리 자료를 받아 가장 약한 건부터 언론에 흘린다; 상대를 즉시 없애지 않고 반응을 관찰할 만큼 압도적인 다국적 약점을 확보한다","6","6","9","6","7","3","5","6","확장 구간. 상대를 즉시 없애지 않고 반응을 관찰할 만큼 압도적인 다국적 약점을 확보한다; 다음 압력은 윤현길이 기사에 반응해 누구를 희생양으로 고를지 드러내기 시작한다"
"139","139화","S1-A21","확장","기획실이 돈 사진·영상·장부로 윤현길 측근을 빼내는 동안 장영준이 보낸 윤현길·장경준 접촉 메모를 장경준에게 보여준다; 윤현길의 조직을 허물고 현 그룹 내부의 이간질 시도까지 공개한다","7","7","9","7","8","4","6","7","확장 구간. 윤현길의 조직을 허물고 현 그룹 내부의 이간질 시도까지 공개한다; 다음 압력은 장수영이 윤현길의 희생양이 될지 거부할지가 결정점이다"
"140","140화","S1-A21","확장","장경준과의 오해를 풀고 축출된 장수영이 윤현길에게 찾아가 공멸용 보험으로 희생양 지목을 거부하게 만든다; 오랜 배신자까지 자기 생존 때문에 윤현길의 퇴로를 막는 역설적 압박을 만든다","6","8","9","8","5","5","3","8","확장 구간. 오랜 배신자까지 자기 생존 때문에 윤현길의 퇴로를 막는 역설적 압박을 만든다; 다음 압력은 깨끗한 태우 수사 결과 뒤 민재가 윤현길을 직접 심문한다"
"141","141화","S1-A21","압박","회계상 이득도 빚도 없는 태우의 무혐의를 확인한 뒤 미국·중국·러시아 비리 자료를 내밀어 윤현길의 항복을 받아낸다; 김태중을 지키고 정적을 평생 다른 권력자를 낚는 미끼로 전환해 복수의 정치축을 결산한다","8","6","9","6","6","3","4","6","압박 구간. 김태중을 지키고 정적을 평생 다른 권력자를 낚는 미끼로 전환해 복수의 정치축을 결산한다; 다음 압력은 수사 충격을 받은 김태중이 회장직을 내려놓겠다고 말한다"
"142","142화","S1-A21","압박","윤현길을 미끼로 묶은 뒤 은퇴하려는 김태중을 설득해 베트남 체류만 허용하고 자신이 그룹을 임시로 맡는다; 가족을 지키며 태우의 사실상 총수 권한을 넘겨받지만 국내 아이폰 출시라는 새 규제전을 맞는다","8","7","9","7","7","4","5","7","압박 구간. 가족을 지키며 태우의 사실상 총수 권한을 넘겨받지만 국내 아이폰 출시라는 새 규제전을 맞는다; 다음 압력은 통신사들이 와이파이 수익 감소를 이유로 WIPI 장벽을 세운다"
"143","143화","S1-A21","압박","WIPI를 앞세운 통신 카르텔과 직접 협상에 실패하자 데이비드를 미국으로 보내 외부 무역 압박을 설계한다; 국내 자급 단말기만으로는 못 뚫는 제도 장벽을 국제 통상 문제로 전환한다","8","8","9","8","8","5","6","8","압박 구간. 국내 자급 단말기만으로는 못 뚫는 제도 장벽을 국제 통상 문제로 전환한다; 다음 압력은 미국에서 폭발한 아이폰 인기가 슈퍼 301조 카드로 돌아온다"
"144","144화","S1-A21","반전","2001년 6월 미국 아이폰 흥행을 근거로 슈퍼 301조와 해외 단말사 공동성명을 가동해 방송위원회의 WIPI 철회 지시를 끌어낸다; 정치·통상 압력으로 카르텔의 법규 방패를 제거한다","9","8","9","6","5","3","3","6","반전 구간. 정치·통상 압력으로 카르텔의 법규 방패를 제거한다; 다음 압력은 규정이 사라져도 버티는 삼진·CL 부품사 내부를 갈라야 한다"
"145","145화","S1-A21","반전","장경준의 옛 정치망을 쓰고 삼진·CL에 아이폰 300만 대 추가 부품 계약과 일본 대체 압박을 동시에 건다; 부품 부문이 자사 휴대전화 부문에 맞서게 해 카르텔 내부를 매출 이해관계로 분열시킨다","9","8","9","7","6","4","4","7","반전 구간. 부품 부문이 자사 휴대전화 부문에 맞서게 해 카르텔 내부를 매출 이해관계로 분열시킨다; 다음 압력은 삼진 회장이 직접 WIPI 지지 철회를 명령할지 결판이 난다"
"146","146화","S1-A21","결산","삼진 회장의 WIPI 지지 철회와 스마트폰 개발 결정을 받아내고 태우통신·전자가 높은 국내 조립비를 부담한다; 국내 아이폰 생산·판매 길을 열고 가입자 선점을 위해 단기 원가를 감수하는 카르텔전 승리를 거둔다","7","9","9","8","7","5","5","8","결산 구간. 국내 아이폰 생산·판매 길을 열고 가입자 선점을 위해 단기 원가를 감수하는 카르텔전 승리를 거둔다; 다음 압력은 출시 첫 주 판매와 와이파이 인프라가 승리를 숫자로 증명해야 한다"
"147","147화","S1B-A01","진입","아이폰 초도 10만 대가 일주일 만에 매진되자 스타벅스 등 500곳 넘는 매장에 와이파이·충전망을 깐다; 태우통신이 스마트폰 생태계 주도권을 잡고 삼진까지 스마트폰 경쟁에 끌어들인다","7","6","9","6","8","3","6","6","진입 구간. 태우통신이 스마트폰 생태계 주도권을 잡고 삼진까지 스마트폰 경쟁에 끌어들인다; 다음 압력은 닷컴 폭락 전 수준의 주가 회복과 다음 공동개발 협상이 열린다"
"148","148화","S1B-A01","확장","두 달 만에 태우전자 주가가 애플 10% 지분·부품·파운드리 기대감으로 회복되자 잡스와 AI 공동개발 비용과 지분을 50대50으로 합의한다; 시장가치를 회복하고 차세대 AI 지적재산을 애플과 절반씩 소유할 기반을 얻는다","6","7","9","7","5","4","3","7","확장 구간. 시장가치를 회복하고 차세대 AI 지적재산을 애플과 절반씩 소유할 기반을 얻는다; 다음 압력은 태블릿 공백과 TV 플랫폼을 누가 먼저 차지할지 다음 제안으로 이어진다"
"149","149화","S1B-A01","압박","태블릿과 애플·태우 TV를 제안해 개발비는 태우가 내고 지분·콘텐츠 수익은 70대30으로 나눈 뒤 베조스에게 로봇 공장을 제안한다; 애플 TV 합의를 얻고 전자 콘텐츠에서 스마트 제조로 확장할 협상판을 연다","8","8","9","8","6","5","4","8","압박 구간. 애플 TV 합의를 얻고 전자 콘텐츠에서 스마트 제조로 확장할 협상판을 연다; 다음 압력은 아마존이 로봇·스마트팩토리 공동개발에 응할지가 남는다"
"150","150화","S1B-A01","결산","아마존과 로봇·스마트팩토리 공동개발을 체결해 자동차 공장 전문가를 보내고 데이비드가 세계무역센터를 99년 장기임차하게 한다; 자동차 생산 혁신 파트너와 32억 달러 규모의 뉴욕 거점·보험 설계권을 함께 확보한다","7","9","9","6","7","3","5","6","결산 구간. 자동차 생산 혁신 파트너와 32억 달러 규모의 뉴욕 거점·보험 설계권을 함께 확보한다; 다음 압력은 8월 이전 보험 확대를 서두르는 세계무역센터에 대형 참사가 다가온다"
