sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
201,201화,ARC-029,보상,강산이 대양 소비재 10개사를 조현경에게 5조 원에 매각한다.,7,10,9,medium,high,high,medium,high,경매의 결승을 5조 현금으로 닫되 구매자의 유동성 함정을 즉시 예고한다.
202,202화,ARC-029,보상,환율 폭등 직후 조현경이 4조에 산 대현조선을 강산에게 1조5천억에 되판다.,10,10,9,high,high,high,high,high,라이벌의 승리를 한 화 만에 환율·전쟁·환매 삼중 역전으로 터뜨린다.
203,203화,ARC-029,여진/다음 훅,강산이 세계경영을 선언하고 은방울그룹 3500명 고용을 살리는 인수안을 추진한다.,7,8,8,high,high,medium,medium,high,소비재 함정 보상을 고용 보존형 인수 원칙으로 확장하며 새 증시 전장으로 넘긴다.
204,204화,ARC-030,도입,강산이 한정피싱 우회상장과 계열사 5% 선매도로 11월19일 폭락을 준비한다.,8,7,9,high,high,low,low,high,정확한 폭락 날짜를 제시해 기업 인수 에피소드를 시장 결승전으로 끌어올린다.
205,205화,ARC-030,보상,주가 대폭락 날 강산이 5조 원으로 대양·현태 두 그룹 지분을 매집한다.,9,10,8,high,high,high,low,high,예고한 정확한 날짜에 대량 지분 매집을 실행해 즉각적인 수치 보상을 준다.
206,206화,ARC-030,압박,강산이 권수갑에게 개성공단·남북정상회담 참여를 약속해 차기 정권과 밀약을 맺는다.,8,7,8,high,medium,high,medium,high,금융 승리 직후 정치 생존 비용을 제시해 만능감에 균형을 준다.
207,207화,ARC-030,보상,정권교체와 IMF 체제 속 강산의 자산이 약 500조 원으로 집계된다.,7,10,9,high,medium,medium,medium,high,정치·금융 준비를 세계 1위급 500조 자산이라는 대형 상태 상승으로 결산한다.
208,208화,ARC-031,도입,강산이 5대 그룹 총수에게 노사정위원회와 민간 빅딜을 제안하고 대통령과 작별한다.,8,7,9,high,high,high,high,medium,500조 축재 직후 책임과 대통령 작별을 배치해 인물 역할을 국가 조정자로 바꾼다.
209,209화,ARC-031,약속,강산이 새 정부에 협력하며 코스피 1500 돌파 역방향 파생상품과 국민 통합 운동을 구상한다.,9,6,10,high,medium,high,medium,high,국가 책임을 금·증시·외자 방어의 세 가지 구체 약속으로 번역한다.
210,210화,ARC-031,전진,강산이 금 모으기를 제안하고 국부건설 2701억 입찰·10개 종금사 인수 거래를 건다.,8,7,9,high,high,medium,medium,high,국민 캠페인과 외자 입찰을 나란히 세워 공공성과 이익을 동시에 전진시킨다.
211,211화,ARC-031,압박,국부건설 낙찰가가 3500억으로 변하고 강산은 미래 일지보다 더 큰 금액을 써낸다.,10,5,10,high,high,medium,high,high,미래 지식의 확실성까지 제거해 입찰 봉투 한 장에 최대 긴장을 모은다.
212,212화,ARC-031,보상,강산이 4000억 원으로 국부건설을 낙찰받고 라이언을 해외 공동투자 협력자로 돌린다.,8,10,9,high,high,high,high,high,입찰 승리 뒤 적을 동료로 전환하고 공기업 인수권까지 요구해 보상을 연쇄시킨다.
213,213화,ARC-032,도입,강산이 라이언·브라운·소로스를 모아 세계 최고 4자 합작펀드를 출범시킨다.,8,9,10,high,high,high,medium,high,직전 적수를 포함한 4자 회담으로 인물·자본 규모를 단번에 확장한다.
214,214화,ARC-032,약속,네 투자자가 금값 하락·코스피 1500·한국 공기업 장기투자 계약에 합의한다.,8,8,9,high,high,high,medium,high,연합 자체의 놀라움을 수익 수치와 공공 요금 약속으로 구체화한다.
215,215화,ARC-032,전환,금 300톤 수출로 세계 금값이 15% 떨어지고 코스피가 750까지 회복한다.,7,10,9,high,high,medium,high,high,국민 행동을 세계 가격과 지수라는 즉시 측정 가능한 중간보상으로 지급한다.
216,216화,ARC-032,보상,네 투자자가 각각 10조 원을 벌고 시민은행을 5조 원에 인수하기로 합의한다.,6,10,9,high,high,high,high,high,첫 승리를 축하 장면과 은행 인수로 연결해 관계·돈·지위를 동시에 보상한다.
217,217화,ARC-033,보상,시민은행 주가가 22배 오르고 강산이 IMF 외채 200억 달러를 대납해 코스피 2000을 앞당긴다.,7,10,8,high,high,high,high,high,인수 다음 화에 서민·국가·개인 모두의 수치 보상을 압축해 완결 가속을 시작한다.
218,218화,ARC-033,보상,국부펀드 법안이 통과되고 시민은행이 500조 통합연금의 운용사로 지정된다.,8,10,9,high,high,high,medium,high,IMF 졸업의 여진을 전기차 세계화와 국가 연금 운용권으로 연속 보상한다.
219,219화,ARC-034,보상,대양 스마트폰1이 상업성 있는 최초 스마트폰이 되고 통합연금이 군인연금 적자를 없앤다.,6,10,9,high,high,medium,high,high,2년 시간 점프로 장기 기술·연금 약속을 즉시 결실로 보여준다.
220,220화(완결화),ARC-034,보상,수차례 실패 끝에 7광구 여덟 번째 시추가 성공해 한국이 에너지 강국이 되고 연금 고갈 시점이 2500년으로 늘어난다.,9,10,7,high,high,high,high,high,12년을 압축한 실패·재도전·성공으로 개인 축재를 국가 장기 번영에 환원하며 완결한다.
