sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
112,112화,이혼 후 재벌 각성(개정판) 112화,28177,28414,"INC소프트는 1,000개 PC방과 무제한 개발비 제안을 받고 강산의 투자 지분 요구를 기다린다.",100억 지분 투자와 100억 플랫폼 투자를 실제 계약으로 체결하고 미래 게임 수익모델을 앞당긴다.,INC소프트 41%와 게임플랫폼 50%를 확보하되 창업자의 경영권을 보장해 장기 우호를 얻는다.,"경영 불간섭·거부권 포기를 계약에 넣고 INC소프트 41%에 100억, 플랫폼 합작 50%에 추가 100억을 수락한 뒤 부분유료화·아이템 과금 모델을 설명한다.","매출 1억 미만 회사가 100억을 요구해 고평가 위험이 있고, 59% 주주 절반이 원하면 강산이 경영에 참여하는 독소조항은 미래 경영권 개입 장치다.","대표는 독소조항까지 납득하고 오히려 강산에게 경영 참여를 허용하며, 강산은 정액제 대신 과시욕·대리만족을 이용한 유료 아이템 모델을 제안한다.","투자·플랫폼 총 200억 계약이 즉시 체결되고 강산은 INC소프트 41%와 플랫폼 50%를, 대표는 경영권과 압도적 개발자금을 얻는다.",돈|지위|관계|세계,INC소프트는 영세 개발사에서 전국 PC방망·대형 자본·플랫폼을 가진 성장회사로 바뀌고 강산은 핵심 게임 주주가 된다.,강산이 하덴월드의 노가다와 과시욕을 현금화할 구체 유료 아이템 구조를 꺼낸다.,INC소프트 투자액·지분율 | 게임 플랫폼 합작 비율 | 경영권 간섭 조건,부분유료화 전환 | 경험치·아이템 과금 | 게임플랫폼 개발,ARC-019,high
113,113화,이혼 후 재벌 각성(개정판) 113화,28415,28641,INC소프트 투자 계약은 끝났고 대표는 강산의 부분유료화 아이디어를 시험할 의향을 보인다.,하덴월드의 경험치·PK·아이템 거래를 돈으로 전환해 게임과 플랫폼의 반복 수익 엔진을 완성한다.,무료 진입 뒤 과시·경쟁·현금화 욕망으로 고액 결제를 유도하고 별도 아이템 거래망을 비밀리에 선점한다.,"세계수 잎사귀로 경험치 최대 700%를 파는 버프, 자유 PK와 아이템 드롭, 초기 무료 지급을 제안하고 곽지은에게 익명 아이템 거래 사이트를 먼저 만들게 한다.","대표는 유저 이탈과 악마적 과금을 우려하고, 게임의 즐거움이 노동·과소비로 바뀌어 폐인과 비판을 낳을 수 있음을 강산도 인식한다.","INC소프트 대표가 PC방 1,000곳 보장을 보고 모델을 실행하기로 하고, 곽지은은 즉석에서 아이템 거래 사이트라는 정답을 내놓는다.",강산은 회사 지분뿐 아니라 아이템 경제·거래 수수료·향후 플랫폼 합병까지 이어지는 삼중 수익 구조를 확보하고 곽지은의 실전 두뇌를 확인한다.,돈|능력|세계,하덴월드는 정액제 게임에서 부분유료화·현금 거래 생태계로 진화할 예정이고 곽지은은 수동 장부담당에서 신규 사업 설계자로 올라선다.,강산이 게임의 최종 경쟁자는 다른 게임사가 아니라 카지노라고 말하며 온라인 도박 사업을 연다.,하덴월드 부분유료화 실행 여부 | 게임 아이템 거래망의 첫 아이디어,익명 아이템 거래 사이트 | 플랫폼과 거래사이트의 미래 합병 | 외국인 온라인 카지노 | 정치권 규제 선점,ARC-019,high
114,114화,이혼 후 재벌 각성(개정판) 114화,28642,28892,강산은 곽지은에게 아이템 거래 사이트를 맡기고 게임 생태계의 최종 고수익 축으로 카지노를 지목한다.,온라인 카지노·달러펀드·백화점 합병 성과를 정리한 뒤 중국에서 마화텅과 직접 만난다.,빛의 게임 플랫폼과 분리된 외국인 온라인 카지노를 일본·필리핀 시장에 세우고 마화텅 투자를 체결한다.,"곽지은에게 외국인 전용 카지노와 일본 300조 파친코 시장 공략을 지시하고, 달러펀드의 30% 보장 판매 흥행을 확인한 뒤 중국 선전 특급호텔에서 마화텅을 맞는다.","온라인 카지노는 문화부·법률·사회 반발이 크고 한국 게임과 묶으면 동반 제재 위험이 있으며, 달러펀드는 외환위기가 오지 않으면 30% 보장 때문에 큰 손실을 본다.",대양·대현 백화점 합병이 실제 발표되고 조현경이 대표가 되며 우선주 7:3 구조·미도파 우회상장안이 조율된다. 강산은 커리어 능력으로 유창한 중국어까지 구사한다.,"달러펀드에는 가입자 줄이 서고 유통 합병이 공개 성과가 되며, 강산은 마침내 미래 텐센트 창업자를 자신의 방에서 직접 맞는다.",돈|지위|능력|세계,곽지은은 글로벌 카지노 사업 책임자가 되고 조현경은 합병 백화점 대표로 도약하며 강산의 중국 투자도 대면 협상 단계로 들어간다.,왜 수많은 엔지니어 중 자신인지 의심하는 마화텅에게 강산이 창업·지분 제안을 해야 한다.,대양·대현 백화점 합병 발표와 대표 선정 | 달러펀드 초기 반응 | 마화텅 미팅 성사,마화텅 투자 조건 | 외국인 온라인 카지노 합법화 | 미도파 우회상장 | 달러펀드 만기 손익,ARC-019,high
115,115화,이혼 후 재벌 각성(개정판) 115화,28893,29150,강산은 중국 선전 호텔에서 아직 회사를 세우지 않은 마화텅과 단둘이 마주 앉았다.,중국 정치 리스크를 우회하면서 메신저·전자결제·게임을 묶은 미래 텐센트의 설계도를 창업자에게 납득시킨다.,마화텅의 신뢰와 최대한의 지분을 얻고 한국 자본의 정체를 감춘 남아공 투자 구조를 받아들이게 한다.,위조 100위안화를 예로 들어 전자결제의 필요를 설명하고 무료 메신저로 이용자를 모은 뒤 게임·모바일 인터넷·전자상거래로 확장하자는 로드맵을 제시한다.,"마화텅은 개인에게 거액을 맡기는 이유와 한국인이 중국 정치·관시 위험을 감수하는 이유를 의심하고, 강산은 국적을 숨겨야 한다.",강산이 회사가 아니라 마화텅이라는 사람을 분석해 투자한다고 밝히자 두 사람은 형님과 아우로 호칭을 바꾸며 신뢰 관계를 만든다.,마화텅은 강산의 세 사업 구상과 남아공 우회투자를 긍정하고 필요한 투자액을 계산하는 단계로 넘어간다.,관계|능력|세계,낯선 한국 투자자와 중국 엔지니어의 탐색전이 공동창업자급 동맹으로 바뀌고 텐센트형 사업 모델이 구체화된다.,메신저·전자결제·게임을 모두 시작하는 대가로 마화텅이 얼마와 몇 퍼센트를 요구할지가 남는다.,마화텅을 고른 이유 | 중국 투자 국적 위장 방식 | 미래 텐센트의 세 사업축,마화텅 투자액과 지분율 | 남아공 법인을 통한 단계 투자 | 선전·홍콩 거점,ARC-019,high
116,116화,이혼 후 재벌 각성(개정판) 116화,29151,29455,마화텅은 강산의 사업 구상을 받아들였고 이제 투자액·지분·경영권을 정해야 한다.,미래 텐센트의 경영권은 창업자에게 두되 강산이 49%를 선점하는 초대형 거래를 실제 계약으로 끝낸다.,"1,000만 달러로 마화텅이 세울 회사 지분 49%를 확보하고 장기적으로 자신을 최우선 투자자로 묶는다.","마화텅 51%·강산 49%, 향후 각자 20%를 공모하는 상장안을 제시하고 1,000만 달러 단계 투자, 선전 본사·홍콩 개발실·주거비 지원을 계약한다.","49% 요구는 사실상 공동지배 수준이고 성공까지 추가 자금이 계속 들며, 방수빈이 마화텅 앞에서 강산을 남자친구라 말해 사적인 오해도 생긴다.","마화텅이 처음 요구한 500만 달러를 스스로 1,000만 달러로 올리자 강산이 즉시 수락하고 중국 최고 부자가 될 때까지 투자하겠다고 약속한다.","첫 100만 달러가 즉시 지급되고 강산은 미래 텐센트 49%, 마화텅은 51% 경영권과 창업 인프라를 확보한다.",돈|지위|관계|세계,"아이디어만 있던 마화텅은 자본과 사무실을 가진 창업자로, 강산은 미래 중국 최대 IT 기업의 사실상 공동창업 투자자로 올라선다.",마화텅의 인맥을 통해 다음 중국 IT 거물 마윈까지 찾을 수 있을지 강산이 묻는다.,마화텅 투자액 | 마화텅·강산 지분율 | 경영권과 상장 구조 | 선전·홍콩 거점 비용,마윈 탐색 | 텐센트 실제 창업과 서비스 출시 | 방수빈의 남자친구 발언,ARC-019,high
117,117화,이혼 후 재벌 각성(개정판) 117화,29456,29743,"마화텅 투자는 체결됐지만 마윈 인맥은 없고, 한국에서는 장인 집안 친족들이 강산의 상속을 흔들려 한다.",마화텅 거래의 여진과 친족 분쟁을 정리한 뒤 1997년 외환위기 직전의 국가·재계 무대로 시간축을 넘긴다.,"상속소송 위협을 제압하면서도 아버지의 유언은 지키고, 1997년 위기에 대비한 정부·재계 접점을 연다.","고모부들의 범죄·불륜 자료를 내밀어 소송을 포기시킨 뒤 몰래 아버지의 증여안을 그대로 집행하고, 3개월 후 청와대 신년 만찬에 참석한다.","친족들은 강제상속분 소송을 내세우고, 자비를 베풀어도 다시 배신할 수 있으며, 소로스는 아시아 공격을 준비하고 있다.",강산은 친족 앞에서는 증여서류를 폐기한 듯 연출하지만 그들이 떠난 뒤 차지혜에게 아버지 유언대로 모두 나눠주라고 한다.,"친족 분쟁은 강산의 압승과 관용으로 봉합되고, 조현경은 합병 백화점 사장 내정으로 입지가 상승하며 대통령은 만찬 뒤 강산을 따로 부른다.",관계|지위|시간|세계,강산은 상속을 지키는 수세적 후계자에서 베풀 권한을 행사하는 실질적 가주가 되고 서사는 1996년 중국 투자기에서 1997년 국가위기기로 이동한다.,"대통령의 독대와 PC·인터넷 정책 승인, 소로스가 준비하는 아시아 외환 공격이 동시에 다가온다.",고모부들의 상속소송 위협 | 허준수의 친족 증여 유언 | 마화텅의 마윈 인맥 여부,대통령 독대 | 1997년 태보 그룹 위기 | 소로스의 아시아 공격 | PC·인터넷 보급정책,ARC-019,high
118,118화,이혼 후 재벌 각성(개정판) 118화,29744,29980,"1997년 1월, 강산은 청와대 만찬 뒤 대통령에게 불려가고 태보 그룹은 사실상 부도 직전이다.",국가 차원의 PC·인터넷 보급을 얻는 동시에 태보 철강 부실을 외환위기 전 자산 재편의 미끼로 활용한다.,대통령의 IT 지원 승인을 끌어내고 태보 사태에 휘말리지 않은 채 달러·게임·PC방 준비를 위기 수익으로 전환한다.,대양 전자의 PC 양산과 리튬 염호 확보를 점검하고 대통령에게 전 국민 PC·인터넷 보급 지원을 재차 설득한다.,"태보 그룹 부도는 금융권을 흔들고, 대통령은 강산의 제안이 대양 전자에 유리한 사익임을 알며, 강산의 달러펀드는 환율이 안 오르면 손실이다.","중국의 마윈은 홍콩의 남아공 투자자를 찾아 나설 준비를 하고, 대통령은 강산을 산아라고 부르며 더 사적인 부탁을 꺼낸다.","대양 PC방은 2,000곳, INC소프트 게임은 흥행, 강산저축은행 달러 금고는 50억 달러 이상으로 커져 위기 전 포석이 가시화된다.",돈|지위|세계,강산의 IT 구상은 민간 사업을 넘어 대통령이 검토하는 국가정책으로 올라가고 태보 부실은 다음 대형 거래의 출발점이 된다.,대통령이 태보 그룹과 자신의 아들이 얽힌 비밀을 강산에게 털어놓으려 한다.,청와대 단독 면담 성사 | 대양 PC 양산 준비 | 리튬 추가 확보,대통령의 태보 부탁 | 태보 철강 처리 | 마윈 투자 요청 | 국가 PC·인터넷 지원 승인,ARC-020,high
119,119화,이혼 후 재벌 각성(개정판) 119화,29981,30255,대통령은 태보 그룹에 3조 원의 불법대출이 들어갔고 자신의 아들이 연루됐다고 강산에게 털어놓는다.,재벌의 돈으로 대통령 아들을 덮는 선택 대신 대통령 본인이 아들을 구속해 명예를 회복하는 역전 보상을 준다.,대양이 태보 부실을 떠안지 않게 하면서 대통령과 정권이 살아남을 최소한의 정치적 해법을 제시한다.,3조 원 구조 요청을 거절하고 정권교체 가능성을 직언한 뒤 대통령이 직접 아들 수사를 지시하고 대국민 사과를 하라고 설득한다.,"대통령이 제안을 거부하면 강산은 최고권력자의 원한을 사고, 아들 구속은 가족과 정치 생명을 건 잔혹한 선택이다.",대통령은 강산의 읍참마속 논리를 받아들여 현장에서 검찰총장에게 자신의 아들과 태보 회장을 즉시 구속하라고 명령한다.,"강산은 3조 원 부실 인수에서 벗어나고 대통령의 신뢰를 지키며, 훗날 대통령 아들의 정치 재기를 돕겠다는 장기 동맹까지 만든다.",관계|지위|세계,강산은 대통령에게 돈을 대는 재벌 후계자가 아니라 국정의 고통스러운 결단을 조언하는 비선급 파트너로 격상된다.,아들 구속 뒤 태보 그룹을 어떻게 해체·매각할지 대통령이 강산에게 다시 묻는다.,대통령의 비밀 부탁 내용 | 강산의 태보 3조 지원 여부 | 대통령 아들 수사 결정,태보 철강 공개매각 | 대통령의 공개 사과 | 태보 계열사 해체 | 강산의 정치적 약속,ARC-020,high
120,120화,이혼 후 재벌 각성(개정판) 120화,30256,30524,대통령은 아들과 태보 회장 구속을 지시했고 태보 그룹 처리 방향을 강산에게 묻는다.,태보 철강을 공적자금·부채전환 뒤 공개매각해 재계 경쟁판을 열고 강산의 실제 노림수를 드러낸다.,정부의 밀실 특혜 대신 공개매각을 확정해 대양이 상황에 따라 경쟁·철수·교환할 수 있는 판을 만든다.,채권 탕감과 출자전환을 설명하고 대양 철강을 세계 1위로 만들 수 있다고 장담하며 공개입찰 경쟁을 받아들인다.,"포항제철·현태제철과 경쟁해야 하고 태보의 빚은 막대하며, IMF 직전 거액 투자는 그룹 전체의 유동성을 해칠 수 있다.","대통령은 비공개 인수 대신 공개매각을 택하고, 아들 구속 뉴스가 퍼지자 국민 여론은 오히려 대통령에게 동정·찬사를 보낸다.",태보 사태의 정치 폭탄은 대통령의 명예 회복으로 전환되고 대양은 공식 인수 후보로서 카드를 쥔다.,지위|관계|세계,태보 철강은 비밀 구조 대상에서 공개 경매 자산으로 바뀌고 대양의 선택은 국가적 주목을 받는 경쟁 의제가 된다.,강덕수와 대양 철강 사장이 인수를 원하지만 강산은 왜 5조를 써서 2위가 되려 하느냐고 되묻는다.,태보 철강 처리 방식 | 대통령 아들 구속의 첫 여론 반응,대양의 태보 입찰 전략 | 현태제철 경쟁 | 대양 철강 자체 매각 가능성,ARC-020,high
121,121화,이혼 후 재벌 각성(개정판) 121화,30525,30784,강덕수와 대양 철강 사장은 태보 철강 인수를 원하지만 강산은 IMF 전 유동성 위험을 안다.,실제 인수 대신 경쟁자를 자극하는 입찰전으로 태보 철강을 미끼 삼아 현태 반도체·달러 자산을 노린다.,대양 내부에 외환위기 경보를 울리면서도 겉으로는 태보 인수에 적극적인 경쟁자로 보여 협상력을 만든다.,"태국발 위기가 한국까지 번질 수 있다고 경고하고 비공식 외환보유고 확인과 사장단 회의를 지시하며, 태보 입찰 참여 연출과 현태 반도체 교환 카드를 꺼낸다.","경영진은 한국 경제 규모를 믿어 위기를 과소평가하고, 가짜 입찰이 들키거나 실제 경쟁으로 비화하면 막대한 비용을 떠안을 수 있다.",강산은 대양 철강을 키우려는 것이 아니라 현태의 적자 반도체 회사를 빼내고 IMF 때 회장에 취임하려는 속내를 드러낸다.,"강덕수는 강산의 전략을 인정하며 그룹 경영 참여를 권하고, 50억 달러 저축은행 자금과 20억 달러 OI 자금이 위기 실탄으로 확인된다.",돈|지위|세계,대양의 태보 참여는 성장 투자가 아니라 협상용 위장전술로 바뀌고 강산의 회장 취임 시계가 IMF와 연결된다.,홍콩·선전 투자 요청 명단에서 마윈이 발견돼 서울 초청이 즉시 지시된다.,강산의 태보 인수 찬반 | 대양 외환위기 대비 지시 | 현태 반도체 노림수,마윈 서울 투자 미팅 | 대양 사장단 위기대책 | 현태 반도체 교환 | 태보 가짜 입찰,ARC-020,high
122,122화,이혼 후 재벌 각성(개정판) 122화,30785,31042,강산은 홍콩 투자사무실에 신청한 마윈을 서울로 초청했고 사흘 만에 그를 마주한다.,아무 회사도 없는 마윈의 전자상거래 비전을 검증하고 물류 문제까지 묶어 더 큰 지분 협상으로 몰아간다.,마윈이라는 개인과 향후 설립할 회사 지분을 선점하면서 중국 전자상거래·물류·결제망을 함께 장악한다.,중국 중산층과 전자상거래 성장 논리를 듣고 인터넷 보급과 만만디 물류의 약점을 압박한 뒤 자신이 중국 물류회사를 세우겠다고 역제안한다.,"마윈은 자존심과 주도권이 강하고 현재 회사·사이트·매출이 전무하며, 중국 전역 물류망에는 거액과 믿을 현지인이 필요하다.",강산이 약점으로 지적한 물류를 직접 책임지겠다고 하자 마윈은 중화유통 구상까지 받아들이고 원하는 만큼 투자하라는 백지수표를 받는다.,마윈의 전자상거래 비전과 강산의 물류 인프라가 결합되고 협상은 가능성 검증에서 금액·지분 결정으로 진입한다.,관계|능력|세계,마윈은 익명의 투자 신청자에서 강산이 창업 전 선점할 핵심 파트너가 되고 중국 사업은 IT에서 물류까지 확장된다.,마윈이 몇 년 적자를 버틸 투자금과 자신의 미래 회사 지분을 얼마로 부를지가 남는다.,마윈 서울 초청 | 마윈 전자상거래 기획 검증 | 중국 물류 약점의 해법,마윈 투자액·지분율 | 중화유통 설립자 | 중국 물류창고 투자,ARC-020,high
123,123화,이혼 후 재벌 각성(개정판) 123화,31043,31319,마윈은 아직 회사조차 없고 강산과 서로 먼저 투자액·지분을 말하게 하려는 신경전을 벌인다.,소프트뱅크보다 먼저 거액을 넣어 미래 알리바바 지분과 텐센트 결제·물류 독점 연계를 확정한다.,마윈의 모든 미래 회사 지분 30%와 추가 투자 우선권을 얻고 다른 투자자의 희석을 차단한다.,"마윈의 2,000만 달러 요구보다 큰 4,000만 달러 1차 투자를 제시해 모든 설립회사 30%, 제3자 투자 제한, 텐센트 결제망 이용을 계약한다.","사업 실체가 없어 4,000만 달러 전액을 잃을 수 있고 미래 정보가 이미 변하기 시작해 성공 경로를 장담할 수 없다.","마윈은 예상보다 큰 돈과 사람에 대한 신뢰를 얻자 30% 조건과 텐센트 결제, 향후 강산의 물류회사 독점계약까지 스스로 받아들인다.","강산은 미래 알리바바 계열 30%와 후속 투자 우선권을, 마윈은 창업 전 4,000만 달러와 결제·물류 인프라를 확보한다.",돈|지위|관계|세계,강산의 중국 포트폴리오는 텐센트 49%에 마윈 미래회사 30%까지 더해지고 중국 IT 양대 축이 결제망으로 연결된다.,현태제철은 대양의 태보 입찰 소문에 위기감을 느끼고 3조 부채를 두고 대응회의를 연다.,마윈 투자액 | 마윈 지분율 | 추가 투자 우선권 | 텐센트 결제·물류 연계,현태제철의 대양 접촉 | 마윈 회사 설립과 물류망 | 변경된 미래의 불확실성,ARC-020,high
124,124화,이혼 후 재벌 각성(개정판) 124화,31320,31613,현태제철은 대양이 태보 입찰에 나서면 채권 탕감과 업계 1위 계획이 무너질 수 있다고 판단한다.,강산을 애송이로 보는 현태와 중공업 진출을 탐내는 대현을 동시에 움직여 가짜 다자 경쟁판을 만든다.,현태가 강산과 직접 거래하게 만들고 대현의 입찰 참여를 끌어내 반도체·제철·조선 교환 협상력을 높인다.,"마윈 회동 직후 조현경에게 식사를 청하고, 현태제철은 강산만이 대양의 철수를 결정할 수 있다고 보고 면담을 추진한다.","현태제철 사장은 강산을 한낱 애송이로 무시하고, 대현은 자금이 부족하며 조현경은 도움의 대가를 반드시 요구할 인물이다.",조현경은 아버지보다 먼저 강산이 태보를 원하지 않고 현태 반도체를 노려 대현까지 바람잡이로 쓰려 한다고 정확히 추론한다.,현태와 대현 양쪽이 태보 인수판에 들어오고 조현경은 강산의 전략을 이해하는 대등한 사업상대로 입지를 증명한다.,관계|지위|세계,태보 매각은 대양·현태 양자전에서 대현까지 얽힌 다자 협상판으로 넓어지고 강산의 상대가 전문경영인에서 그룹 총수급으로 올라간다.,"조현경이 대현의 참여 대가로 무엇을 요구할지, 강산의 저녁 회동에서 정해진다.",현태제철의 대양 접촉 결정 | 조현경의 태보 전략 추론,대현의 참여 대가 | 대양 조선 교환 | 현태 반도체 협상 | 현태 총수와의 면담,ARC-020,high
125,125화,이혼 후 재벌 각성(개정판) 125화,31614,31900,현태제철은 책임자끼리 만나자며 강산을 불렀고 조현경은 대양 조선을 대가로 요구할 계획이다.,상대가 애송이로 취급하는 순간부터 격을 뒤집고 전자결제 기술·중공업 교환·총수 담판을 동시에 준비한다.,현태의 실무자급 회동을 거부해 왕주형 회장을 협상장으로 끌어내고 대현 거래에 쓸 자산과 인재를 확보한다.,"현태제철 사장 대신 왕 회장이 나오라고 통보하고, 완성된 전자상거래 대리결제 시스템을 확인한 뒤 유지광의 이탈 고민을 붙잡으려 한다.","현태제철 사장은 모욕감을 느끼고 유지광은 자신이 만든 기술을 들고 독립할 유인이 크며, 조현경은 대양 조선을 노린다.","강산의 급을 낮춰 보던 현태제철 사장은 결국 아버지인 왕 회장에게 보고하러 가고, 유지광의 시스템은 실제 개발 완료된다.",강산은 현태 총수와 직접 협상할 지위를 강제하고 세계 전자상거래에 쓸 첫 결제 시스템이라는 가시적 기술성과를 얻는다.,지위|능력|관계,강산은 재계가 상대를 고르는 애송이가 아니라 상대의 급을 지정하는 대주주로 서고 유지광은 독립 가능한 개발자로 성장한다.,강산은 자신감을 얻은 유지광에게 어떤 보상과 족쇄를 함께 줄지 직접 묻는다.,현태제철의 면담 요청에 대한 답 | 전자결제 시스템 개발,유지광 잔류 협상 | 왕주형 회장 담판 | 조현경의 조선 매입 조건,ARC-020,high
126,126화,이혼 후 재벌 각성(개정판) 126화,31901,32200,유지광은 결제 시스템을 완성해 독립을 고민하고 강산은 그를 계속 써야 한다.,망나니였던 유지광을 지분 가진 사장으로 승격해 사람에 투자한 보상을 실제 지위와 자산으로 돌려준다.,유지광을 대양 시스템에 장기 결박하면서 글로벌 전자상거래·모바일 소프트웨어 개발 책임자로 키운다.,대양 시스템 사장직과 지분 10%를 제안하고 독립회사와 대양의 규모 차이를 설명하며 선택할 시간을 준다.,"유지광은 월급사장에 만족하지 못하고 부친 자금으로 독립할 수 있으며, 강산의 제안에는 한성시트 거래 의존이라는 사실상 압박도 숨어 있다.",강산은 유지광의 야망을 막지 않고 세계 전자상거래 보스가 될 가능성과 10% 소유권을 제시하며 결정을 본인에게 돌린다.,유지광은 과장·하수인에서 공동창업자 후보로 인정받고 강산은 아마존·이베이를 합친 회사라는 새 비전을 구체화한다.,지위|관계|능력|돈,유지광과 강산의 관계가 강제노동에 가까운 상하관계에서 선택권과 지분을 가진 동업관계 후보로 재평가된다.,김말숙은 태보 철강 인수자금을 마련할 수 있다며 강산에게 다음 행동을 묻는다.,유지광에게 줄 보상 | 대양 시스템 사장·지분 제안,유지광의 최종 수락 | 김말숙의 태보 입찰 위장 | 아마존·이베이 통합형 사업,ARC-020,high
127,127화,이혼 후 재벌 각성(개정판) 127화,32201,32522,김말숙은 태보 인수자금을 만들 수 있고 대양·현태의 양자전은 다자전으로 확대될 수 있다.,강산저축은행과 대현을 가짜 경쟁자로 올린 뒤 대양 제철을 현태에 비싸게 팔아 반도체·달러를 챙기는 진짜 거래를 밝힌다.,네 갈래 입찰전으로 현태를 압박하고 조현경과의 저녁 협상에서 대현이 원하는 자산과 강산의 대가를 맞춘다.,김말숙에게 현태가 찾아오면 대출하는 척하라고 하고 대양 제철을 현태에 고가 매각할 계획을 털어놓은 뒤 조현경과 한식당 협상을 시작한다.,"김말숙은 재혼 문제까지 떠보고 조현경은 사업과 결혼 양쪽에서 강산을 압박하며, 다자전은 각 세력의 승계욕을 자극한다.",강산은 태보를 사는 것이 아니라 현태에 대양 제철을 팔고 현태 반도체까지 노린다고 김말숙에게 공개한다.,김말숙의 자금망이 강산의 협상 배후로 확정되고 조현경은 즉석밥·중국시장 아이디어까지 내며 강산과 대등한 통찰을 보여준다.,돈|관계|세계,태보 경쟁판의 목적이 인수에서 자산 교환·현금화로 선명해지고 강산의 재혼 후보·사업 동반자 평가도 조현경과 곽지은 사이에서 다시 열린다.,대현 내부에서 조현철이 조현경·강산 연합을 견제하며 후계전쟁을 준비한다.,김말숙이 인수자금을 쓸 방식 | 대양 제철 고가매각 의도,조현경과의 구체 거래 | 대현 후계자 전쟁 | 현태의 사채 담보 | 강산의 재혼 선택,ARC-020,high
128,128화,이혼 후 재벌 각성(개정판) 128화,32523,32776,조현경의 성과로 대현 후계 구도가 흔들리고 차남 조현철은 강산을 사생아라 무시한다.,대현 3남매의 서로 다른 그릇과 욕망을 드러내 태보 입찰이 그룹 왕자의 난으로 번지는 과정을 보여준다.,직접 등장하지 않고도 대현 형제들이 각자 강산·조현경을 의식해 움직이게 만들어 내부 균열을 협상 카드로 키운다.,"조현철의 참모 한동철은 태보 철강을 승계 계단으로 제시해 강산과의 회동을 추진하고, 장남 조현우는 중공업 진출이 패착임을 간파한다.","조현철은 오만하고 조현우는 소심해 보이며, 대현의 혈족전이 폭주하면 강산의 조선 매각 협상도 예측 불가능해진다.",스스로 총수 그릇이 아니라고 인정하던 조현우가 조현철의 왕자의 난 제안을 듣고 적통과 회장 욕심을 다시 붙든다.,대현 장남·차남 모두 태보와 강산을 중심으로 움직이기 시작해 조현경까지 포함한 3자 승계전이 실제 행동 단계로 진입한다.,관계|지위|세계,대현의 후계 불만은 암중 경쟁에서 형제가 전화를 주고받는 왕자의 난 모의로 격화되고 강산은 모든 진영이 구하는 외부 자금·동맹이 된다.,조현우가 자신을 적통이라 부르던 임원들에게 정말 욕심을 내보겠느냐고 묻는다.,조현철이 강산을 만날 이유 | 조현우의 중공업 판단,조현우의 선택 | 조현철·강산 회동 | 대현 3남매 왕자의 난,ARC-020,high
129,129화,이혼 후 재벌 각성(개정판) 129화,32777,33087,조현우는 회장 욕심을 되살렸고 강산과 조현경은 태보 철강과 대양 조선의 맞교환 조건을 논의한다.,조현경이 선덕여왕 야망과 결혼·합병 구상을 공개하고 강산이 그녀를 동맹인 동시에 제거할 경쟁자로 재평가한다.,대현을 태보 입찰 바람잡이로 쓰고 대양 조선을 현금화하되 조현경에게 그룹까지 잠식당하지 않는다.,조현경의 대현 총수 지원 요청을 듣고 대양 조선 매입가를 협상하며 1월 안 회장 취임과 중공업 철수 계획 일부를 인정한다.,"조현경은 강산의 의도를 모두 읽고 조선에 2조만 제시하며, 결혼으로 대양·대현을 합쳐 자신의 자식에게 넘기겠다는 더 큰 야망을 드러낸다.",강산은 조현경의 통찰과 야망을 보고 최고의 동맹이 아니라 자신까지 먹을 위험한 경쟁자라 판단해 살생부 맨 위에 올린다.,대현의 태보 입찰 참여와 대양 조선 2조 매입 의향이 확보되고 조현경의 진짜 목표·약점이 강산에게 노출된다.,관계|지위|돈,강산과 조현경의 관계는 유력한 결혼·사업 동맹에서 서로 이용하면서 최종 지배권을 다투는 잠재적 적대관계로 변한다.,강산은 조현경을 견제할 히든카드로 망나니 차남 조현철을 만나러 간다.,조현경의 대가 | 대양 조선 첫 제시가 | 조현경의 총수 야망,조현경 제거 구상 | 조현철 연합 | 대양 조선 최종 가격 | 대양·대현 결혼합병 가능성,ARC-020,high
