sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
100,100,E020,결산·전환,미도파의 프리미엄·온라인 전략을 세우고 이정후가 로버트슨과 프랑스로 가 LVMH·구찌 지분전을 조사한다. → 미도파 명품관을 열 수 있는 구찌 지분전 개입 계획과 프랑스 협상 창구를 확보한다.,7,9,9,4,4,4,3,5,결산·전환: 브랜드를 설득하기보다 PPR과 LVMH의 인수 경쟁을 금융 지렛대로 쓰기로 한다. 결과 이정후가 국내 유통 운영자에서 세계 명품 지배구조를 움직일 거래 설계자로 이동한다.. 끝에서 PPR을 적대적 인수 위협으로 몰아 구찌 지분과 브랜드 입점을 받아 낸다.
101,101,E021,도입,타이거가 LVMH의 적대적 인수 가능성을 부각하며 구찌 주식을 사고 PPR을 협상장으로 압박한다. → PPR이 타이거 금융과 미도파 입점을 논의하는 공식 협상 테이블에 들어온다.,5,3,6,4,4,4,3,5,도입: 실제 인수 의사보다 양쪽이 두려워하는 지배권 상실을 가격·입점 카드로 사용한다. 결과 미도파가 부탁하는 지방 백화점이 아니라 명품 지배권 전쟁의 해결 조건으로 올라선다.. 끝에서 PPR이 구찌 22%를 프리미엄 매입하고 브랜드를 미도파에 내놓을지 결정한다.
102,102,E021,확장,타이거가 PPR의 구찌 지분 매입을 금융하고 피터 마리노에게 미도파 명품층 설계를 맡긴다. → PPR은 구찌 22%를 20% 프리미엄에 사고 브랜드를 입점시키며 타이거는 약 2억 달러를 번다.,6,5,7,3,3,2,2,5,확장: 지분 자금과 세계적 건축가의 매장 규격을 동시에 제공해 자본·공간 두 장애를 없앤다. 결과 미도파가 국제 명품 유통망과 상징 공간을 가진 백화점으로 재평가된다.. 끝에서 잡스가 완성된 아이팟을 보여 주며 롤북·넥핀 공로를 확인한다.
103,103,E021,압박,"잡스가 아이팟 시제품을 공개하자 이정후가 넥핀 UI 기여를 확인하고 윈도용 롤북 플레이어·향후 와이파이를 요구한다. → 아이팟 핵심 UI 공로 인정과 윈도용 롤북 플레이어 개발 약속, 와이파이 방향 합의를 얻는다.",8,4,8,2,3,5,4,2,압박: 아이팟 성공에 필요한 윈도 사용자 접근을 판매량 확대 논리로 잡스에게 되돌린다. 결과 잡스와 이정후가 라이선스 갑을을 넘어 제품 시장을 함께 설계하는 공동 기획자가 된다.. 끝에서 귀국 뒤 온라인 주문을 당일배송할 창고마트와 휴대폰 로열티 기준을 실행한다.
104,104,E021,반전,명품 거래에서 번 1억 달러를 지역 창고마트·당일배송 거점에 넣고 계열사 임원에게 인수를 위임한다. → 지역 배송 허브 자금과 국내 2%·해외 3% 휴대폰 특허료라는 비협상 표준을 확정한다.,9,7,8,4,4,4,2,4,반전: 자본 배치와 기준만 정하고 현장 인수는 동료 임원에게 넘겨 조직을 시험한다. 결과 이정후의 경영이 개인 협상에서 기준·예산을 정하고 임원이 실행하는 그룹 운영으로 바뀐다.. 끝에서 노키아·모토로라·에릭슨이 새 로열티 표준을 받아들일지가 첫 검증이다.
105,105,E021,결산·전환,넥핀이 글로벌 휴대폰사에 2%·3% 로열티 계약 시한을 제시하고 국내 업체에도 동일 기준을 통보한다. → 노키아·모토로라·에릭슨의 수용과 연 1억 달러 예상 로열티를 확보한다.,7,9,9,3,3,5,3,5,결산·전환: 먼저 해외 3사가 서명하게 해 국내 업체가 세계 표준 밖에 남는 비용을 높인다. 결과 넥핀이 납품사가 아니라 세계 휴대폰 가격에 자기 몫을 정하는 기술 표준권자가 된다.. 끝에서 샤넬 입점과 공실 부동산을 공유오피스로 바꾸는 새 자산 전략이 이어진다.
106,106,E022,도입,샤넬 입점을 확정하고 불황으로 빈 건물을 사 공유오피스로 채우는 사업안을 로버트슨에게 제안한다. → 타이거와 한국지부가 저평가 건물을 매입하고 공유오피스 투워크 사업을 착수한다.,5,3,6,3,3,3,2,5,"도입: 브랜드 입점이 만든 유동인구와 롤북 기업망을 공실 임차 수요로 연결한다. 결과 이정후가 명품 브랜드 접근권을 부동산 가치 상승과 반복 임대료로 환전한다.. 끝에서 투워크 실제 입주율과 동생의 야구 성과, 부시 대선 위험이 함께 시험된다."
107,107,E022,확장,투워크 개점을 준비하는 동안 이정민이 결승에서 8이닝을 던지고 3루타까지 치지만 끝내기 홈런으로 패한다. → 이정민이 프로 구단의 관심을 받고 투워크는 실입주 모집 단계에 들어간다.,6,5,7,2,3,5,4,2,확장: 패배 속 개인 경기력이 프로 스카우트에게 기록돼 결과와 능력 평가가 분리된다. 결과 기업 후원으로 얻은 공정 기회가 동생 자신의 성적으로 프로 진입 가능성을 만든다.. 끝에서 투워크 공실을 0으로 만들고 숙박 예약 플랫폼·트럼프 자산으로 모델을 복제한다.
108,108,E022,압박,"투워크 1호점 입주를 채우고 2호점 신청을 받은 뒤 빈 숙박을 연결하는 에버베드를 설계해 트럼프 부동산을 인수한다. → 투워크 공실 0, 2호점 신청 1천 명, 트럼프 부동산 12억 달러 인수 권리를 얻는다.",8,4,8,4,4,3,2,5,압박: 투워크의 수요 데이터와 동적 예약을 호텔 공실에도 적용하는 회생 조건을 붙인다. 결과 공유오피스 실험이 숙박·대형 부동산까지 확장 가능한 공실 운영 모델로 검증된다.. 끝에서 호텔 수익성을 회복시켜 트럼프 그룹 지분과 장기 관계를 받을 차례다.
109,109,E022,반전,에버베드식 실시간 예약·가격 조정을 트럼프 호텔에 넣어 객실률과 현금흐름을 복구한다. → 트럼프 그룹 지분 35%를 1억 달러에 확보하고 호텔 운영을 흑자로 돌린다.,9,7,8,3,3,3,2,5,반전: 회생 성과 뒤 현금 1억 달러를 추가해 그룹 지분을 관계 잠금장치로 요구한다. 결과 트럼프가 부실자산 매도자에서 이정후·타이거와 지분을 공유한 장기 파트너가 된다.. 끝에서 플로리다 재검표에서 부시 승자를 먼저 선언해 정치 투자 수익을 확정해야 한다.
110,110,E022,결산·전환,플로리다 재검표 혼란 속에서 타이거가 부시 승리를 전제로 먼저 연락하고 후속 자금·정책 협의를 연다. → 부시 측 직통 라인과 약 9억 달러 규모의 후속 약속을 확인하고 한국으로 돌아온다.,7,9,9,4,4,4,3,5,결산·전환: 최종 판결 전부터 일관되게 지원한 점이 당선자 측의 희소한 신뢰 자산이 된다. 결과 이정후 팀은 선거 뒤 줄 선 자본이 아니라 불확실할 때 위험을 함께 진 정치 동맹으로 인정된다.. 끝에서 새 관계와 인수 자산이 배송·공유오피스·유통 수익으로 실제 결실을 내야 한다.
111,111,E023,도입,부시 당선 확정 뒤 투워크·에버베드·트럼프 수익을 점검하고 항공 예약과 창고마트 당일배송 시스템을 설계한다. → 세 부동산 사업의 흑자 확인과 항공 예약·당일배송 통합 로드맵을 확보한다.,5,3,6,4,4,3,2,5,도입: 공실을 채운 동적 배분 알고리즘을 좌석과 상품 재고에도 재사용한다. 결과 정치적 승리와 부동산 회생이 일회 이익이 아니라 반복 가능한 예약 기술로 연결된다.. 끝에서 창고마트 쿠폰과 게임식 미션으로 당일배송 사용자를 폭발시킨다.
112,112,E023,확장,롤북 쿠폰·실시간 재고를 붙여 당일배송을 열고 네오마블식 미션·구역 경쟁을 배송 운영에 적용한다. → 당일배송 주문 증가와 온라인 유통·택배·게임을 묶은 자체 성장 루프를 얻는다.,6,5,7,4,4,4,2,4,확장: 배달 완료와 재고 회전을 게임 보상에 직접 연결해 재미가 운영 성과를 만들게 한다. 결과 각기 산 회사들이 데이터와 주문을 주고받는 하나의 유통 시스템으로 작동하기 시작한다.. 끝에서 칼리가 까르푸 코리아를 사 가격전쟁을 걸며 물류망의 버티는 힘을 시험한다.
113,113,E023,압박,칼리가 까르푸 코리아를 인수해 토지를 팔고 가격 공세를 펴자 타이거가 자체 물류·미국 브랜드 생산으로 버틴다. → 대현택배 물량이 10% 늘고 기사 금융 지원안과 계열사 내부 감사 계획이 가동된다.,8,4,8,4,4,3,2,5,압박: 단기 가격을 따라가지 않고 롤북 수요·직매입·배송 금융으로 구조 비용을 낮춘다. 결과 외부 가격전에 흔들리던 인수사들이 자체 수요와 금융으로 버티는 그룹 방어력을 보인다.. 끝에서 미도파 명품관·배송 이벤트가 까르푸 현금 공세를 실제로 꺾을지 결산한다.
114,114,E023,반전,"롤북 이벤트·당일배송으로 까르푸 가격전을 이기고 미도파 명품관과 항공 예약 서비스를 연다. → 이정후는 차기 지부장 지명, 200억 원 보너스, 타이거 1% 옵션, 다음 해 연봉 1조 약속을 받는다.",9,7,8,3,3,5,3,5,반전: 유통 실적과 계열사 운영 결과를 인사 근거로 제시해 승진을 성과 정산으로 만든다. 결과 제목의 보상 약속이 막연한 부가 아니라 현금·지분·차기 직함으로 처음 명시된다.. 끝에서 동생의 프로 지명과 아이팟 공개 무대가 가족·기술 성취를 공개적으로 확인한다.
115,115,E023,결산,"이정민이 대현 야구단 지명을 받고 이정후는 맥월드 무대에서 잡스와 아이팟을 공개한다. → 동생의 프로 입단권과 아이팟 공개 공로, 폭증한 롤북 접속자를 동시에 얻는다.",7,9,8,3,3,5,3,5,"결산: 잡스가 무대에서 넥핀·롤북 핵심 기술과 이정후의 이름을 직접 소개한다. 결과 가족 지원은 프로 지명으로, 기술 계약은 세계 무대의 공개 인정으로 각각 결실을 낸다.. 끝에서 예측의 다섯 배 주문을 공급하고 로열티·지부장 취임을 숫자로 닫아야 한다."
116,116,E023,지위 확정·전환,"아이팟 주문이 예측의 다섯 배로 치솟자 생산·롤북 접속을 증설하고 뉴욕 본사에서 지부장 인사를 확정한다. → 타이거 자산 120억에서 250억 달러 성장, 목표 500억 달러, 이정후의 한국 지부장 취임을 확정한다.",6,10,9,3,3,5,3,5,지위 확정·전환: 애플 지분 20%와 제품당 합산 6% 로열티가 판매 급증을 곧바로 타이거·한국팀 수익으로 바꾼다. 결과 고졸 신입이 글로벌 펀드 한국 책임자이자 애플 성장의 주요 주주·기술권자로 올라선다.. 끝에서 취임 직후 이라크 유전권과 대현그룹 승계·반도체 부채를 떠안는다.
117,117,E024,도입,부시 행정부로부터 루마일라 서부 유전의 15년 채굴권과 미군 보호 조건을 받고 왕 회장 사망 뒤 두 후계자를 만난다. → 15년 유전 채굴권과 대현 후계자 두 사람의 중재자로서 협상 자리를 확보한다.,5,3,6,4,4,4,3,5,도입: 선거 때 만든 백악관 관계와 왕 회장의 생전 부탁이 에너지·승계 두 협상의 정당성을 준다. 결과 취임 첫날부터 이정후의 권한이 국내 투자에서 국가 에너지·재벌 승계로 시험된다.. 끝에서 채권단의 경영권 요구를 2조 투자·3.5조 채무 인수와 반도체 분리로 뒤집는다.
118,118,E024,확장,채권단에 2조 원 신규 투자와 3.5조 원 채무 인수를 제시하며 대현반도체·소형기기 공장을 요구한다. → 반도체 부문·소형기기 공장을 넘기는 조건부 합의와 채권단 경영권 압박 중단을 얻는다.,6,5,7,3,3,3,2,5,확장: 현금 수혈과 그룹 생존을 고용·설비가 남는 분리 인수와 맞바꾼다. 결과 이정후가 대현의 채권 해결사에서 핵심 제조자산을 직접 소유할 인수자로 전환된다.. 끝에서 정부가 국내 법인·고용·장기 투자 조건으로 거래를 승인해야 한다.
119,119,E024,압박,정부와 반도체 분리 인수를 협상하며 국내 법인·고용 유지와 장기 투자 계획을 제시한다. → 고용 유지 조건의 정부 승인과 대현반도체·소형기기 공장 인수 허가를 받는다.,8,4,8,3,3,5,3,5,압박: 20조 원 장기 투자와 1단계 5조 원 집행을 문서화해 단기 구조조정이 아님을 증명한다. 결과 타이거 한국지부가 금융 매수자가 아니라 국가가 고용·산업 투자를 맡기는 전략 사업자로 인정된다.. 끝에서 유전권 법인 구조와 애플 OEM·야구단 지분까지 최종 이전 계약을 닫는다.
120,120,E024,반전,"프랑스 법인·아람코 협력으로 유전권을 구조화하고 대현반도체·소형기기·야구단 지분 이전을 마무리한다. → 대현 제조자산 최종 이전, 야구단 50% 지분, 아이팟 OEM 협의 승인을 얻는다.",9,7,8,3,3,3,2,5,반전: 백악관 보호와 다국적 법인 구조로 정치 위험을 나누고 잡스에게 국내 생산기지 활용을 제안한다. 결과 에너지 현금흐름·반도체·완제품·스포츠 자산이 이정후 지부 아래 하나의 산업 포트폴리오가 된다.. 끝에서 잡스에게 전용칩·DRAM 미래를 제시하고 3만 평 공장을 넥스콘으로 독립시킨다.
121,121,E024,결산·전환,잡스에게 애플 전용칩·DRAM 협력을 제안하고 ATL 투자와 3만 평 소형기기 공장 재편을 지휘한다. → 공장을 넥스콘으로 출범시키고 애플 생산기지·전용칩 협의·직원 고용을 확보한다.,7,9,9,4,4,4,2,4,결산·전환: 고용을 보존하고 현장 공장장을 CEO로 올려 내부 기술과 외부 자본을 결합한다. 결과 이정후가 기업을 사는 금융가에서 이름·CEO·고용·제품 방향을 정하는 제조업 수장으로 확장된다.. 끝에서 새 공장의 리베이트·고철·부품 비리를 내부 감사로 걷어내야 한다.
122,122,E025,도입,넥스콘 임원 보고에서 납품 리베이트·고철·부품 손실 징후를 포착하고 전직 정보요원 레드라인을 경비로 잠입시킨다. → 비리 의심을 구체 조사 항목으로 바꾸고 독립 잠입조사망을 공장 안에 설치한다.,5,3,6,4,4,4,2,4,도입: 일상 경비로 위장한 외부 조사팀을 써 내부 권력선 밖에서 실물을 확인한다. 결과 이정후가 인수 조건만 믿는 소유주에서 내부 통제를 직접 설계하는 감사 책임자로 움직인다.. 끝에서 고철 중량·친인척 납품·부품 누락의 물증을 잡아야 한다.
123,123,E025,확장,"레드라인이 폐고철 중량 반토막, 친인척 팔레트 납품, 사라진 부품의 흐름을 추적한다. → 세 갈래 비리 물증과 레드라인의 타이거 전속 조사자금, ATL 인수 지시를 확보한다.",6,5,7,4,5,2,2,3,확장: 창고·계근표·거래처 가족관계를 교차해 개인 일탈이 아닌 조직적 횡령임을 입증한다. 결과 외부 용역팀이 일회 경비에서 그룹 전체를 조사하는 상설 정보 파트너로 승격한다.. 끝에서 경찰 체포로 비리 사슬을 끊고 반도체 조직까지 감사 범위를 넓힌다.
124,124,E025,압박,"경찰과 함께 넥스콘 비리 임원들을 공개 체포하고 자동화·로봇 시험생산을 시작한다. → 비리 임원 구속, 로봇 시험라인 가동, 계열사 재고 시스템 단절의 진단 결과를 얻는다.",8,4,8,4,4,4,2,4,압박: 처벌 대상과 현장 고용을 분리하고 레드라인을 반도체 감사로 보내 조직 전체에 경고를 준다. 결과 넥스콘의 권력이 구임원 인맥에서 이정후의 감사·생산 기준으로 이동한다.. 끝에서 ERP·바코드·센서 데이터를 묶어 아이팟 불량률을 1% 아래로 낮춰야 한다.
125,125,E025,반전,계열사 공동 TFT를 꾸려 ERP·바코드·센서·광학검사로 재고와 공정 결함을 실시간 추적한다. → 아이팟 불량률을 1% 미만으로 낮추고 잡스에게 미도파·롤북마트 한국 독점 판매권을 받는다.,9,7,8,4,5,2,2,3,반전: 센서 데이터로 고장 전 징후를 찾아 폐기와 재작업을 줄이고 품질 원인을 수치로 보여 준다. 결과 이정후의 내부 단속이 처벌에 그치지 않고 애플이 유통권을 맡길 생산 신뢰로 환전된다.. 끝에서 아이팟 완판과 140억 달러 반도체 투자안의 자금 영수증을 확인한다.
126,126,E025,결산·전환,"한국 독점 아이팟을 미도파·롤북마트에서 판매하고 넥스콘 특허·영업비밀 정책과 반도체 투자안을 검토한다. → 아이팟 5일 완판, 미도파 매출 15% 상승, 140억 달러 반도체 계획의 투자 검토권을 얻는다.",7,9,9,3,3,5,3,5,결산·전환: 5일 완판과 백화점 매출 상승이 생산·유통 통합의 가치를 입증하지만 항공·보험 숏과 예약 이상이 별도 위험을 드러낸다. 결과 이정후가 공장 정상화와 독점 유통을 숫자로 증명한 운영 수장이 되지만 대형 금융 이상을 책임질 위치에 선다.. 끝에서 항공·보험 공매도 증가와 비정상 예약이 가리키는 새 위기를 추적한다.
