sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
"52","효종 52화","효종 52화","6365","6487","도현은 장씨 회임 소식에 웃통도 입지 않고 달려갈 만큼 기뻐하고 소현세자도 의원·음식을 챙긴다.","개인적 새 생명과 조선 내 상업·정보 교두보가 함께 시작되어 귀국 뒤 기반을 준비한다.","장씨와 태아를 지키는 한편 봉황상단의 한양 지부를 합법적으로 세운다.","도현은 부인에게 애정을 확인하고, 장태범은 도현·소현의 수결로 제물포에서 호패와 교역 허가를 받아 마포·운종가에 집·가게·창고를 산다.","첫딸을 잃은 장씨의 불안, 조선 관청의 신분 장벽과 육의전 상권, 해적 노획품을 파는 정치적 위험이 있다.","운종가 최상급 명 비단이 사대부 부인에게 백 냥에 팔리며 부유층 입소문이 폭발한다.","가족의 회복, 합법 신분·영업 허가, 한양의 고가 사치품 시장과 정보 수집 거점이 지급된다.","관계,돈,지위,세계","봉황상단은 심양·웅도 밖 조선 수도에 처음 뿌리를 내리고 도현도 가족을 지켜야 할 장기 통치자로 변한다.","명 사치품이 들어오는 새 가게 소문으로 운종가 상품이 빠르게 소진된다.","장씨 임신 확인과 한양 지부 개설 루프가 닫힌다.","태아 안전·한양 정보망·기존 상인과의 마찰 루프가 열린다.","E14","high"
"53","효종 53화","효종 53화","6488","6580","운종가 지부의 해적 노획 사치품이 예상보다 빨리 팔려 재고가 모자랄 지경이다.","지도층의 사치 소비를 노예 구출 자금과 조선 정보망으로 역전시키는 사업 보상이 국가 재정 붕괴와 대조된다.","한양 지부를 안착시키고 심양까지 이어지는 정보·물류선을 만든다.","장태범은 서상수에게 육의전과 당장 충돌하지 말라 당부하고 웅도로 돌아가며, 의주에도 임경업의 비호 아래 지부를 세워 한양-심양 연락로를 잇는다.","부유층 소비와 달리 청의 오만 섬 요구 앞 조선 창고 여유분은 오천 섬뿐이고 상단이 기존 시전의 견제를 받을 수 있다.","인조가 김자점의 친청 현실론을 받아 사신 협상을 포기하고 특별세로 부족한 사만오천 섬을 백성에게 떠넘긴다.","운종가 수익·한양과 의주의 정보망은 늘지만 조선 백성은 춘궁기 곡물 징수로 굶고 유민이 된다.","돈,정보,세계,감정","도현의 민간 네트워크가 성장하는 만큼 인조 조정의 재정 무능과 백성 희생이 선명한 정책 대비를 이룬다.","친명 대신들은 청의 산해관 원정 지원을 막을 별도 행동을 모의한다.","한양 지부의 초기 판매·의주 연결 루프가 닫힌다.","특별세 민생 악화·친명파 밀서와 산해관 원정 루프가 열린다.","E14","high"
"54","효종 54화","효종 54화","6581","6710","대사헌 이명한 등 척화파가 청의 오월 출병 계획을 북경에 밀고하고 그 소문이 임경업의 비선으로 도현에게 전해진다.","막을 수 없는 조정의 위험한 선택 속에서도 독자 함대와 군 인맥이라는 실질 힘을 축적한다.","밀서로 번질 외교 화근을 인지하고 웅도 호위대·판옥선 인수를 차질 없이 진행한다.","도현은 증거 쪽지를 태우고 개입 불가를 인정한 뒤 장태범·박영식에게 군인 출신 호위대 삼백 명을 데리고 몽금포에서 비밀 건조한 판옥선 세 척과 화포 구십 문을 받게 한다.","청이 밀서를 알면 조선과 볼모가 보복받고, 왕명 없이 군선·화포를 빼내는 사실이 인조에게 들켜도 역모로 몰릴 수 있다.","임경업이 산해관 지원군 지휘관으로 불릴 전망과, 기존보다 반 배 크고 각 삼십육 문을 실을 신형 판옥선 완성이 확인된다.","훈련된 호위대·임경업이 남긴 궁병과 포수 삼십 명·비밀 신형 함대라는 실물 전력이 지급된다.","능력,돈,관계,세계","봉황상단의 해상권은 조선 수군 차용이 아니라 자체 병력·선박·화포를 가진 준국가 군사력으로 전환된다.","임경업이 완성 직전 판옥선에 올라 조선 수군도 이런 배를 갖고 싶다고 탄식한다.","친명파 밀서 파악과 웅도 호위대 훈련 루프가 닫힌다.","산해관 출정·비밀 함대 운용과 조정에 대한 노출 루프가 열린다.","E14","high"
"55","효종 55화","산해관 전투","6711","6823","몽금포 수군은 도현이 준 쌀·철괴로 병사 봉급과 화포를 마련하고 신형 판옥선 세 척의 진수를 앞둔다.","민간 자본으로 살린 군심이 산해관 원정에서 조선군 생존을 지킬 관계 보상으로 이어진다.","판옥선 인수를 끝내고 소현세자·조선군과 산해관까지 무사히 진군한다.","장태범은 술과 고기를 풀어 임경업·몽금포 군졸을 위로하고 나흘 뒤 화포 탑재 함대를 웅도로 옮기며, 도현은 임신한 장씨와 작별하고 청 선봉 이십만을 따라 출정한다.","청 원정군의 조선 속오군 삼천은 훈련이 약하고 산해관 공성의 화살받이가 될 수 있으며 장씨는 남편과 영영 이별할까 두려워한다.","임경업은 첫 공격은 명 포로 노예병단이 맡을 것이라 판단하고, 원정군은 이십 일 만에 오삼계가 지키는 산해관 앞에 도착한다.","몽금포 군심·독자 함대 완성과 소현·도현·임경업의 현장 공조가 지급된다.","관계,세계,능력,감정","도현의 돈이 조선 군영 생존과 함대가 되고 왕자 개인은 다시 대륙 전쟁의 관찰자·협상 당사자로 이동한다.","오삼계가 이십만 청군을 보고도 산해관에 뼈를 묻겠다며 결사항전을 명한다.","판옥선 인수·몽금포 지원 루프가 닫힌다.","산해관 공성·조선군 생존과 장씨 귀환 약속 루프가 열린다.","E15","high"
"56","효종 56화","효종 56화","6824","6967","오삼계는 북경 지원이 거의 없어도 산해관과 황제·백성을 위해 물러서지 않겠다고 부하를 다잡는다.","첫 공성의 참혹함이 청의 병력 소모 방식과 산해관의 실제 방어력을 독자에게 보여 준다.","조선군 투입 전에 적·아군의 전술과 요새 방어 수준을 파악한다.","도르곤은 명 포로 노예병단을 독전대와 홍이포 아래 성벽으로 몰아 탐색전을 벌이고 오삼계군은 화살·기름·돌로 막아낸다.","노예병은 전 동료를 공격하다 대량 죽고, 조선군도 전투가 길어지면 같은 공성전에 들어가야 한다.","도르곤은 방어 수준을 확인한 뒤 퇴각하고 나흘간 공격을 멈춘 채 숲 뒤에서 비밀 땅굴을 판다.","조선군은 첫날 희생을 피하고 산해관의 견고함·청군의 비정한 소모전을 관찰한다.","정보,세계,감정","전쟁의 추상적 국익이 노예병 시체와 오삼계의 결사항전이라는 인간 비용으로 구체화된다.","오삼계가 밤 별동대를 보내 숲 속 삼백 보 땅굴을 발견하지만 청 경계병에게 들킨다.","첫 탐색 공성 루프가 닫힌다.","땅굴 폭파·명 별동대 탈출과 조선군 투입 루프가 열린다.","E15","high"
"57","효종 57화","효종 57화","6968","7115","청의 땅굴을 확인한 명 별동대가 산해관으로 돌아가려다 도현과 김덕술 앞에 나타난다.","우연한 야전 접전이 도현의 무력 성장과 조선군 공성 회피라는 양면 보상을 준다.","별동대를 제압하고 땅굴 작전 노출을 막으면서 자신의 생존과 조선군 피해를 최소화한다.","도현은 김덕술과 여덟 명을 맞아 네 명을 직접 베고 백부장을 쓰러뜨리며 가슴에 경상을 입고, 청군은 남은 침입자까지 모두 잡는다.","호위가 적은 밤 산책 탓에 왕자 신분으로 직접 칼을 맞고, 별동대 발각 때문에 도르곤이 공사 일정을 무리하게 앞당긴다.","명군은 땅굴을 발견하고도 보고자를 잃고, 조선군 삼천은 몽고군 만 명과 굴착에 투입되는 대신 다음 공성 전투에서 빠진다.","도현의 실전 검술 입증과 조선 병사들이 당장 화살받이가 되지 않는 생존 이득이 지급된다.","능력,관계,세계","도현의 개인 무력이 전장의 우발 사태를 바꾸고 조선군 노동 투입이 역설적으로 전투 피해를 줄인다.","소현세자는 도현에게 호위 세 명을 더 붙이고 이틀 안에 땅굴을 끝낸다는 계획을 알린다.","명 별동대 침투·제압 루프가 닫힌다.","삼백이십 보 땅굴 폭파·도현의 역사 변화 불안 루프가 열린다.","E15","high"
"58","효종 58화","효종 58화","7116","7249","도현은 땅굴 성공 시 자신이 아는 산해관 역사가 달라질까 두려워하고 청은 이만 명을 동원해 굴을 완성한다.","역사 지식이 절대 답이 아니라는 긴장 속에서 대폭발의 성공과 실패가 동시에 터진다.","땅굴 폭파 결과를 확인하고 조선군의 다음 선택을 준비한다.","도르곤은 토벽 공사로 나온 흙을 위장하고 삼백이십 보 끝에 화약 상자 마흔다섯 개를 묻어 붉은 깃발로 기폭한다.","과로한 병사와 성급한 측량, 작전 실패 시 이유정의 목숨, 성공 시 명 멸망 가속이라는 비용이 걸린다.","폭발은 성문이 아니라 왼쪽 망루를 무너뜨려 십 장 구멍만 만들고, 분노한 도르곤은 오만 병력 총돌격을 명한다.","산해관이 즉시 열리는 역사 변동은 피하지만 청군이 돌입할 실제 성벽 틈이 생긴다.","세계,정보,감정","도현의 미래 지식은 큰 흐름만 남고 전술 결과는 현장 선택·오차에 따라 흔들리는 조건부 자산이 된다.","홍이포 지원 아래 청군 오만이 무너진 망루와 성문으로 몰려간다.","비밀 땅굴 굴착·기폭 루프가 닫힌다.","성벽 틈 총공세·산해관 함락 여부와 조선군 참전 루프가 열린다.","E15","high"
"59","효종 59화","효종 59화","7250","7377","청군 오만이 무너진 망루 틈과 성문을 동시에 공격하고 임표의 정예 일대가 돌무더기 위에서 맞선다.","요새의 실제 방어와 명·청 균형이 조선의 외교 공간을 유지하지만 조선군 참전 위험도 키운다.","전투 향방과 조선에 가장 유리한 명청 균형을 판단한다.","오삼계는 예비대를 틈에 세우고 성문 아래 청군 수백에게 흑수 화공을 퍼부어 불태우며, 도현은 장기전이면 조선군도 투입된다고 소현·임경업에게 경고한다.","청·명 양군이 시체 산을 쌓고 조선은 명이 무너지면 청 압박이 커지지만 명이 너무 잘 버티면 당장 자국 병사가 죽는 딜레마에 빠진다.","해질 때까지 산해관이 버티자 도현은 후궁 조씨를 제거해야 자유로운 친청 실리 외교가 가능하다고 판단한다.","명 존속이 주는 외교 완충과 도현의 명청 세력균형 정책 인식이 지급된다.","세계,정보,지위,감정","도현의 목표가 한 전투 승패가 아니라 명·청 균형과 한양 궁중 권력까지 함께 계산하는 국가 전략으로 확대된다.","용골대가 대손실을 본 도르곤에게 일단 퇴각하자고 간청한다.","청의 성벽 틈 첫 돌격과 흑수 화공 루프가 닫힌다.","도르곤의 패전 책임 추궁·조선군 다음 날 참전 루프가 열린다.","E15","high"
"60","효종 60화","효종 60화","7378","7520","도르곤은 산해관 철수 뒤 분노해 땅굴 책임자 이유정을 끌어오게 한다.","전술 실패가 청 내부 이신 차별과 권력 균열을 드러내 조선이 이용할 정치 공간을 만든다.","조선군 참전을 피할 수 없음을 받아들이되 첫 공격으로 의심을 털고 피해를 통제한다.","도르곤은 이유정을 능지처참하고 명 출신 이신을 기회주의자라 모욕한 뒤 소현세자에게 다음 날 참전을 요구하며, 도현은 임경업에게 첫날 화끈하게 싸우되 장기 손실은 피하라고 조언한다.","조선군 사상자가 불가피하고, 도르곤의 공개 모욕으로 범문정 중심 이신 세력과 만주 군부의 갈등이 커진다.","소현세자는 참전을 수락하고 도현은 도르곤·범문정이 홍타이지 아래 당장 정면충돌하지는 않되 조선이 틈을 이용할 수 있다고 분석한다.","조선군 지휘 재량과 청 내부 권력 지형에 대한 선행 정보가 지급된다.","지위,정보,세계,관계","도현은 산해관 공성의 피동 참가자에서 청 군부-이신 세력 균형을 읽고 조선 외교 자산으로 삼는 전략가가 된다.","도현이 앞으로 어느 청 권력 축과 손잡을지 답하려는 순간 다음 전투 준비가 이어진다.","첫 총공세 실패·이유정 처형 루프가 닫힌다.","조선군 공성 참전·청 이신 균열과 도현의 줄타기 루프가 열린다.","E15","high"
"61","효종 61화","산동반도","7521","7666","도현은 홍타이지 유고 시 어린 황자보다 도르곤이 실권을 쥘 가능성이 크다며 어느 편에도 성급히 줄 서지 말자고 한다.","산해관 소모전의 희생을 줄이려는 판단이 산동 우회 별동대라는 새 전장으로 이어진다.","청 권력 승계에 대비하면서 조선군 사상자를 더 줄일 출구를 찾는다.","조선군은 이틀 공성에 선봉을 맡고 누적 사망 천여 명·당일 사상 사백팔십 명을 치르자 소현이 경상병 복귀를 늦추게 하고, 홍타이지가 후군 십만과 도착한다.","친정 황제의 등장으로 청군 사기가 오르고 조선군은 총 삼천 중 약 이 할을 잃었으며 황제 건강 정보를 말한 사실이 새면 대역죄다.","홍타이지가 공개로 장수들을 질책하고 용골대에게 찻잔을 던진 뒤 도현에게 산해관 타개책을 묻는다.","부상병을 전선에서 빼는 재량과 황제 유고 후계 구도에 대한 형제의 공동 대비가 지급된다.","정보,관계,세계,감정","조선군 생존 목표가 전장 전술과 청 제위 승계라는 두 층위의 국가 위험 관리로 확장된다.","홍타이지가 산해관을 못 연 이유를 추궁하며 도현에게 직접 계책을 요구한다.","도르곤-범문정 줄타기 원칙과 조선군 1차 소모전 루프가 닫힌다.","산동 우회책·황제 친정과 조선 별동대 루프가 열린다.","E16","high"
"62","효종 62화","효종 62화","7667","7774","홍타이지가 난공불락 산해관을 깨뜨릴 묘책을 내놓으라고 도현을 지목한다.","채택되지 않은 우회책이 조선군을 산동 별동대로 빼내 공성 희생을 멈추는 역설적 보상이 된다.","산해관 정면 소모 대신 바다·만리장성 우회로 명 후방을 흔드는 대안을 설계한다.","도현은 산동 상륙이나 장자령 우회와 현지 조달을 제안하지만 홍타이지는 천하제일관을 정면으로 열겠다는 권위 때문에 거절하고 몽고·조선만 산동 별동대로 편성한다.","홍타이지는 조선과 명의 관계를 끊으려 조선 보병을 약탈전에 넣고 소현은 탈주 방지 볼모로 본진에 남긴다.","도현은 조선군을 버리지 못하게 자신도 임경업과 승선하고, 봉황상단에 별도 철수 선단을 미리 대기시켰다고 밝힌다.","산해관 공성 이탈과 왕자 동행으로 조선군의 생존 보장이 강화된다.","지위,정보,관계,세계","도현의 계책은 황제의 체면에 꺾여도 조선군을 독립 작전 무대로 이동시키는 실질 결과를 만든다.","청 수군 쉰 척이 이틀 항해 끝에 산동 북부 포구에 다가간다.","산해관 정면 해법 논쟁 루프가 닫힌다.","산동 상륙·약탈 거부와 독자 철수선 루프가 열린다.","E16","high"
"63","효종 63화","효종 63화","7775","7907","몽고족 전사들은 산동 포구에 먼저 내려 남자를 베고 여자를 끌고 가지만 조선군은 대오를 지킨다.","강제 약탈 작전에서도 민간인을 보호하고 유능한 현지 인재를 구하는 통치 선택이 드러난다.","조선군을 약탈과 분리하고 안전한 주둔지·보급 기반을 먼저 확보한다.","도현은 병사들에게 민가 약탈 금지를 거듭 명하고 은 여섯 냥으로 몽고 전사 셋에게서 가족을 지키다 다친 흑치영을 구한 뒤 악덕 지주 금 대인의 장원을 선점한다.","동맹 몽고군을 무력으로 막으면 자중지란이 나고, 조선군은 산해관 사상 뒤 이천 명뿐이며 청 수군이 철수하면 고립된다.","금 대인이 달아나며 챙긴 보석 궤짝과 곡식·비단 창고, 공유덕의 현지 잔류가 확보된다.","민간인 가족의 생존·안전한 쉰 방 장원·보급품과 보석이라는 관계·물질 보상이 지급된다.","관계,돈,세계,지위","조선군은 청·몽고 약탈대와 같은 깃발 아래서도 규율과 민생 보호로 별도 정당성을 만든다.","부상한 사내 흑치영이 도현의 장원에서 의식을 되찾는다.","산동 상륙·주둔지 선점 루프가 닫힌다.","흑치영 포섭·세곡 창고 작전과 봉황 선단 결합 루프가 열린다.","E16","high"
"64","효종 64화","효종 64화","7908","8046","금 대인 장원의 보석·비단·곡식이 확보되고 흑치영은 도현이 가족을 살려 준 사실을 안다.","약탈을 민가가 아니라 악덕 지주·국가 세곡에 집중해 명 후방 타격과 조선군 보급을 동시에 얻는다.","퇴로를 유지한 채 명 세곡 창고를 표적으로 정하고 노획물을 웅도로 빼낸다.","도현은 돈으로 입수한 명 군사지도에서 강가 세곡 창고를 표시하고, 박춘동의 교역선 열 척·판옥선 여섯 척을 무인도에 대기시킨 뒤 금 대인 교역선 두 척으로 장원 재물을 옮기게 한다.","공유덕은 몽고 전리품 운송 대가 삼 할을 챙기고, 세곡을 연속 공격하면 명군이 대비하며 봉황 함대 노출 위험이 있다.","임경업은 양민 대신 세곡을 치고 병력 보존을 우선한다는 계획을 받아들이며 독자 선단이 한 시진 거리에서 응답한다.","정밀 군사지도·해상 운송망·곡물과 보석, 청 수군 외 독립 퇴로가 지급된다.","돈,정보,세계,능력","봉황상단의 상업 선단이 왕자 군대의 정보·병참·전리품 회수 체계로 결합된다.","박춘동이 밤에 장원 재물을 웅도로 실어 나를 준비를 한다.","장원 보급·독자 퇴로 확보 루프가 닫힌다.","첫 세곡 창고 기습·흑치영의 선택 루프가 열린다.","E16","high"
"65","효종 65화","효종 65화","8047","8190","박춘동이 금 대인 재물을 세 척에 나눠 웅도로 보내고 도현은 이천 명을 이끌고 첫 세곡 창고로 간다.","정규군 세곡 거점을 최소 피해로 함락하고 백성 세금을 자체 군량·웅도 자산으로 전환한다.","경계가 허술한 창고를 기습해 곡식을 확보하되 불필요한 살육은 막는다.","척후 보고 뒤 예비 오백을 남기고 목책을 넘어 쐐기 진형으로 돌격해 수비대 삼백을 제압하며 도현도 직접 검을 들고 싸운다.","왕자가 소규모 전투에 직접 나서 부상 위험을 감수하고 풀어 준 포로가 원군을 부를 가능성이 있다.","도현이 무기를 버린 적은 살려주고 풀라고 명하고 열 채에서 세곡 약 오천 섬을 확인하자 봉황 선단에 연기 신호를 보낸다.","포로 살생을 줄인 군심·오천 섬 곡식과 첫 육해 합동 작전 성공이 지급된다.","능력,관계,돈,세계","도현의 전쟁은 민간 약탈이 아니라 부패한 세금 창고를 치고 항복자를 살리는 제한전 원칙을 갖는다.","근해 봉황 화물선들이 선착장으로 들어와 곡식 반출을 시작한다.","첫 세곡 창고 전투 루프가 닫힌다.","곡식 운송·추격 회피와 흑치영 포섭 루프가 열린다.","E16","high"
"66","효종 66화","흑치영","8191","8346","이천 병사가 세곡을 선단에 옮기고도 남은 오백 섬을 군량·공유덕 거래용으로 챙긴다.","세곡 성과가 병참으로 결산되는 동시에 구한 대장장이가 백제 명장의 후손이라는 인재 보상으로 전환된다.","연태 장원으로 안전히 복귀하고 흑치영의 정체·능력을 확인한다.","창고를 불태워 반출량을 감춘 뒤 사흘 만에 귀환하고, 도현은 회복한 흑치영을 만나 차 예법·철기점 경력과 흑치상지의 후손임을 알아본다.","풀어 준 포로가 습격 사실을 알렸고 흑치영은 침략군에 구조된 사실과 조선군의 역할 사이에서 적개심을 정리해야 한다.","도현이 잊힌 백제 명장 흑치상지를 정확히 칭송하자 흑치영의 경계가 존경으로 바뀐다.","약 사천오백 섬의 웅도 반출·오백 섬 군량과 유력 무인·대장장이 후보가 지급된다.","돈,관계,정보,세계","전리품 회수 뒤 이야기의 중심이 곡물에서 역사 정체성과 장기 가신 포섭으로 이동한다.","도현이 흑치상지의 후손에게 특별한 관심을 보인다.","첫 세곡 반출·연태 복귀 루프가 닫힌다.","흑치영 충성 선택·연속 세곡 타격 루프가 열린다.","E17","high"
"67","효종 67화","효종 67화","8347","8469","도현은 흑치영이 집안 수련법과 대장장이 기술을 지녔지만 몽고 약탈로 집·가게를 잃었다는 말을 듣는다.","구명 은혜가 명장의 후손을 가족 단위 가신으로 받아들이는 인재 보상으로 결실을 맺는다.","흑치영을 휘하에 들이고 세곡만 노리는 산동 작전을 확대한다.","도현은 가족까지 책임지고 국가·백성을 위해 큰사람이 되라 제안하며 시간을 주고, 아내의 지지를 받은 흑치영의 충성을 받아 묵빛 장검을 증표로 건넨다.","흑치영은 가족을 전쟁에 노출할 책임과 오랫동안 접은 장수의 꿈 사이에서 갈등한다.","흑치영이 목숨을 바치겠다고 맹세하고, 조선군은 일반 마을 대신 세곡 창고 다섯 곳에서 삼만 섬 넘게 털어 남는 곡식을 주민에게 나눠준다.","후대 명장 흑치영의 충성·가족 합류와 주민 호의, 삼만 섬 병참 자산이 지급된다.","관계,지위,돈,세계","민생 보호와 인재 발탁이 결합해 산동 주민은 조선군을 기다리고 현지 인재는 도현의 장기 세력으로 들어온다.","산동 도지휘사가 세곡 손실 문책을 두려워해 반개에게 정예 오천을 줘 조선군을 치게 한다.","흑치영 포섭·세곡 다섯 곳 타격 루프가 닫힌다.","반개 오천의 추격·소천곡 매복 루프가 열린다.","E17","high"
"68","효종 68화","효종 68화","8470","8616","명 수군 거점을 무혈 점령한 자리에서 도현은 반개의 도지휘사 직속군 오천이 접근한다는 급보를 받는다.","새 가신의 현지 지식이 수적 열세를 역전할 매복 계획으로 곧바로 국가 전력화된다.","병력 피해를 줄이면서 오천 추격군을 소천곡에서 격멸한다.","흑치영이 좁고 마른 숲의 소천곡을 추천하자 도현·임경업은 화공·화약 함정을 짜고, 도현은 기병 이백·보병 오백의 미끼를 직접 지휘해 반개의 본대를 유인한다.","조선군은 이천뿐이고 반개군은 오천 정예이며 왕자가 대장기를 든 채 충돌해 보병 후퇴 시간을 벌여야 한다.","성급한 반개가 숫자를 믿고 협곡으로 추격하고 도현의 기병은 실제 접전으로 미끼의 진위를 보인다.","흑치영의 첫 작전 채택과 매복 지형·전술 주도권이 지급된다.","능력,관계,세계,지위","영입한 개인의 장소 지식이 즉시 조선군 전체의 생존 가능성을 높이는 조직 보상으로 바뀐다.","도현의 이백 기병이 적과 부딪친 뒤 협곡 안으로 후퇴하기 시작한다.","반개군 대응 계획·소천곡 준비 루프가 닫힌다.","협곡 봉쇄·화공·비격진천뢰 결전 루프가 열린다.","E17","high"
"69","효종 69화","효종 69화","8617","8774","도현의 기병은 오십 명을 잃고도 반개 오천을 소천곡 깊숙이 끌어들인다.","위험한 유인 비용이 오천 정예 붕괴·포로 이천과 조선군의 압도적 군심 보상으로 돌아온다.","협곡 입구를 닫고 화공·원거리 무기로 반개군을 항복시킨다.","후방 화약으로 바위를 내려 입구를 막고 마른 숲에 불을 붙인 뒤 출구에서 궁시와 비격진천뢰 쉰 개를 퍼부어 반개를 죽인다.","기병 오십 명 희생, 왕자의 직접 유인, 산불 속 밀집 적군과 정면 충돌할 위험이 실제 비용이다.","지휘관 반개가 파편에 죽자 명군이 무기를 버리고 이천 명이 항복하며 도현은 병사들과 술·고기로 승리를 나눈다.","포로 이천·병장기·보급품, 흑치영의 첫 대승과 병사들의 봉림대군 천세가 지급된다.","능력,지위,관계,돈","도현-임경업-흑치영의 전술 결합이 수적 열세를 뒤집고 왕자 개인의 군사적 정당성을 군심에 새긴다.","몽고군이 제남에서 대패하고 명군 육만이 추격하자 조선군도 연태로 급히 철수한다.","소천곡 매복·반개군 격멸 루프가 닫힌다.","포로 처리·공유덕 철수 협상과 홍타이지 중병 루프가 열린다.","E17","high"
"70","효종 70화","암투 1","8775","8893","공유덕은 몽고 패전과 명 수군 출현을 핑계로 조선군을 버리려 하며 포로 이천 명을 요구한다.","산동 원정의 군사 보상이 조선인 노예 삼백 해방·병력 보존으로 환전되고 곧 청 제위 암투로 넘어간다.","힘을 감춘 채 청 함대로 철수하고 산동 성과를 사람·재산으로 보존한다.","도현은 봉황 함대를 드러내지 않으려고 포로 이천을 공유덕에게 넘기는 대신 격군 조선 노예 삼백을 받아내고 노획물은 독자 선단으로 웅도에 보낸다.","포로들이 청 노예로 팔릴 것을 알면서도 동맹 갈등과 독자 전력 노출을 피해야 하고 귀국 뒤 친명 조정의 문책 가능성도 있다.","함대 출항 뒤 홍타이지가 산해관에서 피를 토해 전군 철수했다는 소식과 역사보다 달라진 발병 시점이 밝혀진다.","병력 대부분 생환·조선인 삼백 해방·산동 노획물 보전과 지긋지긋한 전쟁 종료가 지급된다.","관계,지위,돈,세계","도현은 공개 포로를 버리는 냉혹한 교환으로 자기 백성·군대·숨은 함대를 지키고 청 권력 승계 국면에 진입한다.","요동에서 범문정 직인의 귀환 명령과 도현만 즉시 심양으로 오라는 예부 통지가 기다린다.","산동 철수·포로 교환 루프가 닫힌다.","홍타이지 중병·도르곤-범문정 제위 암투와 임경업 귀국 문책 루프가 열린다.","E18","high"
"71","효종 71화","효종 71화","8894","9031","요동에서 임경업은 청 내전을 바라지만 도현은 친왕별 팔기군 때문에 범문정과 도르곤이 타협할 가능성을 짚는다.","전쟁 성과가 병사 개인 보상·화약 자립·국제 상단 확장과 가족 귀환으로 결산된다.","조선군을 후하게 돌려보내고 심양에서 황제 유고·후계 다툼에 대비한다.","도현은 약 삼천 병사에게 은 서른 냥씩, 장수에게 비단·향신료를 주고 사흘 만에 심양으로 돌아와 장태범에게 양 진영 감시를 지시한다.","황제 위중 소문으로 민심이 흔들리고 범문정은 친왕 결집을 유도하며 도현은 출산 임박한 장씨를 오래 보지 못했다.","웅도 화약 공방이 월 여든세 근 생산 가능해지고 북경·왜국 지점 설치로 유황 확보까지 추진된다.","군심·화약 자립·북경과 왜국 진출, 장씨와 태아의 무사 확인이 지급된다.","관계,돈,능력,세계","산동 전리품이 병사 보상과 군수 산업·국제 물류망으로 재투자되고 도현은 전장 지휘자에서 후계 위기 관리자·가장으로 돌아온다.","도현은 관저 외부 활동을 자제하고 청 상황을 한양에 긴급 보고한다.","산동 원정 보상·심양 귀환 루프가 닫힌다.","홍타이지 사망·청 제위 암투와 장씨 출산 루프가 열린다.","E18","high"
"72","효종 72화","효종 72화","9032","9140","소현세자는 홍타이지가 산해관 포격을 지휘하다 뒷목을 잡고 쓰러져 정신까지 오락가락한다고 보고한다.","정확한 정보와 불개입 원칙이 볼모 관저를 제위 전쟁의 희생양에서 지키는 보상으로 작동한다.","도르곤과 범문정 어느 쪽에도 붙지 않고 후계 다툼의 실제 세력 구도를 감시한다.","도현은 범문정이 대선·아제격·다택을 만난 정보를 공유하고 예친왕 우세에도 관저 무력으로 기여할 수 없어 개입하면 경계만 산다고 관리들을 설득한다.","관저 관리 일부는 승자에게 줄을 대 처우를 바꾸자고 주장하고, 어느 편이 져도 조선이 보복 대상이 될 수 있다.","소현세자가 도현의 관망안을 채택해 정보만 모으기로 하고, 홍타이지 황비는 어린 둘째 황자의 즉위를 위해 어의를 협박한다.","형제의 공동 외교 방침과 청 친왕·이신 동향의 정보 우위가 지급된다.","정보,지위,관계,세계","조선 관저는 제위 다툼의 하위 참가자가 아니라 양쪽을 읽되 군사 개입을 거부하는 독립 판단 주체가 된다.","황비가 어의에게 가족을 빌미로 황제에게 강한 양귀비 환약을 먹이라고 강요한다.","청 후계 세력 분석·관망 결정 루프가 닫힌다.","황비의 유언 조작·홍타이지 최후 루프가 열린다.","E18","high"
"73","효종 73화","효종 73화","9141","9275","홍타이지 황비는 어의의 가족을 인질로 삼아 자신에게 협조하지 않으면 몰살하겠다고 압박한다.","병상의 개인 범죄가 청 황위 승계라는 국가 규모 결과를 만들어 내는 암투의 핵심 전환점이다.","둘째 황자에게 황위를 넘긴다는 친필 칙서를 홍타이지에게 받아낸다.","차갑게 유지한 침전에서 어의가 양귀비 환약을 먹여 황제를 잠시 깨우자 황비는 붓을 쥐여 이황자 양위 칙서에 수결하게 한다.","어의는 황제 살해와 가족 몰살 사이에서 무너지고, 중병 황제의 판단 능력과 칙서 정당성은 사실상 훼손된다.","홍타이지가 벌레 같은 필체로 수결한 직후 숨을 거두고 황비가 유일한 친필 명분을 손에 넣는다.","옥새와 황궁 내부 통제권을 가진 황비·이황자의 생존 카드가 지급된다.","지위,세계,관계,정보","도르곤-범문정 양강 구도에 황비의 위조에 가까운 유언 칙서가 들어오며 승계 판이 재편된다.","어의가 황제의 맥이 완전히 끊겼음을 확인한다.","황비의 어의 협박·유언 수결 루프가 닫힌다.","홍타이지 사망 발표·황궁 선점과 무력 충돌 루프가 열린다.","E18","high"
