sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
260,"260화","",62558,62808,"일식집 회동을 강산용역이 도청한 상태","가족을 지키는 조직이 옛 복수 때문에 흔들리는 감정적 비용","장우혁의 폭주를 막고 곽도원을 제도적으로 제거할 계획을 세운다","도청 기록을 듣고 장우혁에게 군산 화재의 과거와 곽도원에 대한 복수심을 묻는다","장우혁은 감금 여성들을 구하지 못한 죄책감과 새 가족을 지켜야 할 책임 사이에 있다","장우혁이 군산 시절을 짐승의 시간이라 부르며 자신의 책임을 인정한다","강산용역의 충성 뒤에 숨은 상처와 곽도원 제거의 도덕적 명분을 얻는다","관계·감정 비용","감시 능력이 정보 보상만 주지 않고 핵심 인물의 트라우마를 드러내는 비용으로 작동한다","준수가 장우혁에게 모든 행동을 멈추라고 명령한다","김 할매·곽도원 음모 파악","법과 언론을 통한 응징","C10","high"
261,"261화","",62809,63083,"장우혁이 칼로 복수하려는 충동에 휩싸인 상태","복수를 가족 보호와 공권력 응징으로 바꾸는 관계 보상","장우혁을 가족으로 붙들고 손광희의 언론을 가동한다","새 아이와 차보희를 이유로 복수를 멈추게 하고 대신 법·여론으로 곽도원을 치겠다고 약속한다","장우혁의 죄책감은 쉽게 사라지지 않고 곽도원도 김 실장·장우혁에게 선물을 보내려 한다","차보희의 임신과 곽도원의 고양이 머리 협박 계획이 교차한다","장우혁은 준수에게 응징을 맡기고 아버지가 될 행복을 받아들인다","가족 결속·응징 방식","준수의 말과 보호 능력이 폭력 인력을 가족·제도권 수호자로 환전한다","손광희에게 성인오락실 기획기사를 맡기고 협박 택배가 발송된다","장우혁의 사적 복수","언론전과 가족 협박","C10","high"
262,"262화","",63084,63353,"김 할매가 삼풍에 51% 담보를 요구한 직후","썩은 동아줄이 오히려 삼풍을 준수 쪽으로 밀어주는 역전","삼풍 회장을 대산호텔 협상장으로 불러 인수를 마무리한다","김 할매의 사채 조건과 박종철의 즉시 미팅 응답을 교차시키고 손광희에게 도박 중독·조폭 자금 기사를 설계한다","삼풍은 어음 만기 이틀 전이고 김 할매는 더 비싼 조건으로 흔든다","삼풍 회장이 김 할매 대신 강산홀딩스에 먼저 전화를 건다","준수의 금융 압박이 합법적 매각 협상으로 전환된다","인수 주도권·언론 준비","적의 개입이 오히려 준수의 신뢰도를 높여 인수 기회를 확정한다","대통령과 비밀 면담을 잡고 가족 협박이 터질 조짐이 보인다","김 할매의 삼풍 접근","삼풍 최종 담판과 도박 여론전","C10","high"
263,"263화","",63354,63703,"손광희와 여론전 문구를 정리하던 상태","가족을 건드린 협박이 준수의 보호 책임을 폭발시키는 위기","엄마·혜원을 보호하고 삼풍 인수와 곽도원 응징을 동시에 진행한다","성인오락실 기사를 확정한 뒤 잘린 고양이 머리 택배 전화를 받고 장우혁을 엄마 곁으로 재배치한다","엄마가 공포에 떨고 혜원이 트라우마를 입을 뻔했으며 장우혁은 분노로 운전까지 흔들린다","협박 발신자가 곽도원일 가능성을 장우혁의 수법 기억으로 확정한다","가족 보호 체계를 운전·경호·생활공간 단위로 즉시 재편한다","가족 안전·총수 책임","부와 정보가 있어도 예측 못 한 가족 위협을 막지 못하는 한계와 책임이 선명해진다","삼풍 회장이 두 시간 뒤 준수를 기다리고 있다","언론 기사 준비","고양이 머리 협박과 삼풍 담판","C10","high"
264,"264화","",63704,63973,"엄마 집 경호를 재배치하고 곽도원 응징을 결심한 상태","분노를 접고 수사·인수 두 판을 동시에 닫는 속도","곽도원 영장을 실행시키면서 삼풍의 사업권을 산다","손광희 기사와 안도길의 체포·압수·구속영장을 확인한 뒤 대산호텔에서 삼풍 회장에게 필요 자금을 묻는다","가족 공격에 대한 감정을 통제해야 하고 삼풍은 김 할매라는 대체 자금줄을 갖고 있다","안도길이 이미 영장을 확보했고 삼풍 회장은 사업권 양도 조건을 인정한다","사적 보복이 검찰 절차로 전환되고 삼풍 협상도 가격 단계로 진입한다","법적 힘·협상 자제","분노를 법과 계약으로 바꾸는 능력이 안전한 응징과 인수 주도권으로 환전된다","삼풍 회장이 2천억을 요구한다","응징 준비 완료","삼풍 최종 가격과 곽도원 체포","C10","high"
265,"265화","",63974,64197,"삼풍 회장이 백화점·사업권 대가로 2천억을 부른 상태","사람 목숨과 미래 랜드마크를 포함해 1천5백억을 베팅하는 보상","삼풍을 인수해 붕괴를 막고 첫째 누나의 사업 기반을 만든다","1천억에서 재고 포함 1천5백억으로 올려 계약하고 즉시 철거·주변 토지 매입·50층 복합백화점을 지시한다","시장가보다 비싼 가격과 철거·신축비를 더 부담해야 한다","삼풍 회장이 다음 날 매각 발표와 즉시 계약에 동의한다","대참사 예방·유통 거점·첫째 누나의 경영 기반을 한 번에 얻는다","사회 보호·가족 보상·자산","미래기억의 책임이 생명 구조와 가족 재기, 부동산 가치로 복합 환전된다","IMF를 새로운 성장기로 준비하겠다는 선언으로 넘어간다","삼풍 매각 협상","철거·대산백화점 신축과 IMF 준비","C10","high"
266,"266화","",64198,64464,"삼풍 인수 뒤 모든 계열사 통합과 내부 구멍을 고민하는 상태","사행성 사업의 뿌리를 공권력으로 뽑는 반격 개시","김 할매·곽도원의 사업·조직·돈줄을 동시에 끊는다","대산 사무실을 통합 보고 종착지로 만들고 손광희 기사 확인 뒤 황소 부장검사에게 수사를 요청한다","성인오락실은 전국 골목에 퍼졌고 언론·검찰 동원은 유착 비판을 받을 수 있다","호수이야기 시장 90%가 두 사람 회사에 집중돼 있어 한 번의 수사로 구조를 칠 수 있다","조직 통합 구상과 사법 인맥 총동원이 하나의 지휘 체계로 묶인다","그룹 통합·공권력","가족을 지킬 필요가 흩어진 기업·정보·법조망을 중앙 통제하는 능력으로 환전된다","황소 부장검사가 준수의 요구를 듣는다","삼풍 인수","성인오락실 전면 수사와 그룹 통합","C10","high"
267,"267화","",64465,64707,"신문 특집과 영장 집행이 같은 날 시작된 상태","주먹을 예상한 조폭에게 42개 혐의 영장을 들이미는 응징 지급","곽도원과 김 할매를 도주 전에 체포하고 범죄 자금을 동결한다","황소 부장·국세청 공조를 확인하고 안도길이 곽도원 사무실에 체포·압수·구속영장을 동시에 집행한다","수사기관을 사익에 썼다는 비판 가능성과 여죄 입증 부담이 남는다","곽도원은 장우혁의 보복만 예상해 검찰 기습을 전혀 대비하지 못한다","곽도원의 조직·돈줄이 무너지고 김 할매 체포도 동시에 진행된다","법적 응징·가족 안전","언론·검찰·정보망이 물리적 폭력 없이 적 조직을 해체하는 보상으로 환전된다","전화 너머 김 할매에게도 체포가 임박했음을 알린다","곽도원 협박","김 할매 구속과 여죄 수사","C10","high"
268,"268화","",64708,64964,"곽도원이 체포되고 김 할매가 도주를 시도하는 상태","범죄자 몰락에서 FDA 승인·나스닥 상장으로 급전환하는 대형 보상","김 할매까지 구속하고 대산제약 상장 자본으로 화이자 인수를 시작한다","김 할매의 매수 시도를 추가 혐의로 만들고 두 달 뒤 FDA 승인·발기부전 치료제 판매·나스닥 상장을 보여 준다","29% 공모로 지분을 내놓고 화이자 적대 인수에 116억 달러를 투입한다","주당 120달러·시총 400억 달러로 준수 자산이 204억 달러 늘어난다","범죄 위협은 제거되고 대산제약이 세계 기업을 사는 자본력을 얻는다","사회 안전·자본 규모","법적 승리와 신약 능력이 각각 가족 안전과 116억 달러 현금으로 환전된다","화이자 CEO가 준수에게 먼저 전화한다","김 할매·곽도원 구속","화이자 합병 협상","C11","high"
269,"269화","",64965,65112,"화이자가 대산의 지분 매집을 두려워해 연락한 상태","저가 에이즈 약을 자원 개발권으로 바꾸는 세계 전략","화이자 특허와 경영 노하우를 질서 있게 흡수할 합병안을 만든다","아버지에게 아프리카 치료제·자원권 교환을 설명하고 화이자 CEO와 합의 서명 직전까지 간다","적대 인수로 이기면 인재 이탈과 글로벌 운영 마비가 생길 수 있다","화이자가 먼저 합병을 제안하고 준수는 기존 경영진 유지가 필요하다고 판단한다","가족의 신뢰와 합의 인수라는 더 낮은 마찰의 승리 구조를 얻는다","글로벌 경영·공익 명분","신약·자본 능력이 특허권뿐 아니라 국가 자원외교 레버리지로 확장된다","화이자 CEO가 최종 조건을 묻는다","화이자 연락","45% 지분과 합병 서명","C11","high"
270,"270화","",65113,65278,"화이자 CEO가 합의 필요성을 의심하는 서명 직전","45% 지분의 강압을 10년 고용보장으로 바꾸는 성숙한 인수","화이자를 대산제약에 흡수하되 운영 조직을 보존한다","특허가 목적임을 밝히고 완전고용·CEO 10년 보장을 약속해 합병 서명을 받는다","기존 경영진에게 장기간 권한을 맡기고 스칼릿 승계까지 기다려야 한다","화이자 CEO가 좋은 조건이라 인정하고 최종 서명한다","세계 최대급 제약사의 특허·인재·유통망과 시총 1천억 달러 전망을 얻는다","기업 지위·인재 보존","적대적 지분 권력이 존중·고용 안정으로 변주되어 세계 경영 신뢰로 환전된다","삼풍 철거 결과와 대산백화점 신축안이 보고된다","화이자 합병","삼풍 안전 검증과 그룹 통합","C11","high"
271,"271화","",65279,65488,"삼풍 철거로 붕괴 위험을 확인하고 새 백화점을 설계하는 상태","예방한 참사를 아시아 최고 랜드마크와 그룹 통합으로 바꾸는 확장","121층 아시아무역센터·면세점·에르메스를 갖춘 유통 상징을 만든다","해외 건설사 인수로 초고층 기술을 확보하고 면세점·에르메스 입점을 지시한 뒤 대산·강산 통합 주총을 소집한다","서울 고도제한과 대산건설의 기술 부족, 121층 안전 비용이 크다","진성·삼정이 통합 시 대산이 재계 1위가 된다고 판단해 긴급 대응한다","삼풍 자리의 안전 보상과 대산 재계 1위 청사진을 동시에 얻는다","사회 상징·기업 규모","참사 예방이 도시 랜드마크·면세점·재계 인정으로 환전된다","진성은 적대 인수를 걱정하고 삼정은 혁신을 선언한다","삼풍 철거·안전 확인","통합 주총과 재계 1위","C11","high"
272,"272화","",65489,65692,"대산·강산 통합 임시주총이 열린 상태","숨은 설계자가 공식 후계자·최대주주로 데뷔하는 최대 인정","통합을 확정하고 진성그룹 인수전과 IMF 준비를 공개한다","아버지에게 후계자로 소개받고 금산분리 해법·대산생명 전환·재계 1위 효과를 설명한 뒤 진성 계열사 주식 매수를 선언한다","공식 얼굴이 되면 검사 진로와 익명성을 잃고 모든 시장 발언에 책임을 져야 한다","주주들이 대산이여 영원하라를 외치며 준수와 아버지를 환호한다","준수는 가족의 숨은 천재에서 재계 1위 그룹 공식 후계자로 올라선다","가족·기업·사회적 인정","능력의 누적 보상이 후계자 지위·최대주주 권위·대중 환호로 완전히 환전된다","2년 뒤 IMF를 대산의 도약기로 만들 준비가 시작된다","대산·강산 통합","현금결제·반도체 투자·IMF 대비","C11","high"
273,"273화","",65693,65904,"통합 후 1996년 새해 대산이 재계 1위가 된 상태","성공 뒤 현금 결제라는 생태계 보호 비용을 선제 부담하는 과제","IMF 전 연쇄부도를 막도록 3천7백 협력사 거래를 현금화한다","아버지 발표를 대신 설명하며 어음 결제를 전면 현금으로 바꾸고 20조 유보금을 근거로 든다","현금 결제는 유동성을 묶고 협력사 가격·회계 시스템을 모두 바꿔야 한다","준수의 자산이 700억 달러, 대산 유보금이 20조라는 체력이 확인된다","재계 1위의 힘을 협력사 생존과 공급망 안정에 쓰는 경영 원칙이 열린다","기업 책임·유동성","부의 규모가 가족 보상에서 산업 생태계 안전망으로 환전된다","임원들이 어음 할인 현실과 현금 전환 방식을 논쟁한다","통합 후 지배구조","현금결제와 10조 반도체 투자","C12","high"
274,"274화","",65905,66090,"임원들이 현금 결제의 필요성과 부작용을 따지는 상태","상생 선언 뒤 10조 원 반도체 전쟁을 동시에 여는 과감한 전환","협력사를 살리며 불황 전 반도체 생산능력을 선점한다","어음 할인 손실을 설명하고 현금 결제를 홍보하게 한 뒤 유보금 절반인 10조 반도체 투자를 발표한다","단기 유동성과 납품가 논란, 2~3년 뒤 반도체 불황을 감수한다","임원들이 현금 결제를 공급망 보험으로 인정한 직후 10조 발표에 다시 놀란다","상생 명분과 경쟁사 압도용 설비 자본을 동시에 확보한다","사회 신뢰·산업 투자","재계 권력이 협력사 안정과 치킨게임 탄약이라는 상반된 보상으로 변주된다","불황을 알면서 왜 지금 투자하느냐는 아버지 질문이 남는다","현금 결제 원칙","메모리·비메모리 치킨게임","C12","high"
275,"275화","",66091,66260,"불황 예측에도 10조 투자를 하겠다는 발표 직후","램버스·K패드·스마트폰 수요로 치킨게임을 버티는 구체 전략","메모리 물량전과 비메모리 진입을 동시에 추진한다","삼정보다 1원 더 투자하고 램버스 공장을 K패드 자체수요로 돌리며 저가 판매까지 선언한다","생산단가가 높고 불황이 오면 재고·설비 손실이 커져 대산도 함께 굶을 수 있다","준수는 경쟁 닭이 굶어 죽을 때까지 간다고 명시한다","반도체 세계 1위와 스마트폰 공급망을 향한 실행 기준이 세워진다","산업 능력·위험 감수","미래제품 지식이 생산설비와 가격전쟁 전략으로 환전되지만 막대한 현금 비용을 요구한다","에이즈 치료제 매출 30% 포기분을 어떻게 벌충할지 묻는다","10조 투자 방향","저가 에이즈약과 자원외교","C12","high"
276,"276화","",66261,66444,"에이즈 치료제 이익 포기의 대체수익을 설명해야 하는 상태","약값을 낮춰 국가 자원권을 얻는 상생형 보상과 경쟁사 공포","에이즈 약을 외교·에너지 진출 카드로 전환한다","중국·인도·남아공에 정상가격 치료제를 공급하고 자원개발권을 받는 전략을 확정·홍보한다","제약 매출과 주가가 30% 하락할 수 있고 자원 개발은 실패 가능성이 높다","삼정이 대산의 반도체 3개 공장·인도 진출·K패드 성장에 생존 위기를 느낀다","대산에 선한 글로벌 이미지와 에너지 권리 통로가 생기고 경쟁사들은 전략을 바꾼다","국제 명성·자원권","제약 독점 포기가 공익 신뢰·자원외교·경쟁사의 인정으로 환전된다","삼정이 인터넷폰·바이오 진출로 반격을 준비한다","에이즈 치료제 가격 결정","삼정 반격과 스티브 영 영입","C12","high"
277,"277화","",66445,66674,"삼정이 대산의 다각 경쟁에 대응책을 찾는 상태","경쟁사와 애플이 뒤늦게 스마트폰을 떠올리는 동안 핵심 인재를 빼오는 전환","스티브 영을 대산전자의 문화 창조자로 영입한다","삼정의 인터넷폰 결정을 보여 준 뒤 애플 내부 복귀 논의보다 먼저 김포공항에서 20% 지분을 제시한다","20% 양도는 준수의 51% 지배력을 약화시키며 아버지도 과도한 베팅이라 반대한다","애플 임원이 스티브 영 복귀를 주장할 때 이미 그가 한국에 도착한다","경쟁사의 창업자와 혁신 상징을 대산 협상장으로 선점한다","인재 확보·지배력 비용","자본력이 특허나 회사가 아닌 세계급 사람을 사는 능력으로 변주된다","스티브 영이 아직 약속한 것은 없다며 조건을 듣는다","삼정 반격","스마트폰 시제품과 20% 지분 협상","C13","high"
278,"278화","",66675,66896,"스티브 영이 한국까지 왔지만 애플에 미련이 남은 상태","가족 재기와 세계급 인재 설득을 한 호텔 안에서 연결하는 회차","스티브에게 애플을 되찾을 더 큰 판을 보여 준다","첫째 누나의 호텔 경영 기반을 회상하고 K패드가 애플을 압박한 상황·대산의 애플 인수 계획을 설명한다","스티브는 자신이 만든 회사에 애착이 있고 접대보다 실물·지분·목표를 검증한다","준수가 철제 보안가방에서 비밀 스마트폰 시제품을 꺼낸다","가족에게는 호텔이라는 재기 기반, 스티브에게는 새 문화창조 무대를 제공한다","가족 보상·인재 설득","준수의 능력이 누나의 경제적 독립과 세계 인재의 호기심으로 각기 환전된다","스티브가 시제품의 정체를 묻는다","호텔 가족사업","스마트폰 공개와 영입 수락","C13","high"
279,"279화","",66897,67111,"스티브 영 앞에 비밀 스마트폰 시제품이 놓인 상태","아이폰 이름과 빅마운틴 미래를 창업자 본인에게서 얻는 대형 지급","스티브를 휴대전화 사업부 사장으로 계약하고 애플 인수 로드맵을 맡긴다","인터넷폰의 문화 혁명을 설명하고 대산전자 20%를 제시하며 합병 후 사명을 함께 정한다","준수는 과반 중 20%를 내주고 스티브의 건강·장기 충성을 관리해야 한다","스티브가 빅마운틴과 아이폰 이름을 제안하고 계약서에 서명한다","대산은 애플 창업자·스마트폰 브랜드·문화창조 능력을 한꺼번에 얻는다","인재·브랜드·미래제품","사람을 알아보는 능력이 20% 비용을 치르고 세계 전자산업의 핵심 인재로 환전된다","6개월 건강검진 특약과 애플의 반응이 남는다","스티브 협상","빅마운틴·아이폰 개발과 애플 인수","C13","high"
280,"280화","",67112,67295,"스티브 영 영입이 미국에 공식 발표된 상태","애플의 오판과 스티브의 소프트웨어 선행이 영입 가치를 증명한다","스마트폰 하드웨어·앱 생태계와 국가 인터넷 기반을 함께 준비한다","애플의 스마트폰 제안을 묵살하는 장면 뒤 스티브의 소프트웨어 부서 신설을 지지하고 중국 비자·청와대 면담을 잡는다","인터넷 보급이 낮고 스마트폰만 먼저 만들어서는 사용할 생태계가 없다","스티브가 이미 앱스토어형 수익 구조를 준비하고 있음이 확인된다","20% 지분의 대가가 하드웨어 밖 소프트웨어 생태계 설계로 즉시 돌아온다","제품 생태계·정책 준비","인재 영입 보상이 앱 플랫폼 통찰로 환전되고 국가 인프라 부족이 다음 비용으로 드러난다","다이애나 티타임·중국 투자·청와대 인터넷망 제안이 열린다","스티브 영 영입","국가 인터넷 기반과 중국 IT 선점","C13","high"
281,"281화","",67296,67559,"스티브가 소프트웨어를 준비하고 준수가 중국·청와대 일정을 잡은 상태","마윈의 창업과 대통령 설득을 한 축으로 연결하는 국가·해외 선점","한국 인터넷망과 중국 전자상거래의 출발점을 앞당긴다","마윈의 차이나엘로우페이지 창업을 보여 준 뒤 비밀 안가에서 대통령에게 선거자금 대신 국책사업을 제안한다","마윈은 월 12달러 교사직을 버리고 투자자가 없으며 대통령은 총선 자금과 성과를 원한다","대통령이 불곰사업처럼 이번에도 어떤 국책 성과를 줄지 묻는다","한국 대통령과 중국 창업자라는 두 개의 미래 레버리지에 동시에 접근한다","정책 영향·글로벌 투자","미래지식이 한 기업의 제품을 넘어 국가 인프라와 해외 창업자 발굴 능력으로 확장된다","준수가 국가 성장력 사업의 이름을 꺼내려 한다","중국 투자 계획","인터넷 기반 국책사업","C14","high"
282,"282화","",67560,67760,"대통령이 국가 성장력 사업이 무엇인지 묻는 상태","인터넷을 경부고속도로급 뉴딜로 설득해 국가 결정을 얻는 보상","개인컴퓨터·인터넷 회선 보급을 정부 지원사업으로 만든다","미국 IT 광풍·고용·총선 표·전자산업 효과를 설명하고 경제수석의 동의를 끌어낸다","대산전자 특혜로 비칠 수 있고 정부 예산·부처 조율을 실제로 실행해야 한다","대통령이 정부 지원사업 지정은 어렵지 않다고 승인한다","대한민국 인터넷 강국 시점을 앞당길 첫 국가결정과 대산전자 수요 기반을 얻는다","국가 정책·사회 영향","기업가의 설득 능력이 국가 인프라·고용·미래 시장이라는 사회적 보상으로 환전된다","강철중이 항공모함 해체와 지역구 민심 사이에서 선택한다","청와대 인터넷 제안","정부 발표와 스마트폰 하드웨어 보완","C14","high"
283,"283화","",67761,67975,"인터넷 국책사업 승인을 얻은 뒤 스마트폰 연구소를 점검하는 상태","만능 주인공도 놓친 터치스크린을 전문가가 지적하는 생산적 실패","스마트폰 출시를 늦추고 터치스크린·앱 생태계부터 다시 만든다","스티브의 버튼식 인터페이스 비판을 받아들이고 내년 출시 목표를 완성 시점까지 연기한다","이미 투입한 시간·자본을 다시 써야 하고 준수의 조급함과 확장 과잉이 지적된다","준수가 터치스크린을 놓쳤음을 인정하고 스티브에게 전권을 준다","스티브와의 관계가 고용주·경영자에서 충고를 수용하는 동료로 깊어진다","능력 한계·인재 신뢰","만능성 반복을 깨고 전문 인재의 반론이 일정 지연이라는 비용과 제품 완성도 보상으로 작동한다","스티브가 연 1회 기기 외의 지속 매출을 묻는다","국책사업 승인","스마트스토어 수익모델과 터치스크린 재개발","C14","high"
284,"284화","",67976,68157,"스티브가 하드웨어 매출 주기의 한계를 묻는 상태","앱 결제 생태계와 정부 인터넷 보급이 같은 회차에서 현실화되는 지급","스마트스토어·터치스크린·정부 PC 보급을 한 생태계로 묶는다","스티브에게 처음부터 재개발 전권을 주고 한 달 뒤 정부의 인터넷·PC 지원 발표를 확인하며 중국 출장에 오른다","개발 리셋과 정부 특혜 비판, 대산전자·대산텔레콤 보조금 이해상충이 남는다","정부가 원래 역사보다 2년 일찍 인터넷 기반사업을 공식 발표한다","스마트폰 서비스 수익과 전국 시장 수요, 중국 투자로 넘어갈 시간적 우위를 얻는다","제품 생태계·국가 시장","인재·정책 능력이 하드웨어 판매를 넘어 반복 결제·전국 수요·2년 선점으로 환전된다","차이나엘로우페이지 창업자와의 미팅이 다음 목적지로 잡힌다","인터넷 국책사업","마윈 투자와 통신·제조 이해상충 대책","C14","high"
285,"285화","",68158,68366,"대산 통합 뒤 리버마운틴이 독립 해외투자 창구로 남고 중국 투자가 시작된 상태","파산 직전 마윈을 선점해 중국 전자상거래 입구를 잡는 새 약속","차이나엘로우페이지에 투자해 훗날 알리바바의 지분과 시간을 선점한다","그레이·마이클의 투자 성향 조율 뒤 항저우에서 중국어로 마윈을 만나 선악의 저울을 연다","중국 인터넷 기반이 거의 없고 마윈은 자금난·주도권 상실을 두려워한다","마윈이 소프트뱅크·야후보다 먼저 온 준수 투자를 유일한 생존 기회로 받아들인다","중국 12억 시장의 플랫폼 입구와 미래 창업자와의 직접 협상권을 얻는다","글로벌 투자·인물 판별","언어·미래정보·선악의 저울이 해외 창업자 발굴과 중국 시장 선점으로 환전된다","선악의 저울 결과와 실제 투자 조건은 다음 회차로 이어진다","리버마운틴 독립 운영","차이나엘로우페이지 투자 협상","C15","high"
