sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
"73","73화","","17699","17978","허상도는 여덟 살 아들이 사채를 쓰겠다는 계획을 걱정하지만 실적은 인정한다.","수학 천재·투자 천재의 보상이 공익 명분과 전국 복지망으로 확장된다.","김 할매 소개를 받고 가족 평판을 위한 보육원·양로원 사업을 시작한다.","1일 수익과 자금세탁 유인을 설명하고 형제복지원 사태 뒤 수도권 땅에 복지시설을 짓게 한다.","김 할매는 악덕 큰손이고 복지사업도 충성 인재를 기르는 계산과 섞여 있다.","국제 수학 경시대회 1등이 확인되고 허상도가 복지시설 건립을 즉시 지시한다.","학업 성과가 하버드 지원 자격, 아버지 자선가 평판, 인재 풀로 환전된다.","사회적 인정·평판·인재","허상도는 돈만 버는 사채업자에서 공개 복지사업가로 경로를 튼다.","김 할매가 일본 투자 통로를 탐내기 시작한다.","국제 수학대회 결과; 복지 지시","김 할매 협상; 하버드 입학; 사법시험","A14","high"
"74","74화","","17979","18202","김 할매는 허상도의 일본 수익을 눈치채고 같은 통로를 찾는다.","믿을 사람과 확장 한계를 점검하며 다음 산업 파트너를 가족 안에서 발굴한다.","일본 현지 대리인과 둘째 매형 전자사업 연결을 준비한다.","박 비서에게 나카타 신뢰도를 묻고 둘째 매형의 휴대전화·카메라 상상을 확인한다.","한 사람에게 모든 실행을 의존하는 어린 나이가 치명적 약점이다.","박 비서가 대안을 더 만들라고 충고하고 둘째 매형이 스마트폰 개념을 상상했음이 확인된다.","보좌 능력의 한계가 인재 확장과 전자사업 새 과제로 바뀐다.","인재·사업 목표","박 비서 1인 체제에서 나카타·둘째 매형까지 실행망을 넓힐 계획이 생긴다.","하버드 서류와 사법시험·출간으로 공적 이슈를 더 만들려 한다.","박 비서 대안 부재","둘째 매형 미팅; 나카타·빠칭코; 김 할매","A15","high"
"75","75화","","18203","18441","국제 수학대회 1등만 담은 하버드 지원서는 합격 가능성이 10% 미만이다.","능력 하나의 반복을 피하고 법·출판·시험이라는 다른 증빙을 조합한다.","하버드가 무시할 수 없는 천재 서사를 만든다.","사법시험 응시, 재테크·법률서 출간, 법대 교수 추천서를 동시에 추진한다.","미국 대학은 나이·학력·관계 형성까지 보고 미래 법과 현재 법의 차이로 원고 오류도 난다.","박 비서도 사법시험을 이슈 카드로 추천하고 재테크 책은 인쇄 단계에 들어간다.","수학 능력이 복합 공인 경력 설계로 확장된다.","사회적 인정·능력","허준수는 수학 신동에서 법률가·저자 후보로 정체성을 넓힌다.","허상도가 김 할매의 위험을 경고하지만 면담을 허용한다.","하버드 1차 서류 준비","사법시험; 출판; 김 할매 덫","A15","high"
"76","76화","","18442","18681","허상도는 김 할매를 돈을 가져선 안 될 사람이라 보고 아들이 이용당할까 걱정한다.","악인의 탐욕을 버블로 유도해 스스로 파멸시키는 검사식 덫을 설계한다.","김 할매 자금을 끌고 환전 수수료를 챙기면서 향후 철수 때 설거지 상대를 만든다.","허상도와 공모해 외환 단속을 강화하고 자신들만 통로를 가진 뒤 김 할매를 찾아간다.","환치기는 불법이고 버블이 일찍 터지면 허준수·허상도도 함께 망한다.","장세중의 특별단속으로 외부 환전길이 막히고 김 할매의 조급함이 극대화된다.","정치 빚을 이용한 독점 통로가 협상 권력으로 바뀐다.","자본·도덕적 비용","허준수는 정의 명분 아래 불법 환치기와 시장 조작까지 감수한다.","4·13 호헌조치 직후 김 할매와 직접 대면한다.","김 할매 이용 여부","20% 수수료; 버블 설거지; 형사 위험","A15","high"
"77","77화","","18682","18955","김 할매는 정치 혼란과 차명 자산에도 익숙해 금융실명제 협박만으로 움직이지 않는다.","상대의 공포가 안 먹히자 즉시 수익 욕망으로 갈아타는 협상 변주를 준다.","일본 투자 욕심을 확정해 허상도 통로에 의존하게 한다.","1일 10% 수익과 110% 대출을 제시하고 사법시험 응시 절차도 병행한다.","김 할매는 50년 사채 경력으로 쉽게 속지 않고 법무부는 여덟 살 응시 서류를 누락하려 한다.","장세중의 전화로 사법시험 응시 방해가 멈추고 김 할매의 욕심이 커진다.","자본 협상과 법 제도 진입 모두 아버지·권력 후광으로 열린다.","협상력·사회적 권한","허준수는 큰손과 법무부가 무시할 수 없는 존재로 상승한다.","30억 엔 통장을 증거로 김 할매에게 최종 선택을 요구한다.","사법시험 응시 가능성","김 할매 투자; 권력 후광 비용","A15","high"
"78","78화","","18956","19222","김 할매는 통로는 탐내지만 20% 수수료와 어린 협상자를 의심한다.","말이 아니라 잔고와 선택지 제한으로 강남 최대 큰손을 굴복시킨다.","환전 수수료 20% 조건을 확정하고 김 할매를 일본 버블에 태운다.","빌린 15억 엔을 합쳐 30억 엔처럼 보이는 통장과 50억 엔 부동산을 제시한다.","과장된 잔고는 사실상 사기이며 들키면 평판·형사 위험이 크다.","김 할매가 조건을 수락하는 반면 하버드는 나이를 이유로 첫 지원을 거절한다.","투자 협상은 성공하지만 사회 인정에는 성과 하나로 부족하다는 비용이 남는다.","자본·사회적 인정","허준수는 외부자금 통로를 얻고 동시에 하버드 실패를 경험한다.","사법시험과 둘째 매형 합작이 다음 인정·사업 과제가 된다.","김 할매 1차 협상","환전 실행; 하버드 재도전; 사법시험","A15","high"
"79","79화","","19223","19497","하버드 첫 지원은 실패했지만 허준수는 사법시험과 출판으로 새 증빙을 만들었다.","여덟 살 응시 자체가 뉴스가 되고 책이 베스트셀러가 되는 사회적 폭발을 예고한다.","사법시험 1차를 통과해 하버드 재도전 서사를 만든다.","헌법을 암기해 시험장으로 가고 박 비서에게 빅 보스 호칭과 미국 헤지펀드 비전을 공유한다.","시험장 시선과 제도 반발, 아버지의 과도한 책 사재기가 평판 위험이다.","부자 아빠 가난한 아빠가 인기 도서가 됐고 허상도가 전국 재고를 사 기부했음이 드러난다.","저자·투자자·사시 응시자라는 복수 정체성이 사회적 관심으로 결집한다.","사회적 인정·관계","박 비서는 가족 매형이면서 빅 보스의 공식 수행자로 역할이 분화된다.","의무교육 문제와 사법시험 입구 통과가 남는다.","하버드 1차 실패","사법시험 합격; 베스트셀러 진실; 미국 헤지펀드","A16","high"
"80","80화","","19498","19735","허준수는 학교도 다니지 않는 여덟 살로 사법시험장 입구부터 제지당한다.","제도의 빈틈을 법으로 뚫고 실제 최고시험을 치르는 능력 보상을 준다.","1차 시험에서 최연소·수석 합격점을 얻는다.","연령 제한이 없음을 설명하고 경비를 설득한 뒤 시간 배분대로 문제를 푼다.","응시생의 시선, 법무부의 체면, 어려운 시험이 동시에 압박한다.","시험이 예상보다 쉽고 수석까지 가능하다는 확신을 얻는다.","법률 지식이 계획이 아니라 측정 가능한 시험 성과로 전환된다.","능력·사회적 지위","허준수는 사시 구경꾼에서 실제 합격 후보가 된다.","법무부가 답안과 제도 변경을 검토하고 둘째 매형 미팅이 기다린다.","시험장 입장","1차 채점; 법무부 대응; 전자사업","A16","high"
"81","81화","","19736","19978","허준수의 답안은 만점이고 법무부는 조직 질서가 흔들릴 사태로 본다.","개인의 천재성이 아버지의 자기계발과 국가 제도까지 움직이는 파장을 준다.","합격을 공식화하고 재발 방지 장벽보다 먼저 사회 이슈를 확보한다.","허상도는 고졸 검정고시를 준비하고 법무부는 채점·응시 제한 회의를 연다.","법무부 국장과 과장은 체면 때문에 수석 합격을 숨기거나 향후 응시를 막고 싶어 한다.","젊은 주임 노태식이 만 20세·법학학점 같은 새 제한안을 제시한다.","주인공의 성과가 가족 학습과 국가 규칙 변화를 동시에 촉발한다.","사회적 인정·제도","허준수는 법무부가 이름을 외우고 대비할 제도적 변수로 격상된다.","노태식이 합격을 숨기지 말고 홍보에 쓰자고 반론한다.","1차 만점 여부","공식 발표; 제도 변경; 홍보 이용","A16","high"
"82","82화","","19979","20208","법무부는 여덟 살 수석을 치욕으로 보지만 노태식은 호헌정국을 덮을 홍보 카드로 본다.","국가의 불편한 관심도 개인 명성과 기업 신뢰로 역이용한다.","1차 수석을 전국 이슈로 만들고 둘째 매형과 전자회사를 시작한다.","법무부의 정면 홍보 흐름 속에서 둘째 매형에게 자본과 상상력을 합치자고 제안한다.","법무부는 규제를 만들고 휴대전화 기술은 없으며 가족도 어린 처남을 의심한다.","둘째 매형이 밥통 분해부터 시작하는 SS전자 합작을 수락하고 한 달 뒤 수석 발표가 난다.","법률 능력의 공적 인정이 가족 내 사업가 지위까지 끌어올린다.","사회적 인정·기업 전략","허준수는 국가 뉴스의 신동이자 전자기업 투자자로 인정받는다.","KBC 9시 뉴스 인터뷰와 강철중 보궐선거 승리가 기다린다.","합격 공개 여부; 둘째 매형 설득","SS전자; 전국 방송; 2차 시험","A16","high"
"83","83화","","20209","20446","1차 수석 합격으로 방송 촬영팀이 저택에 오고 강철중도 보궐선거에 당선됐다.","천재의 대중 이미지 관리와 정치 킹메이커 능력을 한 단계 개방한다.","겸손한 신동 이미지를 만들고 강철중의 장기 대권 노선을 심는다.","방송에서는 평범하게 살고 싶다고 답한 뒤 반말한 아나운서에게 선을 긋고 강철중에게 6선·5공청문회 경로를 설명한다.","부유한 배경은 감동 서사와 충돌하고 오만하게 보이면 대중 반감이 생긴다.","강철중이 직선제·야권분열·여소야대 논리를 듣고 5공 청문회 스타 목표를 받아들인다.","시험 인정이 방송 명성과 가족 정치 영향력으로 환전된다.","평판·정치 관계","허준수는 공개적으로는 겸손한 신동, 비공개로는 강철중의 킹메이커가 된다.","아버지 양심선언 뒤 1년 내 특별사면을 약속받아야 한다.","1차 수석 사회 반응","2차 시험; 아버지 사면; 강철중 대권","A16","high"
"84","84화","","20447","20664","강철중은 청문회 스타·대권 꿈을 들었지만 장인을 감옥에 보내고 사면까지 책임져야 한다.","법률 천재의 2차 수석과 투자 천재의 출구 판단을 함께 보상한다.","강철중의 사면 약속을 받고 일본 버블 수익을 미국으로 빼낸다.","강철중에게 1년 내 사면을 요구하고 박 비서에게 3천만 달러 이체·담보 자산 포기를 지시한다.","가족 배신 가능성, 7천5백만 달러 담보가 사실상 마이너스인 위험, 조기 철수의 기회비용이 있다.","2차 사법시험 수석 합격과 씨티은행 3천만 달러 현금 확보가 확인된다.","법률·투자 두 능력이 각각 최종 면접권과 미국 자본으로 환전된다.","능력·자본·정치 관계","허준수는 일본 레버리지 사업을 끝낼 수 있는 독립 판단권과 사시 최종 후보 지위를 얻는다.","은행 경매 물량을 김 할매에게 넘기는 마지막 설거지를 준비한다.","강철중 충성; 2차 시험","사면 약속; 일본 철수; 김 할매 경매","A17","high"
"85","85화","","20665","20886","허준수는 현금 3천만 달러를 빼냈지만 담보 부동산과 불법 환치기 수익을 정리해야 한다.","욕심을 멈추는 출구 능력이 5천만 달러와 미국 진출권으로 이어질 준비를 한다.","일본 투자·환치기를 종료하고 사법시험 최종 합격 뒤 미국으로 간다.","이자 지급 불능을 선언해 담보를 은행에 넘기고 김 할매에게 경매 정보를 흘리며 3차 면접을 준비한다.","환치기 150만 달러는 불법이고 새 사법시험 규정은 탈락 시 12년 재응시를 막는다.","허준수 때문에 만 20세·법학 35학점·공인영어 제한이 생겼음이 보고된다.","개인의 성과가 제도 장벽과 형사 비용을 낳는 대가가 명확해진다.","자본·제도·비용","허준수는 일본 수익을 지키는 대신 국내 법무부와 정면 충돌한다.","3차 면접장에서 선악 수치가 높은 고종수를 만난다.","일본 투자 지속 여부","3차 합격; 김 할매 설거지; 미국 이전","A17","high"
"86","86화","","20887","21088","3차 면접 대기실에서 허준수는 299명의 성인 동기와 조직 질서 문제를 체감한다.","선악의 저울로 좋은 법조 인맥을 골라내고 경쟁자를 미래 지원군으로 바꾼다.","공정한 면접을 받고 사시 동기 네트워크를 확보한다.","고종수의 72:28 수치를 확인하고 당장 경쟁자가 아니라 미래 검사임을 강조해 친근하게 대한다.","법무부는 족보가 꼬인다는 이유로 탈락시킬 수 있고 안기부는 별도 탈락자 명단을 보냈다.","법무부 장관이 허준수만큼은 조직 질서를 위해 탈락시키기로 결심한다.","개인 호감과 조직 적대가 정면으로 대비된다.","인맥·제도 위험","허준수는 동기들의 환영을 얻지만 법무부 수뇌부의 제거 대상이 된다.","대통령 전화가 장관의 결정을 뒤집을지 걸린다.","사시 동기 관계","면접 탈락 지시; 권력 개입","A17","high"
"87","87화","","21089","21315","법무부 장관은 안기부의 공정 요구를 무시하고 허준수를 탈락시키려 한다.","살아 있는 권력의 후광이 조직적 배제를 깨고 다른 피해자까지 우연히 구한다.","결격 사유 없는 공정 면접을 보장받는다.","허상도의 연락을 받은 전두완이 장관에게 직접 공정 심사를 지시한다.","권력 청탁에 의존해 합격하면 법무부 반감과 5공 빚이 더 커진다.","장관이 탈락 지시와 고종수 등 세 명의 명단까지 폐기한다.","주인공의 후광이 자신뿐 아니라 억울한 응시생 세 명을 구한다.","제도 권한·관계","허준수는 법무부의 비공식 배제에서 보호받고 사시 동기에게 간접 보상을 준다.","김 할매가 허준수의 은행 경매 물량을 전부 사들인다.","면접 공정성","최종 답변; 김 할매 버블 심화","A17","high"
"88","88화","","21316","21529","허상도는 아들의 면접과 향후 청문회를 위해 환치기 장부·수감까지 각오한다.","아버지의 권력 후광과 주인공의 언변이 최종 법조 인정·하버드 문을 연다.","3차 면접을 통과해 사법시험 최종 합격자가 된다.","미성년·국가관 질문에 백지처럼 배우겠다고 답하고 국민 주권을 위해 검사로 살겠다고 맹세한다.","면접관은 나이를 결격으로 볼 수 있고 허상도·김 실장은 향후 실형을 감수한다.","면접관이 능력과 의지를 인정하고 하버드 사정관도 1988년 특별입학을 승인한다.","법률 능력이 국가 최고시험 합격과 세계 명문대 입학으로 완전히 환전된다.","사회적 인정·가족 비용","허준수는 여덟 살 사시 합격자·하버드 입학생이 되고 아버지는 속죄 경로를 확정한다.","일본 자본을 최종 정리해 미국 투자회사로 옮긴다.","사법시험 최종 합격; 하버드 재도전","미국 유학; 허상도 수감·청문회","A17","high"
"89","89화","","21530","21781","하버드 특별입학을 얻고 일본 버블 철수 후 자본을 미국으로 옮길 단계다.","수학·법률·투자 성과가 세계 학벌과 5천만 달러 회사로 합쳐진다.","리버마운틴을 설립해 학업과 미국 투자 두 축을 가동한다.","김 할매 경매 매수로 잔여 자산을 정리하고 5천만 달러를 박 비서 명의 미국 법인에 투입한다.","기숙사 1년 동안 박 비서와 떨어지고 모든 투자 지시의 책임을 져야 한다.","1988년 2월 리버마운틴이 출범하고 두 달 만에 운용자산이 2억 달러로 불어난다.","개인의 미래 지식이 가족기업을 넘어 미국 헤지펀드 권력으로 환전된다.","기업 지위·자본·학력","허준수는 하버드 학생이자 비공개 빅 보스, 박 비서는 공식 대표가 된다.","닷컴 버블 전 장기 알박기와 5공 청문회가 동시에 다가온다.","일본 투자 청산; 하버드 입학","미국 투자; 닷컴 버블; 5공 청문회","A17","high"
"90","90화","","21782","21979","리버마운틴은 미국에서 급성장하고 한국에서는 5공 청문회 개최가 합의된다.","정치 예측과 세계 자본 운용이 병렬로 커지는 스케일 보상을 준다.","청문회 귀국을 준비하면서 저평가된 닷컴 대장주를 선점한다.","강철중에게 김영준 합당 가능성을 경고하고 박 대표에게 AOL 500만 달러 투자를 제안한다.","청문회 날짜가 미래 기억과 달라지고 AOL은 아직 수익을 못 내는 장기 위험 자산이다.","5공 특위가 구성되고 리버마운틴 회의에 AOL 장기투자가 정식 안건으로 오른다.","예측 능력이 국내 정치와 미국 기술주라는 두 세계의 지휘권으로 확장된다.","정치 영향력·자본","강철중은 2선 청문회 주역, 허준수는 국제 펀드의 숨은 의사결정자가 된다.","투자 매니저들이 AOL 투자에 반론한다.","청문회 개최 여부","AOL 분석; 귀국 일정; 김영준 합당","A18","high"
"91","91화","","21980","22176","AOL은 전화선 게임회사에 불과해 매니저들이 장기투자를 의심한다.","미래 산업 상상력을 검증 절차와 결합해 전문가 집단의 신뢰를 얻는다.","AOL·타임워너 연결 가능성을 투자 논리로 통과시킨다.","찰튼의 분석을 앞세우고 저평가·네트워크 시대·콘텐츠 결합 논리로 반론을 정리한다.","수익까지 4~10년이 걸릴 수 있어 기회비용과 내부 신뢰가 흔들릴 수 있다.","10개월간 자본이 5억 달러로 늘어난 실적이 허준수의 상상력을 발언권으로 만든다.","어린 마스코트로 보이던 주인공이 전문가 회의의 최종 기준점이 된다.","기업 권한·사회적 인정","리버마운틴 내부에서 빅 보스의 권위가 성과 기반으로 공고해진다.","AOL과 타임워너 매집 규모를 확정한다.","AOL 검토","장기 매집; 타임워너 접촉; 청문회 귀국","A18","high"
"92","92화","","22177","22412","AOL 투자 논리는 통과됐고 실행 규모와 담당자를 정해야 한다.","투자 능력 뒤 신체 능력을 새로 개방해 만능 반복을 다른 비용 구조로 변주한다.","두 회사 장기 지분을 확보하고 미국 생활에서 자신을 지킬 무술 기반을 만든다.","AOL·타임워너에 각 500만 달러 매집을 명령하고 매일 줄넘기·태권도·복싱·유도 뒤 절권도에 입문한다.","장기자금이 묶이고 다섯 무술을 병행하는 체력·시간 비용이 든다.","테드 윙이 자본가가 아니라 제자로 대하겠다고 약속한다.","자본 권한과 별개인 사제 관계에서 신체 성장 축이 열린다.","자본·신체 능력·관계","허준수는 빅 보스에서 이소룡 계보를 잇는 수련생으로 역할을 낮춰 배운다.","테드 윙이 절권도의 핵심을 묻는다.","AOL 투자 결정","절권도 수련; 5공 청문회 귀국","A18","high"
"93","93화","","22413","22665","허준수는 절권도 이론을 배운 뒤 청문회 귀국을 하루 앞두고 있다.","말 잘하는 천재가 지루한 반복 훈련을 견디고 곧바로 국가 정치 무대로 이동한다.","테드 윙의 직계 제자가 되고 5공 청문회의 실제 흐름을 감시한다.","절권도를 미완성 무술로 해석하고 목인장을 두 시간 두드린 뒤 박 대표와 귀국해 방청석에 앉는다.","반복 수련의 체력 소모와 미래와 달라진 청문회 날짜가 변수다.","테드 윙이 직계 제자로 삼고 강철중이 왕준영 회장을 몰아붙여 청문회 스타로 부상한다.","신체 수련 인정과 가족 정치 인정이 한 회차에서 교차한다.","신체 능력·정치 지위","허준수는 미국 수련생에서 한국 청문회의 숨은 설계자로 무대를 옮긴다.","왕준영 회장이 방청석의 어린 허준수를 알아보라고 지시한다.","절권도 입문","왕준영 관심; 장세중 심문; 허상도 증언","A19","high"
"94","94화","","22666","22882","왕준영 심문 뒤 장세중이 증인석에 앉고 강철중은 비자금의 존재를 입증해야 한다.","말로 버티는 권력 기술자에게 준비된 사람 증거를 투입하는 정치 추격전을 준다.","장세중의 부인을 깨고 허상도 양심선언 무대를 연다.","일혜재단·비자금·광주 발포를 추궁한 뒤 증거가 있다고 공개 선언한다.","강철중이 분노해 논점을 넘나들고 장세중은 증거를 대라며 역공한다.","강철중이 비자금 조성의 증거를 제출하겠다고 하자 장세중 표정이 처음 흔들린다.","추상적 청문회 공방이 허상도라는 실증인의 등장 직전까지 올라간다.","정치 권한·평판","강철중은 대중적 청문회 스타가 되지만 김영준의 견제 가능성도 커진다.","문밖에서 대기한 허상도를 증인으로 부른다.","왕준영 심문","허상도 등장; 비자금 규모·장부 공개","A19","high"
"95","95화","","22883","23083","장세중은 끝까지 비자금을 부인하지만 허상도가 청문회 문 앞에 대기한다.","강남 사채업자가 1천억 원 국고 환수와 자기 처벌을 감수하며 양심 증인으로 변신한다.","허상도를 공식 증인석에 세워 5공 비자금의 흐름을 밝힌다.","강철중이 장인 관계를 먼저 공개하고 허상도에게 외환관리법 위반과 장세중 면담부터 자백하게 한다.","가족쇼·정치쇼 비판, 허상도의 실형, 전두완·장세중의 보복 위험이 크다.","허상도가 자신이 강철중의 장인이자 외환관리법 위반자임을 인정하며 첫 증언을 시작한다.","허상도의 투자·속죄 약속이 가족 인정과 국가적 양심선언으로 환전되기 시작한다.","평판·가족 관계·국가 권한","허상도는 비자금 금고지기에서 공개 자수·환수 증인으로 전환된다.","강철중이 실제 일본 투자와 비자금 조성 경위를 계속 묻는다.","허상도 증인 출석","1천억 환수; 전두완 지시 입증; 허상도·김 실장 수감","A19","high"
