sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
378,378,손을 내밀다 (3),66171,66350,사우디 방문 전 구사옥 문화센터를 점검한다.,석유전쟁 정보를 왕세자 승계 동맹으로 바꾼다.,살만·빈 살만과 절대 신뢰를 만든다.,살만에게 증산 피해와 빈 살만 왕세자화를 경고하며 부패 왕족 숙청 구상을 꺼낸다.,왕실 전통을 깨는 자식세습과 숙청은 목숨을 건 개입이다.,살만이 분노를 누그러뜨리고 김민재의 진심을 이해한다.,태우는 차기 국왕·왕세자 양쪽과 비밀 장기동맹을 맺는다.,관계·정치,어린 시절 인연이 왕위설계로 확장된다.,숙청 자금논리와 실행팀을 만들어야 한다.,빈 살만 인연,왕세자 숙청계획·증산,DCA-N33D,0.95
379,379,손을 내밀다 (4),66351,66547,살만은 왕실반발 때문에 아들 세습을 주저한다.,석유전쟁으로 빈 곳간을 부패자금 숙청으로 채운다.,빈 살만 왕세자 확률을 강제로 높인다.,불법 왕족 자산을 국고로 환수한다는 명분을 주고 천민정·강 대위·한정훈에게 정보수집 시스템을 맡긴다.,왕족 감시가 노출되면 태우와 빈 살만 모두 위험하다.,살만이 후보 명단과 숙청기획을 받아들이고 팀이 즉시 움직인다.,태우가 사우디 승계의 보이지 않는 설계자가 된다.,정치·정보,주사위를 던지기 전 6이 나오게 만드는 준비다.,OPEC 증산 직전 금융판돈을 배치한다.,살만 동의,왕족 정보망·석유 공매도,DCA-N33D,0.95
380,380,손을 내밀다 (5),66548,66742,금융타워가 빚까지 내 원유 공매도를 준비한다.,정확한 증산 타이밍과 왕족 정보를 동시에 포착한다.,100달러 원유 하락과 사우디 권력정보를 독식한다.,천민정이 사우디 왕족 비밀계좌를 찾고 김민재가 텍사스 관계자에게 경고한 뒤 OPEC 증산 발표와 함께 원유 공매도를 실행한다. 원유는 110달러에서 105달러로 내려간다.,하루 이자와 너무 이른 진입 위험이 크다.,OPEC 증산 직후 원유가 110달러에서 105달러로 떨어져 5배 레버리지 수익률이 25%를 넘는다.,"원유 110→105달러 하락, 5배 레버리지 25% 이상 수익률, 준비기간에 들어간 자금의 하루 만 전액 회수를 확인한다.",돈·정보·자원,오랜 석유전쟁 준비비가 하루 만에 전액 회수되고 금융타워의 원유 숏이 본게임 수익으로 전환된다.,유가 하락이 어느 기업·국가부터 무너뜨릴지 남는다.,OPEC 증산 전 준비비 전액 회수; 원유 공매도 첫 수익,추가 유가 하락·산유국과 셰일기업 붕괴; 왕족 숙청정보,DCA-N33D,0.95
381,381,전쟁 그리고 전쟁 (1),66743,66910,유가가 매일 하락하고 천민정은 커넥트 자동번역을 완성한다.,석유수익을 AI·신약·20년 투자로 환류한다.,로보 미끼를 오염시키고 장기 성장재원을 만든다.,천민정에게 훔친 AI의 신약효과를 줄이고 부작용을 늘리게 하며 금융사별 수익을 배분한다.,기술오염의 윤리·법적 위험과 유가 반등 가능성이 있다.,원유 100달러가 붕괴하고 셰일기업 주가가 15% 넘게 빠진다.,"커넥트 자동번역 완성, 로보가 훔친 신약 AI 오염, 금융사별 유가 하락 수익 배분을 실행하고 원유 100달러선 붕괴·셰일주 15퍼센트 하락을 확인한다.",돈·기술,석유 하락 포지션과 로보 바이오 역정보가 동시에 실행되는 두 전쟁으로 전환된다. 20년 뒤 대규모 투자의 정체는 아직 감춰져 있다.,마르지 않는 금융 우물을 20년 뒤 태우를 위한 어떤 대규모 투자에 쓸지는 아직 밝히지 않는다.,로보 트로이목마,셰일·해양유전 인수,DCA-N34,0.95
382,382,전쟁 그리고 전쟁 (2),66911,67084,유가가 80달러로 내려 정유·전기차는 손해를 본다.,체셔피크·헤스와 가이아나 지분이라는 고유 표적을 이름·금액·지분율로 정하되 미래 인수 완료는 유예한다.,체셔피크와 헤스를 500억 달러 이상 규모로 인수할 자금을 만들고 헤스의 가이아나 펀드 30%를 태우 목표 60%로 끌어올린다.,"체셔피크·헤스 공매도를 늘려 주가를 낮추고, 헤스가 가진 가이아나 펀드 30%와 태우 목표 60%를 확인한다. 미국 대사가 셰일업체 구조를 요청하자 두 회사를 고유 표적으로 제시한다.",체셔피크와 헤스 인수에는 500억 달러 이상이 필요하고 미국 정부 구조요청도 실제 소유권 이전을 보장하지 않는다.,"헤스의 가이아나 펀드 지분 30%가 드러나 태우의 목표가 60%로 구체화되고, 미국 대사가 셰일업체 구조를 공식 요청한다.","체셔피크·헤스라는 고유 인수표적, 500억 달러 이상 자금규모, 가이아나 펀드 30%와 목표 60%, 두 회사 공매도 실행, 미국 정부 구조요청을 확보한다. 인수·지분취득은 미지급이다.",자원·돈·정치,유가 하락의 계열사 손익표가 체셔피크·헤스·가이아나라는 국가 구조대상과 구체 매집표로 바뀐다.,공매도로 낮춘 체셔피크·헤스를 실제 인수하고 가이아나 펀드 지분을 30%에서 60%로 늘릴 수 있는가?,체셔피크·헤스·가이아나 고유표적과 자금·지분 목표 확정; 셰일업체 구조요청,체셔피크·헤스 인수협상; 가이아나 펀드 60% 확보; 공매도 수익 실현,DCA-N34,0.95
383,383,전쟁 그리고 전쟁 (3),67085,67243,김민재가 오바마의 셰일 SOS를 받으러 간다.,정부가 자금·기업을 모으게 해 인수 갑이 된다.,최소 500억 달러 컨소시엄과 좋은 매물 선별권을 얻는다.,오바마에게 태우 단독 소형인수와 정부주도 대형컨소시엄 두 안을 제시해 후자를 택하게 한다.,외국기업의 에너지 지배 우려와 가격 하락을 더 기다릴 필요가 있다.,오바마가 기업 참여를 설득하고 태우는 인수대상 결정권을 가진다.,태우 존재감이 국빈급 1시간 비공식 독대로 격상된다.,정치·자원,을이 되지 않으려 정부가 먼저 판을 만들게 한다.,오바마와 1시간 넘게 비공식 독대한 사실이 태우그룹의 커진 존재감을 증명한다.,미국 구조요청,500억 달러 컨소시엄·매물선정,DCA-N34,0.95
384,384,전쟁 그리고 전쟁 (4),67244,67404,다이먼은 핀테크 사상최대 수익과 비트코인 성장을 보고한다.,금융수익을 석유 컨소시엄과 가이아나 지분으로 옮긴다.,CNOOC가 가진 유전탐사 지분을 사온다.,핀테크 100~200억 달러 참여를 받고 중국 고위층에게 CNOOC 매각을 선의처럼 제안한다.,중국이 사드 뒤 관계를 끊으면 협상이 불가능해진다.,중국 쪽이 리강과의 친분을 위해 검토에 들어간다.,미국·중국 양쪽 자본을 같은 유전판에 묶을 준비가 된다.,돈·관계·자원,한한령 전 마지막 중국 인맥을 최대 활용한다.,사드 이후 중국 영향력이 줄기 전에 CNOOC 지분과 중국 인맥에서 얻을 수 있는 것을 최대한 거둬야 한다.,핀테크 수익,CNOOC 지분·사드 전 수확,DCA-N34,0.95
385,385,전쟁 그리고 전쟁 (5),67405,67584,유가는 절벽처럼 내려 태우 공매도 수익이 250억 달러를 향한다.,금융수익을 반도체·해양유전 실물로 바꾼다.,헤스 이사회를 인수 쪽으로 기울인다.,반년 뒤 감산 기류를 예측해 원유 재매수 타이밍을 잡고 대형 반도체단지를 완공하며 헤스 매각협상을 압박한다.,헤스 내부는 한국기업 인수와 고용불안을 우려한다.,태우 무부채·현금 수백억 달러가 알려져 이사회가 최종협상을 승인한다.,태우는 돈·반도체·유전 세 기반을 동시에 키운다.,돈·기술·자원,공매도 현금이 실물산업 보상으로 보인다.,헤스 가격·고용승계 협상이 열린다.,석유 공매도 1회전,헤스 인수·반도체 수요,DCA-N34,0.95
386,386,타이밍 (1),67585,67757,미국은 셰일 붕괴가 급해 컨소시엄을 재촉한다.,정부 압박을 헤스 고용·가격 협상 우위로 쓴다.,헤스 큰 틀 인수계약을 끝낸다.,미국 긴급항공 지원까지 약속받고 이사회에 고용승계·적정 프리미엄을 제안한다.,창업가문·경영진의 프리미엄 욕심과 친환경 이미지 충돌이 있다.,창업가가 자기 프리미엄을 직원 위로금으로 돌려 합의가 정리된다.,헤스가 태우 품으로 들어올 실무단계에 선다.,사업·관계,정부 시간표가 협상 속도를 높인다.,체셔피크·CNOOC와 후속 거래를 끝내야 한다.,헤스 이사회 승인,실무인수·다음 셰일사,DCA-N34,0.95
387,387,타이밍 (2),67758,67939,헤스 합의 뒤 데이비드·다이먼과 후속 인수를 논의한다.,체셔피크와 중국 지분을 먹고 카노스 복수전까지 유도한다.,가이아나 20%·향후 셰일사를 저점확보한다.,체셔피크 협상을 맡기고 중국에서 CNOOC 지분을 산 뒤 금융타워 석유포지션을 정리한다.,일부 손해를 감수하고 빠져야 하며 카노스가 태우상사를 공격한다.,태우상사 실제 지분이 70% 이상이라 공매도 공격을 역포획할 수 있다.,석유 인수전이 카노스 재대결의 함정으로 변한다.,돈·사업,성공 직후 새 적의 공격 타이밍을 이용한다.,카노스가 헤스부터 태우그룹까지 3단계를 준비한다.,CNOOC·체셔피크 거래,헤스·태우상사 공매도전,DCA-N34,0.95
388,388,타이밍 (3),67940,68101,다이먼의 석유기업 구조 인터뷰가 뉴욕타임스 1면에 실린다.,상대를 충분히 모아 한 번에 포획한다.,원유 50억 달러를 사고 카노스의 3단계 공격을 기다린다.,태우는 대비한 채 무대응하고 카노스는 헤스 적자에서 태우상사·그룹 도미노를 홍보한다.,헤스 실적은 최악이고 태우상사 자원부문도 대규모 적자다.,카노스가 400% 수익을 약속해 헤지펀드를 대거 끌어모은다.,태우가 의도한 거대한 어망에 월가 세력이 들어온다.,돈·정보,무대응이 공격자의 자신감을 키운다.,카노스가 전재산을 던지는 약속일이 온다.,공매도 함정 준비,헤스 첫 공격·도미노 플랜,DCA-N34,0.95
389,389,타이밍 (4),68102,68274,카노스가 전재산을 넣어 헤스 주가를 하루 7% 떨어뜨린다.,방어하지 않는 척 모든 세력을 어망 안에 넣는다.,헤스가 반토막 날 때까지 공격물량을 키운다.,사우디 개입이 없다는 확신과 컨소시엄 분열 소문을 흘리고 가이아나 지분에 자금을 쓴 척한다.,행동주의 펀드가 태우 전체를 흔들고 실제 주주가 이탈할 수 있다.,중소 헤지펀드들이 뒤늦게 합류하며 카노스가 부활을 확신한다.,공매도 세력의 쌈짓돈까지 모일 조건이 갖춰진다.,돈·심리,상대의 승리감 자체가 함정의 잠금장치다.,유전탐사·사우디 왕위라는 반격신호를 기다린다.,헤스 하락 유도,가이아나 유전·공개매수 반격,DCA-N34,0.95
390,390,타이밍 (5),68275,68451,저유가로 쉘이 가이아나 탐사권을 포기한다.,남들이 버린 권리를 1달러에 사 반격탄을 만든다.,엑슨모빌과 탐사권을 나누고 유전을 발견한다.,쉘에서 동전던지기로 태우·엑슨 지분을 1달러씩 사고 핀테크 명의 공매도 수익도 챙긴다.,헤스 파산설과 유전탐사 실패 가능성이 있다.,수십조 가치 권리를 1달러에 얻고 엑슨이 탐사에 총력을 약속한다.,태우는 공매도 세력에게 숨긴 초대형 호재를 장전한다.,자원·돈,1달러 거래가 가장 극적인 저점보상이다.,태우와 엑슨모빌은 공매도 반격과 장기 먹거리를 위해 가이아나 유전 탐사에 전력을 걸기로 한다.,쉘 탐사철수,가이아나 발견·헤스 반격,DCA-N34,0.95
391,391,반격 (1),68452,68641,사우디 국왕이 서거해 살만이 즉위한다.,유가반등·왕실승계·유전발견을 한꺼번에 반격으로 쓴다.,공매도 물량을 받고 빈 살만 숙청을 지원한다.,유가 상승에 헤스 매물을 흡수하고 사우디에서 빈 살만의 국방장관 임명·왕세자 계획을 점검한다.,새 국왕 체제 반발과 공매도 재공격이 있다.,가이아나 로건팀이 10년 만에 대형 유전을 발견한다.,헤스 주가를 뒤집을 초대형 호재와 사우디 우군이 동시에 선다.,자원·정치·돈,왕위와 유전 두 역사사건이 같은 회차에 터진다.,가이아나 현장팀의 최소 50억 배럴 추정이 실제 대형 유전으로 확인돼 헤스 공매도판을 뒤집을 수 있는가?,살만 즉위,유전발표·왕족 숙청,DCA-N34,0.95
392,392,반격 (2),68642,68807,공매도 세력이 헤스·태우상사 150억 달러를 던진다.,발표 직전까지 물량과 배신자를 최대 포획한다.,일주일 내 쌈짓돈까지 공매도로 끌어낸다.,전량을 받아 주가를 고정하고 핀테크 대출설을 흘리며 행동주의 펀드와 타워 배신사를 색출한다.,150억 달러 방어자금과 행동주의 공격 위험이 있다.,배신한 타워 헤지펀드 두 곳이 확인되고 유전 정밀조사가 끝난다.,반격은 가격상승뿐 아니라 카르텔 정화 기회가 된다.,돈·관계,발표 전 마지막 압력이 최고조다.,"금융타워 소속 헤지펀드 두 곳의 배신이 확인되고, 재발을 막을 처단 방식이 남는다.",공매도 물량 흡수,유전발표·배신자 처단,DCA-N34,0.95
393,393,반격 (3),68808,68990,가이아나 대형 유전 뉴스가 공매도 회의 중 터진다.,호재로 주가를 폭등시키고 세력 분열을 유도한다.,헤스 급등을 유지해 숏커버를 강제한다.,태우·핀테크가 지분을 사고 한정훈이 합법 매매로 상승 압력을 더한다.,카노스는 통정거래 의혹을 제기하고 유동성으로 버틴다.,헤스가 폭등해 중소 펀드가 파산권에 들어간다.,공매도 연합이 손실 앞에서 깨지기 시작한다.,돈·자원,숨긴 유전이 공개되는 순간이 반격의 쾌점이다.,눈치 빠른 펀드가 항복하러 온다.,유전발견 비공개,숏커버·공매도 분열,DCA-N34,0.95
394,394,반격 (4),68991,69182,타워 배신 펀드 두 곳이 먼저 자수한다.,배신비용을 부과하고 버크셔를 새 동맹으로 끌어들인다.,배신사를 처단하며 필요한 헤스 지분을 모은다.,"금융타워의 레일·마크 펀드에 1억 달러 프리미엄을 요구해 내보낸 뒤, 버크셔가 헤스 지분 7퍼센트 이상을 모은 이유를 확인하고 워런에게 3년 임대를 제안한다.",과한 프리미엄과 버크셔 지분이 작전을 방해할 수 있다.,버크셔의 매수 목적은 가치투자였고 워런은 민재를 지지하지만 헤스 지분 매각은 거절한다.,"배신 펀드 두 곳에 1억 달러 프리미엄 규율을 적용하고, 워런에게 헤스 지분 3년 임대와 정체를 밝히지 않은 시장 이벤트를 제안한다. 지분 임대와 참여 확답은 아직 전이다.",관계·돈,"금융타워 내부 배신자에게 퇴출성 비용이 부과되고, 버크셔는 작전 내용을 듣기 전 잠재 우군으로 이동한다.",워런은 헤스 지분을 3년 빌려 달라는 제안과 정체가 공개되지 않은 시장 이벤트에 참여할 것인가?,타워 배신자 색출,버크셔 헤스 지분 3년 임대; 정체를 밝히지 않은 시장 이벤트,DCA-N34,0.95
395,395,반격 (5),69183,69348,워런은 석유산업 발전에 도움이 될 때만 협력한다.,공매도 응징을 미국 산업구조 명분으로 포장한다.,정부·버크셔 동의 아래 헤스를 상장폐지한다.,가이아나 투자와 공개매수 후 재상장 계획을 제시해 워런·미 대사의 묵인을 얻는다.,상장폐지는 과격하고 막대한 공개매수 자금이 필요하다.,미국 정부가 석유산업 방어로 보아 모른 척하고 워런이 참여한다.,공매도 제왕을 갖고 놀 국가·기업 연합이 완성된다.,정치·돈·자원,사적 복수가 산업정책 정당성을 얻는다.,일주일 안에 공개매수 공시를 띄운다.,버크셔 설득,헤스 공개매수·카노스 파멸,DCA-N34,0.95
396,396,갈취 (1),69349,69537,상장폐지·공개매수가 일주일 만에 공시된다.,숏커버 가격을 폭발시켜 세력 자산을 갈취한다.,헤지펀드 이탈과 3~15배 손실을 강제한다.,헤스 상장폐지·공개매수를 발표하고 퀀텀 지분 3퍼센트를 100퍼센트 프리미엄에 넘겨받는 첫 거래를 실행한다. 헤스 주가는 단기간 100퍼센트 가까이 오르고 헤지펀드 절반 이상이 카노스를 떠난다. 뒤에는 최재석의 4년 중임 재선과 평창재단 지원요구를 논의한다.,SEC 절차와 막대한 매수자금이 필요하다.,공개매수 발표와 퀀텀 3퍼센트 이전이 카노스 연합을 갈라놓은 뒤 기업전이 대통령 중임·재단 갈취 문제로 전환된다.,"헤스 공개매수 개시, 퀀텀 지분 3퍼센트의 100퍼센트 프리미엄 이전, 헤스 주가 급등과 카노스 진영 헤지펀드 절반 이상 이탈이 지급된다.",돈·지위,헤스 방어는 실제 지분이전과 적 연합 붕괴 단계에 들어가고 최재석은 재선·평창재단 요구를 김민재와 상의하는 관계가 된다.,최재석이 4년 중임 재선과 평창재단 지원요구를 김민재에게 꺼낸다.,헤스 공개매수 발표; 퀀텀 3퍼센트 이전; 카노스 진영 절반 이상 이탈,버크셔와 추가 공개매수; 카노스 청산; 4년 중임·평창재단 갈취 대응,DCA-N34,0.95
397,397,갈취 (2),69538,69724,박만득이 정권 재단 요구의 위험을 경고한다.,청와대 갈취와 카노스 자산을 동시에 역갈취한다.,한정훈을 부회장 후계자로 세우고 카노스를 사냥개로 만든다.,박만득 은퇴·인수인계를 지시하고 카노스에게 동료 펀드 배신과 자산 흡수를 제안한다.,후계 공백과 카노스의 배신자 낙인이 부담이다.,선택지가 없는 카노스가 손을 잡고 의사결정을 태우에 위임한다.,"박만덕의 동남아 퇴직 후 자리와 한정훈의 부회장 인수인계·교육 경로, 카노스의 전향 약속을 얻는다. 박만덕 은퇴와 한정훈 취임은 아직 전이다.",관계·돈,"내부 승계는 인수인계·교육 단계로 열리고, 카노스는 실제 손을 잡아 월가 집행자로 전향한다.",카노스가 2주 안에 동료 펀드를 찢는다.,박만덕의 퇴직 후 동남아 역할 합의; 한정훈 인수인계·교육 개시; 카노스 전향,박만덕 실제 은퇴; 한정훈 부회장 취임; 카노스의 2주 헤지펀드 사냥,DCA-N34B,0.95
398,398,갈취 (3),69725,69890,카노스가 2주 만에 동료 펀드를 파산시킨다.,갈취 수익을 중국 공매도와 건설 회복에 재배치한다.,후강퉁을 통해 600억 달러를 중국시장에 잠입시킨다.,"카노스가 2주 만에 헤지펀드들을 파산시키자 태우 300억 달러·금융타워 총 600억 달러를 중국에 배치하고, 한정훈의 부회장 교육·다음 달 이취임식과 태우건설의 부동산 회복을 점검한다.",사드 배치와 중국 공산권의 직접 보복 위험이 있다.,"카노스는 월가의 사신으로 명성을 회복하고 한정훈은 부회장 교육과 이취임식 일정을 받지만, 실제 취임식은 아직 열리지 않았다.","공매도 연합 파산과 카노스의 집행력, 태우건설의 도급 1위·토지 가치 상승을 얻고 한정훈의 부회장 취임 일정을 확정한다.",돈·지위,"헤지펀드 파멸 수익이 중국 공매도 자금으로 이동하고, 내부 승계는 교육에서 다음 달 이취임식 준비로 진전된다.",성대한 이취임식을 실제로 열어 한정훈을 부회장으로 세우고 청와대 만찬에 보낼 수 있는가?,공매도 연합 파산; 태우건설 도급 1위·부동산 회복; 한정훈 이취임식 일정,한정훈 실제 부회장 취임·청와대 만찬; 중국 공매도,DCA-N34B,0.95
399,399,갈취 (4),69891,70053,박만득 이임·한정훈 취임 뒤 청와대가 200억 원을 요구한다.,레임덕 정권에는 최소비용만 주고 중국 자금을 먹는다.,재단 출연을 할부로 늦추며 공매도 600억 달러를 완성한다.,"박만덕의 은퇴와 한정훈 부회장 취임식을 치른 사실을 확인하고, 청와대의 200억 원 요구에 25억·25억·150억 원 분할안을 제시한다. 중국시장에 600억 달러를 안전하게 투입하고 카노스가 무너뜨린 헤지펀드 20곳의 정리를 맡긴 뒤 로보의 신약 폐기계획을 보고받는다.",정부 불이익과 중국 고위층 관계 단절 위험이 있다.,박만덕에서 한정훈으로 금융타워 지휘권이 넘어간 직후 로보가 폐기하려는 신약이 새 인수표적으로 등장한다.,"박만덕 은퇴·한정훈 부회장 취임, 중국시장 600억 달러 투입과 카노스발 헤지펀드 20곳 파산 확인이 지급된다. 청와대 200억 원 납부와 폐기신약 취득은 아직 전이다.",정치·돈·기술,금융타워 승계가 완료되고 한정훈은 중국 600억 달러 운용과 파산 헤지펀드 정리를 맡는 부회장으로 올라선다.,천민정이 로보가 폐기하려는 신약 후보를 태우가 살릴 수 있다고 보고한다.,박만덕 은퇴·한정훈 취임; 중국시장 600억 달러 투입; 카노스발 헤지펀드 20곳 파산 확인,청와대 200억 원 요구 대응; 로보 폐기신약 권리계약; 중국 공매도,DCA-N34B,0.95
400,400,갈취 (5),70054,70215,로보 연구진이 부작용 신약 폐기에 동의한다.,오염시킨 실패작을 미래 비만치료제 원천으로 갈취한다.,연구자료·권리 전부를 덴마크에서 산다.,천민정의 시스템 정보로 선점하고 데이비드가 포섭한 에릭센을 통해 이사회 매각안을 통과시킨다.,수년간 실패한 약이라 가격·가치를 증명하기 어렵다.,에릭센이 로보 이사회가 태우를 속여 손실을 회수한다고 믿게 만들며 신약 매각안과 자신의 협상 담당 지위를 통과시킨다.,태우는 경쟁자보다 먼저 신약 권리를 협상할 독점 창구와 로보 내부의 포섭된 협상 담당자를 얻는다.,기술·정보·돈,트로이목마 장기복선이 신약 권리 취득 완료가 아니라 로보 이사회의 매각 결정과 포섭된 협상창구로 전환된다.,에릭센의 마지막 미소가 태우가 아니라 자신이 속인 로보 이사회를 향했음이 드러난다.,신약 폐기 여부·로보 이사회 매각안,덴마크 가격협상·신약 권리 이전·중국 공매도,DCA-N34C,0.95
401,401,잭팟 (1),70216,70406,데이비드가 덴마크 이사회를 포섭해 협상을 준비한다.,실패 신약과 로열티를 묶어 원가 이하로 산다.,300배 가치 권리를 계약하고 중국 폭락을 실행한다.,로보와 10억 달러에 폐기신약의 모든 권리·연구자료를 넘기고 인슐린 로열티를 없애는 계약에 당일 서명한다. 귀국 직후 중국 공매도 D-DAY를 시작하지만 수익은 아직 발생 전이다.,로보가 숨은 가치를 알아채거나 중국이 태우를 지목할 수 있다.,계약서 서명으로 폐기신약 권리와 연구자료가 태우에 넘어오자 장면이 중국 공매도 개시로 전환된다.,10억 달러 지급조건의 폐기신약 전 권리·연구자료 계약과 인슐린 로열티 철폐가 지급된다. 중국 공매도는 개시됐지만 수익은 아직 없다.,기술·돈,태우는 폐기될 신약의 독점권리와 연구자료를 소유하고 중국 금융전은 실행단계에 들어간다.,중국 공매도 D-DAY가 시작되고 하루에 증발할 자금을 얼마나 포집할지 남는다.,폐기신약 전 권리·연구자료 계약; 인슐린 로열티 철폐,폐기신약 개발·상용화; 중국 공매도 수익,DCA-N34C,0.95
402,402,잭팟 (2),70407,70589,중국 증시가 하루 2%·1조 위안 하락한다.,공범 로비로 중국 보복을 늦추고 국내 관계자산을 얻는다.,고위층에 수익을 나누며 삼진 승계 거래를 연다.,금융사 이익 일부를 차명계좌로 중국 수뇌부에 보내고 병원에서 오희건의 후계 부탁을 듣는다.,금융사 반발과 오희건의 위중함이 있다.,오희건이 도움 대가로 태우그룹 지분을 넘기겠다고 한다.,"중국 수익 일부를 차명계좌로 보내 정치보험을 유지하고, 오희건으로부터 승계 조언 대가인 태우 지분을 이번 주 안에 넘기겠다는 약속을 얻는다. 실제 지분 이전은 아직 전이다.",돈·관계,"중국 작전 수익은 정치보험으로 지급되고, 삼진 승계 지원은 태우 지분 이전 약속과 오용재의 선택을 기다리는 단계로 열린다.","오용재가 승계 해법을 받아들일지, 오희건이 이번 주 실제로 태우 지분을 이전할지가 남는다.",중국 폭락 시작,오용재의 승계안 수락; 태우 지분 실제 이전,DCA-N35,0.95
403,403,잭팟 (3),70590,70762,오용재가 아버지 부탁대로 승계 도움을 청한다.,라이벌을 살려 정권 희생양 방패와 바이오 파트너로 만든다.,분식·뇌물 위험 없이 삼진 지배력을 높인다.,삼진바이오·물산 합병과 평창재단 출연 감액을 제안하고 센트리언 1공장·인슐린 생산권을 교환한다.,정권교체 뒤 분식회계·200억 원 뇌물 수사가 가능하다.,오용재가 공장부지와 추후 보상까지 약속해 거래를 받는다.,"삼진은 승계 길을, 태우는 경쟁그룹 우군과 바이오 생산망을 얻는다.",관계·사업,라이벌 구조가 상호 생존보험으로 바뀐다.,오용재는 공장부지와 함께 김민재가 나중에 청구할 합당한 추가 보상까지 받아들인다.,오희건 부탁,삼진 합병·센트리언 확장,DCA-N35,0.95
404,404,잭팟 (4),70763,70923,한정훈은 라이벌 삼진을 왜 살리는지 의문을 갖는다.,삼진을 정치 방패·팬데믹 생산 파트너로 활용한다.,신약 FDA 승인과 중국 저점자산을 병행한다.,삼진 존속 이유를 설명하고 중국 2800선까지 공매도·머오타이 매수를 지시하며 서정준에게 신약 임상을 재촉한다.,삼진이 다시 경쟁하고 중국 하락이 태우 수출에도 타격을 준다.,천민정은 폐기신약에 치명적 부작용이 없고 올해 하반기 출시 가능하다고 판정한다.,라이벌 협력과 다이어트 잭팟이 장기 생존축으로 결합한다.,기술·사업·돈,수백 배 매출 전망이 삼진 구제의 미래가치를 납득시킨다.,FDA 승인과 코로나계열 신약 준비가 열린다.,삼진 승계안,유고빈 승인·코로나 치료제,DCA-N35,0.95
405,405,잭팟 (5),70924,71095,센트리언 연구원 700명 중 mRNA 인력은 50명 미만이다.,유고빈 수익 전부터 다음 팬데믹 기술을 선점한다.,mRNA·DNA 인력·시설과 메르스 치료제를 확보한다.,연구원 대폭 증원·신축을 지시하고 위안화 절하 투자 중 국내 메르스 첫 환자를 확인해 사스 자료 인수까지 결정한다.,환자 수가 적어 치료제는 적자이고 특수시설 비용이 크다.,정부가 정보 은닉 중이라 태우의 선제 대응이 사회공헌으로 보일 기회가 된다.,비만치료제 잭팟이 코로나계열 연구 재원과 명분으로 전환된다.,생존·기술,수익 기대를 곧 감염병 준비비로 환류한다.,정부와 메르스 병상·치료 협상을 해야 한다.,유고빈 개발,메르스 치료·mRNA 기반,DCA-N35,0.95
406,406,좋은 오해 (1),71096,71268,메르스 환자 1명·의심 5명인데 정부는 공개를 미룬다.,정권이 태우 충성을 오해하게 하며 방역 인프라를 선점한다.,태우병원에 음압실·의료진·데이터 체계를 만든다.,R&D센터를 비우고 음압실 20곳·이동식 병실을 자비로 설치해 정부의 메르스 전담 요청을 받는다.,수백억 원 비용과 의료진 차출 반발이 있다.,정부가 대학병원 인력을 강제 파견해 감염자·시설 준비가 끝난다.,태우는 국가 방역 중심과 코로나 연구현장을 동시에 얻는다.,정치·생존·기술,재단 갈등이 충성 오해로 뒤집힌다.,천민정에게 모든 치료정보 수집시스템을 맡긴다.,메르스 첫 환자,방역 데이터·치료제,DCA-N35,0.95
407,407,좋은 오해 (2),71269,71428,천민정이 메르스 데이터를 AI로 수집하는 시스템을 만든다.,방역정보와 중국 공매도 협상을 장기 산업자산으로 바꾼다.,치료데이터와 해운 저가계약을 확보한다.,24시간 알고리즘을 가동하고 중국 리강을 통해 제리 왕을 만나 공매도 중단 대가를 기다린다.,중국 증발액이 경 단위이고 공매도 개입을 숨기기 어렵다.,제리 왕이 주도권을 잃고 자신의 용선료 카드를 스스로 찾기 시작한다.,"메르스 치료정보 수집망을 가동하고, 제리 왕과 용선료를 카드로 한 협상 주도권을 잡는다. 용선료 인하는 아직 제안·합의 전이다.",정보·돈·사업,병원 데이터망은 실제 가동되고 중국 협상은 제리 왕이 먼저 용선료 카드를 꺼내게 만드는 대기 단계로 넘어간다.,제리 왕이 10배 용선료를 얼마나 낮출지 남는다.,메르스 치료정보 수집망 가동; 제리 왕과 협상 주도권 확보,용선료 인하 제안·합의; 중국 공매도 중단 조건,DCA-N35,0.95
408,408,좋은 오해 (3),71429,71612,제리 왕이 한국 해운사 용선료를 협상카드로 낸다.,중국을 돕는 척 현진해운 비용구조를 고친다.,용선료 50% 인하와 공매도 통제권을 교환한다.,10% 제안을 거절해 절반 인하를 받아내고 귀국 후 독단 중단 금융사를 처벌하며 위안화 절하 수익을 이어간다.,중국 정부가 평가절하를 지속하고 타워 금융사가 이탈할 수 있다.,센트리언이 메르스 치료제 1차 임상에 성공한다.,해운 생존비용과 감염병 기술이 동시에 큰 전환점을 맞는다.,사업·생존·돈,100조 공매도보다 치료제 성공을 더 크게 반긴다.,김민재가 센트리언으로 달려간다.,용선료 협상,메르스 승인·공매도 청산,DCA-N35,0.95
