sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
"198","ⓚ198화.","A067","시정 결산·새 마법","미세먼지 사업 만장일치를 받아낸 뒤 가고일을 드론으로 만들어 라스트 마일을 설계한다.","5","8","8","25","20","20","10","25","황연우의 첫 시정 성공을 닫고 창밖 교통 체증에서 가고일 사업 발상으로 매끄럽게 재장전한다."
"199","ⓚ199화.","A067","미국 실증·확대 비용","FAA 허가와 실리콘밸리 배달을 성공시키고 천 대 이동식 포켓 차량을 설치한다.","6","9","8","25","25","15","10","25","커피 도착의 생활 놀라움에서 주가 상승까지 보상한 뒤 도겸의 일주일 마법 노동으로 확장 비용을 체감시킨다."
"200","ⓚ200화.","A067","산불 위기·대규모 액션","가고일 5만 대가 강풍을 뚫고 캘리포니아 불길에 물 5천 톤을 투하한다.","10","8","9","15","45","10","15","15","전문가의 불가능 선언과 생방송을 발판으로 천 대 소방헬기급 장관을 터뜨리고 마정석 고갈을 남긴다."
"201","ⓚ201화.","A067","공개 인정·관계·재장전","미국 대통령이 도겸에게 감사하고 황연우는 규제 완화·시의원 포섭을 가져오며 서광수는 메타버스를 맡는다.","4","10","8","25","10","30","20","15","산불의 물질 손실을 세계적 호명으로 되갚고 구두 벗은 시장과 되살아난 개발자의 표정으로 두 관계 보상을 이어 붙인다."
"202","ⓚ202화.","A068","인수·국내 공개·역압박","겜마블을 5조 원에 사고 서울 드론법 통과 즉시 강남 배달을 열지만 가짜 충돌이 준비된다.","8","9","9","25","15","20","10","30","회사·인력·법안의 큰 보상을 한 화에 지급한 뒤 잠자리채 희극에서 계획된 부상 사기로 톤을 바꾼다."
"203","ⓚ203화.","A068","증거 수집·부분 폭로","김장욱의 장부와 대화를 빼내 신입 폭행 지시를 대형 전광판에 공개한다.","8","8","10","15","35","15","20","15","보험사기 추적을 위성·CCTV·직접 잠입으로 확대하고 기자들의 시선이 뒤집힌 순간에 잘라 204화 후속 처분을 강하게 요구한다."
"204","ⓚ204화.","A068","상위 Arc 결산·전환","김장욱을 무인도로 격리하고 5천 명 조직에 VR·데이터센터·비트코인 경제 과제를 던진다.","8","8","9","25","30","15","10","20","도주자 처벌의 빠른 카타르시스 뒤 같은 화 중반부터 다음 대형 사업의 설계 정보가 밀려온다."
"205","ⓚ205화.","A069","착수·기술 증명","환상 VR과 태풍 2시간을 견딘 해저 데이터센터 컨테이너를 시험한다.","7","8","8","25","35","10","10","20","감각 시연과 파괴 시험이 번갈아 나와 설명량을 실제 장면으로 상쇄한다."
"206","ⓚ206화.","A069","확장·감정 전환","위성으로 세계를 채우고 식물인간 데이비슨의 의식을 가상세계로 불러낸다.","7","9","9","25","20","25","20","10","조직·데이터 설명 뒤 병실 실험으로 초점을 한 가족에게 좁혀 감정 긴장을 높인다."
"207","ⓚ207화.","A069","보상·교두보","데이비슨 부자가 네 시간 재회하고 롤북 회장이 세계 홍보를 약속한다.","5","10","8","15","15","35","25","10","가족 보상이 충분히 머문 뒤 계약·베타 숫자가 다음 출시 속도를 다시 올린다."
"208","ⓚ208화.","A070","출시·상승","한국 출시 70만 동시접속과 가상 상점·임대·비트코인 경제가 가동된다.","7","9","8","20","25","10","10","35","판매·동접·가격 숫자가 연달아 상승하고 중독 규제로 짧은 제동을 건다."
"209","ⓚ209화.","A070","글로벌 확장","3천만 동접과 세계 200곳 스캔 사업이 하루 200억 원을 만들고 조민우가 곡물 독점을 준비한다.","7","8","9","25","20","10","10","35","주인공 성장 숫자와 적의 병행 계획을 교차해 독점의 밝음과 위협을 동시에 키운다."
"210","ⓚ210화.","A070","과금 절정·위기 전환","첫 랜덤박스 비행기 당첨과 일일 200억 원 매출 뒤 비트코인 공격이 시작된다.","7","9","10","15","25","15","15","30","개인 행운 장면이 거대한 매출로 확대된 직후 통화 공격으로 상승을 끊는다."
"211","ⓚ211화.","A071","위기 대응","450만 비트코인 보유를 밝히고 세운 제품 결제·2억 이용자 광고로 가격을 방어한다.","8","8","8","30","20","20","10","20","8% 급락의 긴장을 회의·정책·광고 단가 정보로 차분히 되받는다."
"212","ⓚ212화.","A071","성과 분배·능력 상승","직원 1만6천 명에게 현금·연봉 보상을 주고 8서클과 마탑 세 곳을 연다.","4","10","9","20","15","30","15","20","수익 결산이 계좌 보상과 능력 개방으로 겹쳐 보상 밀도가 구간 최고 수준이다."
"213","ⓚ213화.","A071","설계·압박","위성 30기와 서울 도로 마법진으로 미사일 방어망을 한 달 안에 만든다.","8","7","9","35","30","15","5","15","도시 전체 설계와 비용 설명이 많지만 골렘 도색차 50대의 실행 장면이 추진력을 준다."
"214","ⓚ214화.","A071","실전 절정·인정","북한 탄도미사일 세 발을 공간 포탈로 없애고 미국 설치 가격을 제시한다.","10","10","8","15","40","20","15","10","실패 시 수도 피해인 순간 위기 뒤 언론 반전과 수십조 협상으로 즉시 결산한다."
"215","ⓚ215화.","A072","정치 확장","의원 30명과 지역 마탑·메타버스 노출로 윤경영 지지율을 45%까지 올린다.","7","8","8","30","20","25","10","15","탄핵 월표시가 빠르게 흐르며 정치 숫자와 마탑 개장을 압축한다."
"216","ⓚ216화.","A072","선거 보상·새 위기","치킨·맥주 식탁에서 47% 출구조사를 축하하고 곡물 가뭄을 확인한다.","5","10","9","15","10","35","25","15","선거 카타르시스를 생활 식탁에 머물게 한 뒤 65% 강수 감소로 다음 위기를 선명히 건다."
"217","ⓚ217화.","A073","협상 착수","고비사막을 1조 원과 5년 5조 원 투자 조건으로 확보한다.","7","8","8","30","20","20","5","25","수입량·면적·투자액 계산이 협상 장면으로 이어져 사업 착수의 규모를 만든다."
"218","ⓚ218화.","A073","자원 획득·상승","미국 대통령과 15조 원 투자 거래로 물·흙 지팡이 보석을 얻는다.","6","9","8","25","25","20","10","20","박물관 유물 거래와 30분 세공, 하루 비가 차례로 보여 설명을 보상한다."
"219","ⓚ219화.","A073","공정 절정·첫 생산","화산·지진·정화·성장진으로 16주 수확 가능한 고비 자동농장을 만든다.","8","9","8","20","40","10","10","20","거대 화산의 위험을 나흘 공정으로 잘게 쪼개고 파종 30분으로 결산한다."
"220","ⓚ220화.","A074","생활 보상·새 장벽","전년도 가격 곡물로 한국 식탁을 지키지만 영하 30도 겨울이 농장을 멈춘다.","7","9","8","20","20","20","20","20","정책·가격 설명을 소비자 식탁 반응으로 보상하고 즉시 겨울 장벽을 붙인다."
"221","ⓚ221화.","A074","가족 상승·농업 보상","20도 온실과 연 4~5회 수확, 황연우 청혼과 복지센터 20트럭 선물이 겹친다.","4","10","8","10","15","35","25","15","욕실 난입 청혼 소식과 아이들의 기쁨이 기술 설명 사이에 따뜻한 호흡을 만든다."
"222","ⓚ222화.","A074","관계 절정·위기 씨앗","대통령 화환이 선 결혼식에서 형수 호칭을 굳히고 다음 날 기부품 강탈을 발견한다.","5","9","9","10","15","35","30","10","결혼식의 인정과 가족 감정을 길게 보인 뒤 아이 피해로 정서를 급전환한다."
"223","ⓚ223화.","A074","응징·브리지","공급계약 해지와 폭력적 보복으로 김영한 무리를 고립시키고 재단을 생각한다.","8","7","7","15","40","20","20","5","빠른 응징 카타르시스가 강하지만 미성년 폭력의 윤리 불편이 잔여 긴장으로 남는다."
"224","ⓚ224화.","A075","감정 기원·제도 착수","외할머니의 김치찌개 식탁에서 2조 원 교육재단과 대학을 구상한다.","3","10","7","15","10","40","30","5","큰 사건보다 손·음식·잔소리에 머물며 재단의 감정적 이유를 확보한다."
"225","ⓚ225화.","A075","압박·반전","윤양진의 교비 전용을 드러내고 4천억 원에 대학 일괄 인수를 받아낸다.","8","8","8","25","30","20","10","15","거절-자금 회수-골프장 붕괴-애원의 단계가 호칭·지위 추락을 가속한다."
"226","ⓚ226화.","A075","제도 보상·교두보","등록금 100% 무료와 2학년 세운 취업·3년 경력 인정으로 입시 열풍을 만든다.","4","10","7","25","10","25","15","25","정책 정보가 많지만 가난한 고득점자의 선택과 코일의 총장직이 체감 보상을 준다."
"227","ⓚ227화.","A076","전쟁 선택","정부군 협상에서 모욕당한 뒤 조직력 없는 민병대를 택하고 조민우 반군과 맞선다.","8","6","9","30","25","15","15","15","세 진영 정보와 두 협상 장면이 최약 세력 선택으로 수렴한다."
"228","ⓚ228화.","A076","세력 규합","구호소 10만 난민과 3천 포로를 음식·정신마법으로 한 군대로 묶는다.","8","8","9","15","25","30","25","5","800명 총격을 슬립 한 번으로 끊고 카사바 수프 장면에 오래 머물러 관계 변화를 납득시킨다."
"229","ⓚ229화.","A076","전투 절정·전력 획득","트레일러 20대로 반군 전차 10대를 찌그러뜨리고 무피해 귀환한다.","10","10","9","10","55","15","15","5","포탄-충돌-도주-환호가 연속되어 행동 비중이 가장 높고 다음 수도전 카드까지 남긴다."
"230","ⓚ230화.","A077","전쟁 결산·개발 착수","6시간 무부상 수도 탈환 뒤 개발권 서명과 480만 국민 식량 지원을 시작한다.","7","10","8","20","25","25","10","20","전쟁은 짧게 결산하고 정체 공개·호칭 변화·트레일러 식량으로 국가 재건 장르로 전환한다."
"231","ⓚ231화.","A077","기술 위기 대응","건설 골렘이 민병대를 잡고 정화 20단 레일이 12나인 불화수소를 만든다.","8","9","8","25","35","10","5","25","아프리카 액션에서 한일 소재전으로 장소가 바뀌지만 ‘마법 산업화’ 축이 연결한다."
"232","ⓚ232화.","A077","국가 반격 준비","불화수소 양산과 육각 부유판 100개·골렘 1천 기의 6㎢ 해상도시를 동시에 완성한다.","8","9","9","25","35","10","5","25","한 달 양산과 하루 섬 조립의 속도감 끝에 일본 제재 발표가 다음 폭발점을 만든다."
"233","ⓚ233화.","A078","공개 반전·정치 상승","12나인·독도 해상도시 발표가 윤경영 지지율을 80%대로 올린다.","7","10","8","25","15","25","15","20","뉴스 몽타주와 식당 정치 대화가 국가 보상에서 후계 설계로 자연스럽게 이동한다."
"234","ⓚ234화.","A078","생활 분쟁 해결","월 20억 원으로 학생 1만 명 이상을 옮겨 원룸 독점을 붕괴시킨다.","7","9","8","20","20","25","20","15","시위 대치 뒤 포탈 기숙사라는 우회책과 한 달 후 공실이라는 결과를 모두 보여 준다."
"235","ⓚ235화.","A078","국가 분쟁 절정","보름 만에 서해 정화진을 열어 미세먼지를 중국으로 돌리고 지지율 85%를 만든다.","7","9","8","25","30","20","15","10","설치 공정과 맑은 하늘 보상이 선명하나 불법 어선 훅으로 복수 리듬을 계속 잇는다."
"236","ⓚ236화.","A079","방어·제품 재착수","불법 어선 132척을 밀어내고 소형·경량·조건부 냉각 휴대폰을 만든다.","7","8","8","20","35","10","5","30","해상 방어 액션 뒤 제품별 실험으로 호흡을 바꾸며 새 의료 사업 욕구를 남긴다."
"237","ⓚ237화.","A079","능력 개방·실험","키메라 마법이 거부반응 80% 감소와 혈액형 장벽 제거를 증명한다.","8","9","9","30","25","15","15","15","실험 절차와 숫자 설명이 돼지 수술 장면, 병원장 경악으로 반복 보상된다."
"238","ⓚ238화.","A079","공개 수술·불안 결말","윤경영의 지원 아래 뇌사 환자 돼지심장 이식은 1차 성공하지만 언론이 공격한다.","10","7","10","20","35","25","15","5","수술실 긴장과 정치 리스크가 최고조에 이른 채 성공을 완결하지 않고 여론 위기로 닫는다."
"239","ⓚ239화.","A080","인간적 보상·확장","뇌사 환자가 깨어 걷고 투시 MRI가 의료기기 시장을 연다.","5","10","8","15","15","30","30","10","기자 반전·보행에 충분히 머문 뒤 병원 탐방으로 새 수익선을 빠르게 연다."
"240","ⓚ240화.","A080","사업 확장·병목","하루 임플란트 장비와 2조 원 회사 인수 뒤 의료진 과로가 골렘 로봇으로 이어진다.","6","9","8","20","25","20","10","25","치과 수익 상승과 한서운의 늙은 얼굴을 대비해 확장의 노동비용을 보인다."
"241","ⓚ241화.","A080","기술 절정·관계 회복","자율 로봇이 이식수술을 1시간25분에 끝내고 한서운이 총괄 역할을 받아들인다.","8","10","9","20","30","25","20","5","기계의 성공 직후 자괴감을 방치하지 않고 인간의 새 역할을 대화로 보상한다."
"242","ⓚ242화.","A080","국제 보상·상용화","왕족 수술, 금괴 20kg 기부, 로봇 20기 800억 수출과 세계 최초 승인이 이어진다.","9","10","8","15","25","25","15","20","고위험 수술 뒤 관계·기부·수출·법 승인 보상이 연속되어 Arc를 크게 닫는다."
"243","ⓚ243화.","A081","에너지 착수","의료로봇 4천억 주문 뒤 러시아 가스 두 배 위기를 마정석 발전소 제안으로 바꾼다.","7","8","8","35","15","15","5","30","시장 수치와 에너지 계산 비중이 높고 핀란드 승인으로 설명을 행동 약속에 연결한다."
"244","ⓚ244화.","A081","실증·적대 예고","핀란드 발전소를 하루에 세우고 트레일러 충돌 무손상 뒤 용병 폭파 계획이 열린다.","8","9","10","20","40","15","10","15","과학자 경악의 반복 보상 뒤 적 시점으로 전환해 다음 화 행동 긴장을 최고로 올린다."
"245","ⓚ245화.","A081","사보타주 절정·정체 공개","폭발을 버틴 뒤 용병 100명과 알버튼을 제압해 사토시가 조민우임을 알아낸다.","10","9","10","20","50","10","15","5","침입-환상전-심문-기억 공개가 끊김 없이 이어지는 추적 액션 중심 화다."
"246","ⓚ246화","A081","추적·다음 표적","알버튼 폭사와 조민우 도주 뒤 과거 사업망·자금줄과 국내 발전소 승인을 잇는다.","8","8","9","35","25","15","10","15","정체 공개 후 정보 정리가 길지만 모든 과거 위기를 한 적으로 묶고 자금줄 훅을 남긴다."
"247","ⓚ247화.","A082","자금줄 공격","7개 카르텔을 무장시키고 멕시코 지하벙커 세 곳에서 약 6천억 원을 빼낸다.","8","9","8","15","40","10","10","25","협상·잠입·금고 개방이 이어져 범죄 스릴러 속도와 물질 보상을 함께 준다."
"248","ⓚ248화.","A082","전선 확대·생활 보상","마법 트레일러와 계좌 차단 뒤 바이러스 치료제로 죽던 옥수수와 농장주의 희망을 살린다.","7","9","8","20","25","20","25","10","거대 자금전에서 농장 부자의 손과 눈물로 초점을 좁혀 피해 회복을 체감시킨다."
"249","ⓚ249화.","A082","동맹·능력 상승","칼리안과 사막 농장-천연가스 거래를 맺고 4국 지하 포탈을 4시간에 설치한다.","6","9","8","25","25","25","10","15","친구 협상과 메스 텔레포트 개방이 관계·능력 두 축의 상승을 만든다."
"250","ⓚ250화.","A082","경제 절정·적 고립","12국 계약 연 4조6천억 원 뒤 조민우가 죽음을 위장하고 대부가 포착된다.","8","10","9","30","20","15","15","20","계약 결산과 적의 무력감·위장 사망을 병치해 승리의 크기와 다음 적을 동시에 남긴다."
"251","ⓚ251화.","A083","신사업 설득·제작","허블 재투자로 코일을 설득하고 황연우 법안·마법 왕복선을 준비한다.","5","8","8","30","15","30","10","15","과학·정치·기술 설명이 많지만 두 동료의 태도 변화가 장면의 추진점을 맡는다."
"252","ⓚ252화.","A083","시험발사·내부 위기","직접 탑승한 조도겸이 연료부 시한폭탄을 얼려 제거하고 대기권을 넘는다.","10","8","10","15","45","25","10","5","대역·대신 탑승 제안으로 관계 긴장을 쌓은 뒤 발사 중 폭탄 발견으로 즉시 폭발시킨다."
"253","ⓚ253화.","A083","체험·공개 절정","우주관광을 즐긴 뒤 R-29RM 미사일 직격을 흠집 없이 버티고 착륙한다.","10","10","10","10","45","15","25","5","황홀한 휴식에서 생중계 사망 오보로 급락했다가 무손상 귀환으로 최대 공개 카타르시스를 준다."
"254","ⓚ254화.","A084","발단·추적","왕복선 생환 직후 조도겸이 미사일 파편을 역추적해 바일넬 기지의 용병 5천 명과 잠수함 시설을 장악한다.","8","8","8","15","35","10","10","30","생환의 감정 보상을 짧게 지급한 뒤 기자회견·해상 추적·기지 제압을 연속 배치하고 지휘관 심문 직전에서 끊는다."
"255","ⓚ255화.","A084","확대·외교","바일넬의 러시아·대부 지원을 확인하고 정부 수뇌와 식사한 조도겸이 국내 50조 원 투자를 선언한다.","7","7","9","20","15","25","15","25","심문 정보에서 황연우·윤경영의 걱정과 투자 발표로 숨을 고른 뒤 러시아 영공 침범으로 다시 급상승한다."
"256","ⓚ256화.","A084","결산·재도발","블리자드로 러시아 전투기 네 대를 살려서 포획하고 대부 관련 사업 127곳의 실물 자산을 공격한다.","9","8","8","15","40","10","10","25","공중 마법 시연을 중심으로 국가 도발을 결산한 다음 전장을 대부의 글로벌 재산으로 넓힌다."
"257","ⓚ257화.","A085","발단·정치압박","러시아·중국이 한국 의원들에게 총 4억 달러를 뿌려 반복 국정감사를 설계했음이 드러난다.","8","2","9","30","5","25","15","25","외교 구도와 뇌물 규모를 정보 위주로 쌓고 조도겸의 정면 출석 선택으로 청문장 기대를 만든다."
"258","ⓚ258화.","A085","결산·역공","국정감사에서 20조 원 국내 투자를 약속하고 매수 의원들의 사진·영상을 공개해 퇴장시킨다.","7","9","7","20","15","25","15","25","공격 질문을 투자 약속과 폭로로 차례로 반전시키고 메타버스 사회문제라는 진짜 과제를 남긴다."
"259","ⓚ259화.","A086","발단·거래","우크라이나에 30% 할인·20년 분할 방어망을 팔고 원자재 우선권과 미개발 자원 권리를 받는다.","7","7","8","25","10","20","10","35","러시아 제재를 계약 수치로 역전한 뒤 조민우의 귀국과 작은아버지 면담을 교차해 가족 갈등을 건다."
"260","ⓚ260화.","A086","관계전환","옛 저택의 갈비찜 아침 식탁에서 조민우가 세운을 더 잘 키운 조도겸을 인정하면서 대부 타도를 청한다.","7","4","8","15","5","35","35","10","전쟁 속도를 늦추고 갈비찜·끝자리·가족규칙으로 과거 배제를 복원해 불편한 무릎 장면에 도달한다."
"261","ⓚ261화.","A086","결산·위기전환","‘작은아버지’ 호칭을 거부한 조도겸이 위반 시 죽는 계약으로 조민우를 묶고 50조 원을 댄다.","8","5","10","20","10","35","20","15","화해 기대를 명시적 불신과 생명 계약으로 꺾은 뒤 러시아 병력 80% 집결로 개인 거래를 전쟁에 접속한다."
"262","ⓚ262화.","A087","발단·실전검증","키이우에서 미사일 14발을 30분 만에 없애고 내부 공항 폭파범 영상까지 공개한다.","9","8","8","20","30","15","10","25","젤렌스키의 불신을 실시간 방공으로 빠르게 해소하고 3천 대 러시아 탱크 열세를 다음 문제로 세운다."
"263","ⓚ263화.","A087","확대·포획","거대 지네 환상·독안개·아공간으로 러시아 전차 약 600대와 전투기를 전리품화한다.","8","9","7","15","40","10","10","25","전선별 포획 액션과 장비 가격 계산을 교차해 전쟁을 물질 보상으로 환전한다."
"264","ⓚ264화.","A087","결산·상품화","포획 장비를 SW-1 300대·DK-1 20대로 개조해 약 3조 원 장기 계약으로 우크라이나에 공급한다.","6","9","7","20","20","20","10","30","포로 반환에서 무기 개조·브랜드·연료 종속까지 단계적으로 보상을 키우고 유럽 문의로 닫는다."
"265","ⓚ265화.","A088","발단·이중전선","조민우는 버림받은 지부장을 회유하고 조도겸의 SW-1·DK-1은 우크라이나 실전에서 성능을 증명한다.","7","8","8","20","20","25","10","25","음지 금융전과 공개 전쟁을 교차해 젤렌스키의 전폭 신뢰와 독일 134조 원 시장을 동시에 연다."
"266","ⓚ266화.","A088","확대·수출","SW-1 세 대가 러시아 전차 다섯 대를 이기고 직격탄을 버텨 독일 700대 주문과 유럽 200조 원 시장을 연다.","7","9","8","20","25","15","10","30","짧은 성능 시연 뒤 계약 규모와 생산 방식을 숫자로 누적하고 대부 자금 동결 소식으로 전환한다."
"267","ⓚ267화.","A088","결산·상위위기","러시아의 전차 1만2천 대·장갑차 2만 대 공세를 라스푸티차와 볼케이노로 막고 500대 이상을 포획한다.","10","9","10","15","45","10","10","20","봉쇄된 승무원이라는 전술 난제를 광역 자연마법으로 폭발시킨 뒤 모스크바 메테오 계획까지 긴장을 올린다."
"268","ⓚ268화.","A089","발단·재난준비","조도겸이 마정석 약 18만 개와 일주일 무수면 작업으로 모스크바 충돌용 400미터 소행성을 만든다.","9","5","9","25","25","10","15","25","자원·시간 비용을 반복해 행성급 마법의 무게를 준 뒤 NASA의 50% 이상 충돌 판정으로 공신력을 붙인다."
"269","ⓚ269화.","A089","상승·정상협상","러시아에 2천억 달러와 대부계 장관 숙청·미사일 사과를 요구해 공식 사과 방송을 받아낸다.","9","9","8","25","10","30","10","25","무례한 대통령에게 퇴장으로 응수하고 세운 전체 담보를 건 협상 뒤 백두빌딩 샴페인으로 인정 보상을 지급한다."
"270","ⓚ270화.","A089","반전·재협상","유성이 비껴가자 계약을 파기한 러시아에 마법진을 재가동해 충돌 궤도를 되돌린다.","9","8","10","15","25","20","15","25","99% 회피로 안도시킨 직후 배신과 재충돌을 붙여 짧은 시간 안에 보상과 위기를 두 번 뒤집는다."
"271","ⓚ271화.","A089","결산·귀환","존칭·3천억 달러·동시베리아 65만 제곱킬로미터 1천년 임대를 받아 러시아 대통령을 공식 파트너로 굴복시킨다.","8","10","6","20","10","30","10","30","체면·가격·영토 조건을 순차 상향하고 대통령의 존대와 서명으로 장기 분쟁을 닫아 일상편으로 넘긴다."
"272","ⓚ272화.","A090","발단·사업복귀","분기 매출 65조·순익 30조 메타버스에 생산형 교도소와 총상금 1천억 원 대회를 설계한다.","5","7","7","25","10","20","10","35","전쟁 뒤 보고 회차답게 수치와 운영 문제를 빠르게 훑고 판타지아 몬스터 전쟁을 새 볼거리로 건다."
"273","ⓚ273화.","A090","확대·사회설계","2만 명 몬스터전이 조회 1천만·결제자 3배를 만들고 집중학습·2만 명 소개팅으로 확장된다.","6","8","7","25","15","25","10","25","전투 흥행에서 코인·학습·연애로 보상을 연쇄 확대하되 마인드 컨트롤 거부로 윤리선을 짚는다."
"274","ⓚ274화.","A090","결산·전환","조민우가 배신 가신을 정리하고 김건웅은 자산을 지키며 조도겸은 제임스에게 VR 영화 환경을 시연한다.","7","6","8","20","20","25","15","20","음지 숙청과 문화사업 준비를 빠르게 병렬 편집해 신뢰 확인 뒤 감독의 경탄 직전으로 전환한다."
"275","ⓚ275화.","A091","발단·영입","실제 불·비행 마법과 2조 원 제작비·대형 홍보·테마파크 연계를 보여 제임스의 계약을 받는다.","6","9","8","15","20","30","15","20","감독의 감각적 놀라움을 자금·생태계 제안으로 구체화하고 곧바로 구 대부 대결로 교차한다."
"276","ⓚ276화.","A091","중반결산·승계","0호기 골렘이 수천 사병과 헬기를 무너뜨리고 구 대부가 자살해 조민우가 후계자가 된다.","9","8","7","15","35","25","10","15","대규모 제압을 압축해 권력 승계를 지급하고 김건웅의 자발적 잔류로 새 가신 관계를 확인한다."
"277","ⓚ277화.","A091","결산·확장","미국의 석유 반발을 학생 8천만 명 방어복으로 누르고 알래스카 폐기물 3만 톤을 원료화한다.","7","8","8","25","15","20","10","30","자동차 점유율 18%에서 에너지 외교·방어복·폐기물 분해로 사업축을 빠르게 갈아탄다."
"278","ⓚ278화.","A092","발단·대량화","선박 5천 척의 반경 100미터 수거진으로 동아시아 해양 쓰레기를 하루 수백만 톤씩 모은다.","6","9","8","20","20","15","10","35","국내 일일 물량과 설비 300만 톤 용량을 숫자로 제시해 환경 정화를 초대형 공급망으로 보이게 한다."
"279","ⓚ279화.","A092","확대·시장장악","베이징 3조 원 정화 계약을 제시하고 미국 폐기물 시장 45%인 WM·RS를 1조3천억 원에 인수한다.","6","8","7","25","10","20","10","35","낮은 재생원료 수익을 인정한 뒤 처리비·ESG·점유율이라는 더 큰 보상으로 계산을 전환한다."
"280","ⓚ280화.","A092","확대·국방전환","무인 SW-1과 포탄을 버티는 수호 골렘을 강원도 네 곳에 무료 배치해 모병제 기반을 만든다.","7","7","8","20","25","20","10","25","청년의 2년이라는 명분과 연 50조 국방시장이라는 욕심을 병치하고 조민우 숙청으로 불안을 남긴다."
"281","ⓚ281화.","A092","위기전환","시베리아 마정석 생산을 네 배로 늘리고 150경 원 달 자원을 겨냥한 사이 조민우가 김건웅을 재운다.","8","7","10","25","15","20","15","25","자원 확장의 낙관을 달 규모로 키운 직후 내부 배신과 계약의 생명력 징수로 급전환한다."
"282","ⓚ282화.","A093","발단·구출","혼수상태 김건웅을 세 가지 회복마법으로 살리고 조민우의 신경가스 철창에 홀로 들어간다.","9","7","9","20","30","25","15","10","10년 동료에 대한 분노와 구출을 먼저 지급한 뒤 함정을 밟으며 계약 반전까지 밀어붙인다."
"283","ⓚ283화.","A093","결산·징벌","97조 원과 대부 자산을 회수하고 좀비 조민우를 무인도로 보내며 김건웅을 대부 대리인으로 세운다.","7","9","7","20","25","25","15","15","정확한 지원 총액·사후 복종·새 대부 위장을 연속 결산하고 드래곤 하트 반응으로 성장편을 연다."
"284","ⓚ284화.","A094","발단·준비","러시아 가스 자산으로 8서클 숙련·열두 탑을 얻고 40층 우주선을 통째로 골렘화한다.","6","8","8","25","15","20","10","30","능력 상승과 폐기물 원료 30% 대체를 보고한 뒤 코일의 꿈과 300조 달 사업을 큰 목표로 묶는다."
"285","ⓚ285화.","A094","확대·착륙","세운이 한국 GDP 30%를 떠받치는 가운데 우주 골렘이 달에 착륙하고 일본에 7광구 거래를 제안한다.","7","9","8","20","25","20","15","20","국가 경제 인정·한일 협상·달 착륙을 병렬로 쌓고 네 골렘의 포탈 공사 장면으로 닫는다."
"286","ⓚ286화.","A094","결산·채굴","골렘 핵을 써 달 포탈과 20층 탑을 세운 뒤 시간당 10킬로그램 이상 헬륨3 구역을 찾는다.","6","10","8","20","25","15","10","30","첫 3그램의 실망을 시간당 40억 원 광맥으로 반전하고 NASA 국장의 방문으로 국제 보상을 예고한다."
"287","ⓚ287화.","A095","발단·계약","NASA 월 500킬로그램 계약 뒤 일본에서 1년 안정·2년 해체와 세운 핵심 계열사를 담보로 건다.","7","8","9","25","10","25","10","30","헬륨3 월 매출을 지급한 뒤 40~50년 원전 과제와 역사 사과 조건을 더 큰 협상으로 올린다."
"288","ⓚ288화.","A095","상승·강압","일본의 공식 강제동원·위안부 사과와 기념관·7광구를 받아내고 실패 시 독도 해상도시 철거를 건다.","8","8","9","25","10","30","15","20","역사·영토 조건을 대화로 팽팽히 교환한 뒤 일본 측 폭발·여론 공작 모의로 보상을 위협한다."
"289","ⓚ289화.","A095","위기·방어","8서클 정화 골렘 2천 대와 그레이트 실드로 연료봉 566개를 빼내며 방해 폭발도 막는다.","9","9","9","15","40","15","15","15","2만 번 시뮬레이션과 99.9999% 수치로 위험을 쌓고 실제 폭발을 방어해 추적 액션으로 연결한다."
"290","ⓚ290화.","A095","결산·추적","폭탄을 야쿠자·요시다 차관까지 추적해 같은 폭탄으로 보복하고 국내 조작 시위에 폭우를 준비한다.","8","8","9","20","30","20","15","15","마법 수사와 즉시 응징으로 원전 위기를 닫되 여론 공작을 다음 시간 제한으로 남긴다."
"291","ⓚ291화.","A096","발단·단축","친일 공작을 한 달만 막을 수 있어 알케미 뮤테이션으로 1·2호기 연료봉을 방사능 없는 철로 바꾼다.","8","8","9","25","25","20","10","20","창립멤버 역할 분담 후 6개월 표준 공정을 물질 변환 한 번으로 단축해 광역 철거 기대를 건다."
"292","ⓚ292화.","A096","상승·철거","프로즌 필드·토네이도·어스퀘이크로 원전을 없애고 하루 두 번 탈진해 24시간 잠든다.","9","9","8","15","40","15","15","15","한 시간 광역 액션 뒤 집사가 준비한 죽으로 감정 호흡을 주고 정치인 21명 제거와 97% 진행률을 병치한다."
"293","ⓚ293화.","A096","결산·강제이행","LNG 37%·석탄 32% 발전을 멈춰 일본 블랙아웃을 만들고 비밀 7광구 양도를 받아낸다.","9","10","8","15","30","20","10","25","1~2년 소송 대신 즉시 전력 차단을 택해 짧고 강하게 계약 보상을 지급한다."
"294","ⓚ294화.","A097","발단·해역장악","씨 블라스트와 토네이도로 중국 시추시설 20개 이상을 없애고 잔해를 시추 골렘 재료로 회수한다.","8","9","8","15","40","10","10","25","일본 굴복 뒤 쉬지 않고 중국의 실물 점유를 액션으로 정리하며 무료 설비 보상까지 붙인다."
