sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
"190","ⓚ190화.","발전소(3)","45948","46189","우주에는 전지판이 조립됐지만 실제 출력과 정치적 쓸모가 아직 공개되지 않았다.","원전 한 기급 비밀 전력과 불턴 챔피언스리그 직전의 스포츠 긴장을 함께 지급","우주 발전소를 완성해 용인 마정석 공장을 닫고 불턴의 4위를 확정한다.","강남 크기 발전소 출력을 0호기로 확인해 비공개 증설을 지시하고 영국 시즌 마지막 경기에 가서 펄의 수상한 골키퍼를 조사한다.","정치권은 돈 낭비라 공격하고 기술 공개는 국가 견제를 부를 수 있으며 불턴은 마지막 경기 패배 시 2천억 원을 더 줘야 한다.","발전소가 하루 4만 메가와트·원전 한 기급을 생산하고 0호기는 골키퍼 사촌 계좌의 100만 유로를 찾아낸다.","세운 전기 자립과 장기 에너지 사업 가능성, 불턴 승부조작의 결정적 금융 흔적을 얻는다.","사업·지위·위기","세운은 국내 전기 소비 비난에서 벗어날 비밀 자급망을 얻고 펄은 전 구단주에서 구단을 해치는 적으로 확정된다.","매수된 골키퍼를 빼고 경기에서 이겨 4위를 지켜야 한다.","우주 발전소 완공과 전력 병목","불턴 승부조작 저지·7서클 완숙","A065","high"
"191","ⓚ191화.","마도사의 지팡이(1)","46190","46415","펄이 골키퍼 측에 100만 유로를 보낸 흔적이 있고 불턴은 마지막 경기를 치른다.","매수 골키퍼를 제거해 메이마르 해트트릭·챔피언스리그·새 마법 장비를 연속 지급하는 결산","승부조작을 막고 불턴 4위를 확정한 뒤 7서클 완숙의 핵심 보상을 선택한다.","디그·슬립으로 골키퍼를 교체하고 증거를 영국 경찰에 넘긴 뒤 제약 매출 성장을 받아 마도사의 지팡이 제작법을 연다.","조작 증거가 차명이라 100% 확정 전 과도한 처벌을 피해야 하고 지팡이 재료는 지구에 없을 수도 있다.","메이마르가 해트트릭을 기록해 펄의 2천억 원 조건을 무효로 하고 0호기는 지구 재료로 네 속성 지팡이를 만들 수 있다고 확인한다.","챔피언스리그 진출·펄 압수수색·세운제약 매출 30% 증가·7서클 완숙과 지팡이 제작법을 얻는다.","지위·능력·돈","불턴은 강등권 약체에서 유럽대항전 팀으로, 도겸은 탑을 들고 다니는 효과를 만들 수 있는 완숙 마법사로 올라선다.","빛 지팡이 핵심 보석 핑크스타 다이아몬드를 경매에서 구해야 한다.","펄의 승부조작과 4위 조건","속성 보석 확보·빛 지팡이 제작","A065","high"
"192","ⓚ192화.","마도사의 지팡이(2)","46416","46670","핑크스타 경매에 조민우까지 끼어들어 가격을 9천만 달러로 밀어 올린다.","비싼 경쟁 경매를 피해 더 싼 블루 다이아몬드와 기계 골렘으로 두 시간 만에 빛 지팡이를 만드는 보상","속성 보석을 합리적 가격에 확보해 우주 발전소 효율을 높인다.","제네바 낙찰은 포기하고 김건웅이 홍콩에서 600억 원 블루 다이아몬드를 사 오게 해 0.0001mm 공작 골렘으로 지팡이를 제작한다.","조민우의 감정 입찰과 공개 구매 평판, 수천 재료의 정밀 가공, 보석 결합 때 큰 마나 소모가 있다.","가르틴 세계에서 6개월 걸리던 제작이 두 시간 만에 끝나고 빛 각인이 태양전지 효율을 최소 40% 높인다.","빛의 지팡이와 원전 이상 잉여 전력·마정석, 조민우에게 1천억 원 보석 부담을 떠넘긴 결과를 얻는다.","능력·기술·돈","도겸은 고정 마탑 밖에서도 속성 마법을 두 배 강화하는 장비 제작자가 되고 우주 발전소는 잉여 생산 단계로 넘어간다.","새 잉여 자원과 마탑을 황연우 서울시장 프로젝트에 투입한다.","속성 보석 확보와 첫 지팡이 제작","황연우 서울시장 출마·포탈·미세먼지 공약","A065","high"
"193","ⓚ193화.","황연우 키우기(1)","46671","46877","빛의 지팡이로 에너지 사업을 보강한 도겸은 쉬고 있는 황연우에게 다음 선거를 맡기려 한다.","술 좋아하는 의원을 서울시장 후보로 밀어 교통·환경 공약을 함께 만드는 정치 육성","황연우를 서울시장 후보로 선언시키고 세운 기술이 필요한 독점 공약을 설계한다.","윤경영의 동의를 먼저 받아 황연우 의원직 사퇴 기자회견 대본을 주고 서울 전역 포탈 환승·미세먼지 정화 공약을 제안한다.","황연우는 2선 경력이 짧고 정책 역량이 약하며 의원직을 즉시 버리기를 두려워한다.","윤경영까지 찬성한 사실에 황연우가 물러설 길을 잃고 일요일 기자회견이 월요일 뉴스를 독점한다.","서울시장 후보 황연우와 포탈 환승·환경이라는 두 독점 공약, 전국적 관심을 얻는다.","정치·관계","도겸이 시키는 대로 움직이던 국회의원이 다음 대권으로 가는 서울시장 후보가 되고 두 사람의 거친 신뢰가 다시 드러난다.","사람 힘으로 불가능한 미세먼지 정화를 실제 시연해야 한다.","황연우 후보 지명과 의원직 사퇴","버큠 마법 시연·정책 신뢰","A066","high"
"194","ⓚ194화.","황연우 키우기(2)","46878","47102","황연우는 미세먼지 공약을 냈지만 작동하는 정화 기술을 아직 보지 못했다.","10분 만에 수치 102를 30으로 낮추는 마법 시연이 후보의 자신감으로 돌아오는 장면","서울 전역에 설치 가능한 저소모 버큠 시스템을 증명한다.","그라비티·배리어·리플렉션·포켓을 합친 버큠을 백두빌딩에서 가동해 반경 10km 먼지를 제거하고 30기 배치안을 설명한다.","프로토타입 소음과 세운-국민중심당 유착 의심, 서울 전체 설치 비용과 의회 승인이 남는다.","황연우가 다른 후보는 못 하는 공약을 보자 자신감을 얻고 일주일 방송 다섯 개 유세를 받아들인다.","실측 공기질 좋음 30과 서울 30기 설계, 황연우의 자신감·실행 의지를 얻는다.","능력·정치·관계","허황된 공약이 작동하는 기술 정책으로 바뀌고 황연우는 끌려가는 후보에서 이길 수 있다고 믿는 후보로 성장한다.","조민우의 곡물 바이러스와 세운타워 완공·선거 홍보전이 병행된다.","버큠 프로토타입과 공약 실현성","미세먼지 공포 홍보·세운타워 표심","A066","high"
"195","ⓚ195화.","황연우 키우기(3)","47103","47339","황연우 지지율은 25%이고 거대 양당 후보 둘은 각각 30%라 강한 사건이 필요하다.","연출한 습격 속에서 황연우가 진짜 철거민을 몸으로 지켜 정치인으로 성장하는 감정 보상","중도층이 믿을 희생 장면을 만들고 황연우에게 정책 역량을 채운다.","재개발 용역에게 히프노시스·일루젼을 걸어 싸움을 일으키고 방검복을 입힌 황연우를 투입한 뒤 칼에 찔린 그를 회복 마법으로 치료한다.","연출이 실제 사상자로 번질 위험과 황연우의 어깨 상처, 조작이 알려질 평판 비용이 있다.","황연우는 지시와 달리 칼을 꽂은 채 철거민 앞을 지키고 모두 같은 서울 시민이라며 자신을 믿어 달라고 외친다.","30%대 지지율 전망·전국 뉴스·완치, 철거민 임시주거와 일자리, 집중 마법진을 얻는다.","관계·감정·정치","도겸은 도구처럼 밀던 황연우에게 실제 공공심이 있음을 보고 대견해하며 황연우는 보호받는 참모에서 시민을 몸으로 막는 정치인이 된다.","세운타워 마탑과 봄 미세먼지를 표로 전환해 최종 10%를 채운다.","중도층을 움직일 희생 장면과 황연우 부상","세운타워 완공·황사 시연·선거 결산","A066","high"
"196","ⓚ196화.","미세먼지(1)","47340","47585","126층 세운타워가 마탑으로 완성됐지만 봄 하늘은 예상보다 맑고 황연우 지지율은 30%에 묶였다.","고비사막 황사를 직접 끌어온 뒤 세운타워만 푸른 하늘로 만드는 과격한 선거 시연","황연우의 환경 공약을 눈앞의 대비로 증명해 박스권을 뚫는다.","고비사막 모래를 포켓에 담고 몽골부터 서울까지 토네이도를 이어 이틀 황사를 만든 뒤 기자회견 순간 세운타워 버큠을 최고 출력으로 켠다.","서울 시민이 나쁜 공기를 마시는 윤리 비용과 기상청을 속일 정밀 경로, 마법 이동 노동이 크다.","30년 만의 황사로 지지율이 이틀 만에 4% 오르고 기자들 앞 세운타워 주변 하늘만 몇 분 만에 파래진다.","새 마탑의 60만 명 영향권과 공기정화 공개 실증, 황연우 당선 확신을 얻는다.","정치·능력·평판","세운타워는 부동산 상징에서 서울 표심과 환경을 움직이는 마법사의 탑으로 작동하고 황연우는 선두 후보가 된다.","높아진 투표율이 실제 개표 승리로 이어질지와 조민우의 ABM 인수가 남는다.","세운타워 마탑 완공과 미세먼지 공약 시연","서울시장 개표·시장 취임","A066","high"
"197","ⓚ197화.","미세먼지(2)","47586","47813","조민우는 가족을 협박해 ABM을 빼앗고 서울에서는 황연우 선거 개표가 시작된다.","시장 당선 연설 뒤 가장 먼저 창립멤버에게 돌아와 맥주 한 캔으로 축하하는 관계 결산","황연우를 서울시장에 앉히고 공약을 시정·의회 권력으로 실행한다.","세운타워 영향권 표를 확인해 당선을 지켜본 뒤 취임 첫날 공개 회담을 하고 비공개로 미세먼지·포탈·시의원 영입 전략을 짠다.","거대 양당 시의원이 과반이고 택시·버스 노조가 포탈을 막으며 시장직은 국회의원보다 업무가 훨씬 많다.","황연우가 당선 확정 직후 인터뷰 전에 백두빌딩으로 달려와 도겸·창립멤버와 가장 먼저 건배한다.","서울시장 직함과 세운-서울시 공식 협의 창구, 23명 시의원에서 추가 30명 영입 계획을 얻는다.","관계·호칭·정치","황연우는 도겸의 형 같은 참모에서 황연우 시장님이 되고도 첫 축하를 옛 동료와 나누는 핵심 가족으로 남는다.","시의회 반대를 꺾어 미세먼지와 포탈 공약을 통과시켜야 한다.","서울시장 선거와 황연우의 장기 육성 1차 결산","미세먼지 의결·포탈 상용화·시의원 포섭","A066","high"
"198","ⓚ198화.","가고일(1)","47814","48044","황연우는 시장이 됐지만 미세먼지 시스템과 포탈 상용화가 시의회에 막혀 있다.","민심으로 환경 의결을 통과시킨 뒤 비행 석상을 드론 배달 사업으로 바꾸는 새 마법 사업","미세먼지 공약을 실제 사업으로 만들고 서울 교통 체증을 줄일 라스트 마일을 설계한다.","세운타워 주변만 맑게 해 민원을 폭주시킨 뒤 황연우 호소문으로 만장일치 의결을 받아내고 7서클 가고일을 드론에 적용해 0호기 조종을 시험한다.","시의원 감시와 포탈 부결, 배달 차량·오토바이 이권, 가고일 외형에 대한 대중 거부 가능성이 있다.","날개가 생긴 가고일 드론이 시속 80km·급정거·장애물 회피를 해내며 서울 연 수천억 원 라스트 마일 모델이 열린다.","미세먼지 프로젝트 만장일치와 황연우의 첫 시정 성과, 가고일 제작·드론 시제품을 얻는다.","정치·능력·사업","서울시장 프로젝트가 당선에서 실정 성과로 넘어가고 전투 석상 마법이 생활 배송 인프라로 재해석된다.","한국 40개 드론 규제를 피해 해외에서 먼저 성공해야 한다.","미세먼지 의회 반대와 정화 사업 승인","미국 FAA 허가·위그 딜리버리 실증","A067","high"
"199","ⓚ199화.","가고일(2)","48045","48261","한국은 휴전국 규제 40개로 가고일 드론 상용화를 허가하지 않는다.","미국 정치 인맥·실리콘밸리 체험·이동식 포켓 차량으로 배송 신세계를 빠르게 시장화","미국에서 규제 면제를 받고 음식과 택배 양쪽의 경제성을 증명한다.","존 데스타에게 FAA 조건을 받아 쉴드·위성 ID를 맞추고 실리콘밸리에 200대 배달을 연 뒤 천 대 차량에 포켓 마법진을 설치해 도시별 이동 물류센터를 만든다.","충돌 안전·로비·식별 요구와 택배 한 건당 적은 적재량, 천 대 마법진 작업으로 두통·탈진이 쌓인다.","창문으로 도착한 커피가 개발자들의 상식을 무너뜨리고 샌프란시스코 택배 호평으로 위그 주가가 세운전자를 추격한다.","FAA 승인·폭증 주문·캘리포니아 드론 배송망과 미국 최고속 택배 브랜드를 얻는다.","사업·지위·능력","한국에서 막힌 아이디어가 미국 대중이 일부러 체험하러 오는 혁신으로 바뀌고 위그는 그룹 최대 시총 후보가 된다.","한국 규제 장벽과 캘리포니아 산불이 가고일의 공공 가치를 시험한다.","미국 드론 승인과 상업 실증","산불 진화·한국 여론 전환","A067","high"
"200","ⓚ200화.","가고일(3)","48262","48456","캘리포니아 위그는 성공했지만 한국 정치권은 안보·일자리 명분으로 규제를 막는다.","배달 드론 5만 대가 천 대 소방헬기 몫의 물을 퍼부어 거대 산불을 잡는 공공 액션","위그 서비스가 피해를 보기 전에 캘리포니아 산불을 즉시 진압한다.","아공간 차량 수천 대를 화재 현장에 보내고 가고일 5만 대가 각 100kg, 총 5천 톤 물을 강풍 속 불길에 투하하게 한다.","조민우가 고의로 낸 산불은 산맥 전체로 번지고 강풍·검은 연기가 드론 비행을 막으며 마정석은 세 차례면 고갈된다.","전문가가 불가능하다고 말하는 생방송에서 가고일이 날개로 강풍을 뚫고 불길을 실제로 꺾는다.","첫 5천 톤 투하와 전 세계 생중계, 가고일이 배달 도구를 넘어 재난 장비임을 증명한다.","평판·능력·위기","규제 대상 드론이 미국 대형 재난을 구하는 공공 인프라로 재평가되기 시작한다.","마정석이 고갈되기 전 반복 투하로 산불을 완전히 끄고 손실을 여론 자산으로 바꿔야 한다.","가고일 상업성 1차 검증","산불 완전 진화·미국 대통령 감사·한국 규제 완화","A067","high"
"201","ⓚ201화.","메타버스(1)","48457","48637","가고일의 반복 투하로 산불은 잡혔지만 2천 대가 파손되고 최소 30억 원 손실이 났다.","미국 대통령의 실명 감사와 시장이 된 황연우의 실무 협력이 손실을 수천억 평판으로 바꾸는 결산","산불 공공성을 한국 규제 완화로 환전하고 다음 성장 사업을 찾는다.","가고일을 재생·수리하고 미국 대통령 회견을 지켜본 뒤 황연우와 채용 확대·시의원 포섭을 논의하며 서광수에게 가상현실 SNS와 세운메타버스 사장직을 제안한다.","노조의 일자리 반발과 2천 대 파손·배달 위약금, 현실 기술로 진정한 가상현실을 만드는 난도가 있다.","미국 대통령이 조도겸 이름을 직접 부르고 황연우는 넥타이·구두를 벗고 맥주를 마시면서도 70% 찬성 조사와 시의원 과반 계획을 가져온다.","세계적 영웅 평판·한국 드론법 추진·황연우의 실무 성장, 열정을 되찾은 서광수와 메타버스 신사업을 얻는다.","인정·관계·사업·지위","가고일은 규제를 받을 장난감에서 대통령이 감사한 재난 영웅으로, 서광수는 지친 고문에서 새 계열사 초대 사장으로 바뀐다.","메타버스에 필요한 5천 명 IT 인력을 확보하기 위해 게임 회사를 인수한다.","캘리포니아 산불과 가고일 공공성 검증","겜마블 인수·서울 드론 상용화·메타버스 제작","A067","high"
"202","ⓚ202화.","메타버스(2)","48638","48864","세운메타버스에는 대규모 개발자가 필요하고 한국 드론법은 통과 직전이다.","5조 원 현금 인수·연봉 인상과 서울 가고일 시범운행을 동시에 여는 사업 확장","겜마블 인력과 서울 드론 시장을 확보해 메타버스·라스트 마일 두 사업을 출발시킨다.","겜마블을 5조 원과 기존 게임 수익 10% 조건으로 사고 전 직원 연봉을 10% 올린 뒤 드론법 통과 즉시 강남 시범운행과 5천 명 채용을 시작한다.","주주들은 시대를 앞선 메타버스 투자를 걱정하고 배달노조는 잠자리채·돌과 가짜 충돌 사고로 서비스 이미지를 노린다.","겜마블 전 직원이 재계약하고 신입 지원자 20만 명이 몰리는 한편 드론을 일부러 들이받으려던 남성은 피한 뒤에도 사고를 연기한다.","게임 개발 조직·서울 위그 딜리버리 허가·대규모 인재 풀을 얻는다.","사업·조직·평판","세운은 게임 회사를 소유한 메타버스 개발사이자 한국 첫 가고일 배송 사업자가 되지만 시민단체와 공개 충돌한다.","조작된 드론 부상 보도와 30억 원 요구를 증거로 뒤집어야 한다.","겜마블 인수와 서울 드론 법·시범운행","가짜 충돌·시민단체 조작극 폭로·메타버스 실물 설계","A068","high"
"203","ⓚ203화.","메타버스(3)","48865","49123","드론과 부딪혀 전치 6주라는 1면 기사가 나오고 시민단체는 30억 원을 요구한다.","드론 블랙박스·위성·CCTV와 직접 잠입으로 조작극을 대형 전광판에 생중계하는 역공","김장욱 단체의 가짜 사고·폭행 쇼를 입증해 드론 여론을 되찾는다.","0호기로 금융·전과·통화 기록을 모으고 인비지빌리티로 컨테이너에 잠입해 장부·컴퓨터를 복사한 뒤 신입을 때리게 한 대화를 현장 전광판에 자막과 함께 튼다.","언론은 이미 세운 책임으로 보도했고 시민단체와 정면충돌하면 대기업 이미지가 나빠질 수 있으며 신입 회원이 실제로 다친다.","완벽한 대기업 횡포 사진을 만들던 김장욱 앞에서 자기 지시 영상이 재생되자 기자들의 카메라가 벌레 보듯 그를 향한다.","가짜 충돌과 폭행 쇼의 다각도 증거, 공개 서사 역전의 첫 결산을 얻는다.","평판·능력·지위","세운은 협박받는 피고발 기업에서 조작 피해자로 돌아서고 김장욱은 시민운동가 가면을 잃는다.","김장욱의 법적·개인적 처분과 VR·데이터센터·가상화폐 설계는 204화 이후에 계속된다.","가짜 충돌 원인과 시민단체의 폭행 연출 폭로","204화 메타버스(4)의 김장욱 후속 처분·메타버스 3대 기반","A068","high"
"204","ⓚ204화.","메타버스(4)","49124","49345","203화에서 가짜 드론 충돌과 시민단체의 자작극 증거가 대형 전광판으로 공개됐고 김장욱은 수사망을 피해 도주한다.","드론 공작의 배후를 현실 처벌보다 더 확실히 치운 뒤 진짜 메타버스 사업으로 넘어간다.","김장욱을 재기 불가능한 곳에 격리하고 서광수에게 가상세계 구축의 핵심 조건을 정하게 한다.","김장욱을 납치해 오창건이 있는 무인도로 보내고 세운메타버스 5천 명의 업무를 점검한 뒤 VR 기기·데이터센터·경제 체제를 의제로 올린다.","언론·경찰·검찰의 추적만으로는 도주한 김장욱을 즉시 잡기 어렵고 메타버스는 기존 게임 업데이트만으로 완성되지 않는다.","서광수가 VR 기기와 대규모 데이터센터, 독자 경제 시스템을 요구하고 조도겸이 비트코인을 통화로 채택한다.","김장욱은 돈과 권력이 통하지 않는 섬에 떨어지고 세운전자 VR 개발·글로벌 데이터센터·비트코인 경제라는 실행선이 열린다.","적대 제거·사업·능력","드론 반대 공작의 피해자에서 배후를 격리한 통제자로, 막연한 게임 회사에서 물리 장치와 통화를 가진 메타버스 설계자로 이동한다.","200명 미래혁신팀의 조악한 VR을 마법으로 실제 감각 수준까지 끌어올려야 한다.","김장욱의 도주와 드론 자작극 배후 처리","VR 동기화·데이터센터·경제 체제 구축","A068","high"
"205","ⓚ205화.","환상(1)","49346","49602","세운전자 미래혁신팀 200명이 만든 VR은 멀미가 날 만큼 현실감이 떨어지고 세계 서비스를 위한 전력·냉각 시설도 없다.","환상 마법이 VR 감각과 해저 데이터센터라는 두 기술 장벽을 실제 시제품으로 바꾼다.","안전한 몰입형 VR과 태풍에도 버티는 데이터센터를 증명하고 세운메타버스의 물리 기반을 만든다.","VR 기기에 일루젼·힙노시스를 각인해 노르웨이 숲의 냄새와 촉감까지 재현하되 동기화율을 낮추고, 부산 컨테이너에 방어·무게·토네이도 마법을 써 2시간 태풍 시험을 한다.","완전 동기화는 현실과 구분되지 않아 정신 안전을 해치고 12개 국내 후보지와 해외 센터에는 막대한 전력·냉각 비용이 든다.","마법 VR이 너무 사실적이어서 오히려 동기화율을 제한해야 하고 마법 컨테이너는 대형 태풍을 견뎌 해저 배치가 가능해진다.","연구팀은 불가능해 보이던 VR을 분석할 과제를 얻고 12개 국내 센터 전부와 글로벌 해저센터, 판교 30층 사옥 구축안이 확정된다.","능력·기술·사업·인정","환상·최면은 개인 기만 마법에서 안전 조절 가능한 VR 엔진으로, 방어 마법은 해저 인프라 기술로 확장된다.","서광수의 조직은 도시·게임·브랜드·세계 콘텐츠를 5천 명으로 채워야 한다.","VR 감각 시제품과 해저 데이터센터 내구 시험","메타버스 콘텐츠 세계와 첫 인간 효용 증명","A069","high"
"206","ⓚ206화.","환상(2)","49603","49822","판교 30층 사옥과 5천 명 조직은 갖췄지만 월드팀은 현실·판타지 세계 데이터를 사람 손으로 만들기 벅차다.","위성·0호기·외부 게임사가 빈 세계를 채우고 VR이 의식 있는 식물인간에게 두 번째 삶을 준다.","알파 버전을 완성하고 현실에서 움직이지 못하는 사람에게 메타버스의 인간적 가치를 입증한다.","외부 게임사에 플랫폼을 열고 0호기가 위성 자료로 세계 도시·랜드마크와 중세 판타지 데이터를 173시간에 올리게 한 뒤 3년째 식물인간인 축구스타 데이비슨에게 완전 동기화 VR을 씌운다.","월드팀의 업무 과부하와 100명 알파 테스터를 설득할 서사가 필요하고 데이비슨 실험은 실패 시 500만 파운드를 지급해야 하는 고위험 시도다.","몸은 움직이지 못해도 의식은 메타버스에 온전히 들어오며 데이비슨이 병상 곁 아버지의 말을 기억하고 있음을 밝힌다.","데이비슨과 아버지 파커가 가상세계에서 서로를 알아보고 대화를 시작해 메타버스의 두 번째 삶 약속이 실제 장면이 된다.","능력·관계·사업·감정","위성 데이터는 배경 제작 자동화로, 완전 동기화 VR은 게임기가 아니라 의식·가족 재회의 매개로 격상된다.","파커가 직접 VR에 접속한 부자 재회와 이를 세계에 알릴 홍보 구조가 남는다.","알파 세계 데이터 병목과 데이비슨 의식 확인","부자 재회·홍보 모델·글로벌 플랫폼 제휴","A069","high"
"207","ⓚ207화.","환상(3)","49823","50024","데이비슨과 파커가 메타버스에서 만났지만 실험의 지속성과 세계 홍보, 대규모 베타 운영은 아직 확보되지 않았다.","가족의 네 시간 재회를 정식 계약과 세계적 신뢰, 5천 명 베타 열기로 환전한다.","데이비슨 부자의 두 번째 삶을 보장하고 롤북·OTT 홍보망과 베타 이용자 기반을 확보한다.","500만 파운드 가방을 홍보모델 계약금으로 바꾸고 부자 모두에게 접속권을 주며, 18억 이용자의 롤북 회장 마이크에게 메타버스를 체험시켜 홍보·SNS 연계를 제안한다.","식물인간을 광고에 이용한다는 위험과 10만 명 신청 대비 5천 명 슬롯, 80만 원 헬멧·500만 원 캡슐 가격이 진입 장벽이다.","마이크가 직접 두 번째 삶의 가치를 체감해 글로벌 홍보를 약속하고 직원들은 자발적으로 야근하며 베타를 완성한다.","파커는 눈물로 아들을 다시 안고 데이비슨은 축구를 하며, 베타 신청 10만 명과 인플루언서 호평이 만들어진다.","관계·인정·사업·지위","파커는 보호자에서 아들과 함께 사는 이용자로, 서광수는 인수된 경영자에서 100% 비상장 독점 플랫폼의 핵심 파트너로 인정받는다.","한국 정식 출시에서 대규모 동시접속·부동산·비트코인 경제를 실제로 굴려야 한다.","데이비슨 실험과 알파 효용·롤북 홍보 제휴","한국 출시·이용자 경제·독점 유지","A069","high"
"208","ⓚ208화.","독점(1)","50025","50224","베타 호평 뒤 VR 예약이 5천만 건으로 폭증했지만 콘텐츠는 서울·뉴욕·파리와 중세 세계 20%뿐이다.","제한된 세계를 70만~98만 동시접속, 상점·부동산·비트코인으로 작동하는 경제권으로 만든다.","한국 출시를 안정화하고 접속 수요를 수익과 교육·일자리 구조로 전환한다.","VR 2천만 대를 생산하고 한국에 100만 대를 풀며 서울역 상점, 스타벅스 커피 2천 원과 매출 50%·건물 이용료 20%, 원룸 10만 원·고급아파트 200만 원 이상의 임대 모델을 연다.","첫날 70만 접속과 주간 최대 98만 이용자가 몰리고 미성년자의 수업 거부·직장 이탈·중고 VR 4~10배 폭등 같은 사회 비용이 발생한다.","비트코인이 며칠 만에 100만 원의 세 배가 되고 조도겸은 미성년자 수업시간 접속 제한과 유명 강사의 무료 교육 콘텐츠를 동시에 도입한다.","가상 상점·부동산·일자리가 실제 돈을 만들고 글로벌 예약 7천만 건이 쌓여 북미·유럽 출시가 확정된다.","사업·경제·사회·지위","메타버스는 체험판에서 주거·소비·교육·노동이 도는 플랫폼으로, 비트코인은 투기 자산에서 내부 통화로 이동한다.","북미·유럽 동시 출시와 세계 단위 콘텐츠·인력·서버 확장이 기다린다.","한국 정식 출시와 초기 경제 가동","북미·유럽 3천만 동시접속과 글로벌 독점","A070","high"
"209","ⓚ209화.","독점(2)","50225","50431","한국 성공 직후 북미·유럽이 열리며 동시접속자가 3천만 명을 넘고 조직과 아바타 공급이 병목이 된다.","세계 이용자를 3D 스캔·게임·가상 노동으로 붙잡는 동안 적은 곡물 독점을 준비한다.","메타버스의 글로벌 수익원을 다각화하고 경쟁자가 넘볼 수 없는 규모를 만든다.","한국 32곳·북미 60곳·세계 200곳 이상의 3D 스캔 시설을 열어 무료 스캔과 10만~700만 원 편집을 팔고 직원 2천 명을 추가 채용한다.","가상생활 때문에 현실 직장을 그만두는 이용자가 생기고 가격을 급히 올리면 반발할 수 있으며 외부에서는 조민우와 대부가 러시아·우크라이나 밀 독점을 모의한다.","스캔 시설 한 곳이 하루 200명·평균 1억 원, 전체 하루 200억 원을 만들고 조민우는 대부에게 비트코인 수익과 국제 인맥을 인정받는다.","세운메타버스는 한국 8천 명을 포함한 글로벌 조직과 일일 수백억 매출 기반을 얻지만 곡물 카르텔이라는 보이지 않는 적선이 열린다.","사업·규모·적대·인정","가상 플랫폼의 독점이 숫자로 굳어지고 조민우도 대부의 실행자이자 세계 곡물 독점자로 지위가 올라가 양측 규모가 함께 커진다.","콘텐츠 과금과 비트코인 지배력을 더 키우는 동시에 조민우의 매도 공격을 견뎌야 한다.","북미·유럽 출시와 3D 스캔 사업화","랜덤박스 수익·비트코인 공격·곡물 독점","A070","high"
"210","ⓚ210화.","독점(3)","50432","50652","출시 두 달 만에 이용자 1억 명·동시접속 6천만 명이지만 콘텐츠 절반도 풀지 않은 상태에서 새 과금이 필요하다.","한 이용자의 자전거 소망이 초희귀 비행기 당첨과 일일 200억 원 매출로 폭발한다.","랜덤박스 과금을 도입해 독점 수익을 드래곤 하트 성장으로 연결한다.","10만 원 상자에 2천 종 이상, 중복 10회 제한, 비행기 확률 0.00000001%를 설정하고 이동이 불편한 중년 이용자의 첫 구매 장면을 따라간다.","최악의 경우 원하는 물건에 약 20억 원이 들고 확률 과금의 도박성·불평등성이 관계·사회 비용으로 남는다.","자전거를 바라던 남성이 첫 상자에서 20~30억 원 가치의 비행기를 뽑아 축복과 과금 욕구를 동시에 보여 준다.","첫날 200억 원·둘째 날 오전 100억 원, 월 최소 6천억 원 매출 전망이 생기고 드래곤 하트는 아직 8서클 직전에서 버틴다.","사업·물질·능력·적대","메타버스 매출은 전자 계열사를 따라잡는 수준에서 초대형 현금 엔진으로 바뀌고 조민우는 최대 비트코인 보유자가 조도겸임을 알아차린다.","중국·러시아의 비트코인 금지와 대부 측 대량 매도가 통화 독점을 공격한다.","글로벌 출시 수익화와 랜덤박스 흥행","비트코인 가격 방어와 8서클 개방","A070","high"
"211","ⓚ211화.","위기는 곧 기회(1)","50653","50863","중국·러시아가 비트코인 채굴·거래 금지를 발표해 가격이 하루 8% 떨어지고 메타버스 통화 신뢰가 흔들린다.","보유량 450만 개·35%라는 규모와 세운 제품 결제를 이용해 공격을 성장 기회로 바꾼다.","비트코인 가격을 방어하고 2억 이용자 시대의 광고 사업을 연다.","백두빌딩 창립멤버 회의에서 보유량 약 13조 원을 공개하고 세운 제품의 비트코인 결제를 허용한 뒤 VR 체험장·저가형 기기와 랜드마크·로그인·포탈 광고를 설계한다.","황연우·김건웅도 불안정 통화 추가 매입에 반대하고 가격 방어 실패 시 메타버스 경제와 13조 원 자산이 함께 무너진다.","세운 상품이라는 실물 사용처가 붙자 한 달 뒤 가격이 안정·상승하고 15초 로그인 광고는 1회 20원, 2억 이용자면 최소 40억 원이 된다.","비트코인은 금지 충격을 버티고 메타버스는 이용자 데이터 기반 광고 플랫폼까지 확장된다.","경제·사업·관계·인정","창립멤버가 숨겨진 35% 지분을 공유받아 위험을 함께 판단하고 조도겸은 방어자에서 통화의 실질 중앙은행 역할로 이동한다.","일일 300억 원대 수익과 8서클 개방을 직원·정치·국방 보상으로 전환해야 한다.","중국·러시아 비트코인 공격과 가격 안정","광고 매출·직원 보너스·8서클·정치 프로젝트","A071","high"
